[1101, 38.95, 37.1, 37.65, 38.30, 142301, tse]
[1102, 44.1, 43.25, 43.70, 43.80, 18208, tse]
[1103, 20.8, 19.35, 19.35, 19.95, 5511, tse]
[1104, 27.65, 26.5, 26.80, 26.80, 11676, tse]
[1108, 16.4, 15.4, 16.10, 16.00, 15242, tse]
[1109, 17.9, 17.35, 17.55, 17.50, 1925, tse]
[1110, 18.35, 17.85, 18.20, 18.25, 1153, tse]
[1201, 20.25, 19.85, 20.20, 19.95, 1959, tse]
[1203, 38.1, 37.6, 37.70, 38.10, 95, tse]
[1210, 53.7, 51.2, 52.00, 51.40, 13584, tse]
[1213, 7.59, 7.0, 7.11, 7.05, 268, tse]
[1215, 97.3, 91.1, 91.90, 93.00, 15294, tse]
[1216, 73.8, 72.1, 73.00, 73.00, 32780, tse]
[1217, 11.55, 10.9, 11.45, 10.95, 6754, tse]
[1218, 30.35, 29.0, 30.20, 29.40, 7018, tse]
[1219, 21.55, 20.6, 21.40, 20.70, 5527, tse]
[1220, 17.0, 16.3, 16.75, 16.40, 2211, tse]
[1225, 61.5, 60.1, 61.50, 60.50, 473, tse]
[1227, 40.7, 39.95, 40.70, 40.05, 6123, tse]
[1229, 62.9, 59.5, 61.00, 59.80, 9205, tse]
[1231, 92.6, 89.1, 91.30, 89.40, 928, tse]
[1232, 152.5, 148.5, 149.00, 149.00, 335, tse]
[1233, 35.5, 33.75, 34.50, 34.15, 147, tse]
[1234, 36.5, 35.85, 36.20, 35.90, 1263, tse]
[1235, 73.1, 69.5, 73.10, 70.00, 15, tse]
[1236, 23.8, 23.5, 23.65, 23.55, 1285, tse]
[1240, 46.9, 45.5, 45.50, 46.15, 276, otc]
[1256, 319.5, 289.5, 312.50, 294.00, 195, tse]
[1258, 26.95, 26.75, 26.75, 26.80, 135, otc]
[1259, 74.6, 74.0, 74.10, 74.10, 82, otc]
[1264, 277.5, 272.0, 276.00, 272.00, 69, otc]
[1268, 154.5, 140.5, 146.00, 142.50, 2404, otc]
[1301, 94.3, 91.6, 93.30, 92.50, 29471, tse]
[1303, 78.0, 76.2, 78.00, 77.90, 20978, tse]
[1304, 26.6, 25.2, 26.40, 25.40, 11345, tse]
[1305, 27.3, 25.05, 26.80, 25.05, 7832, tse]
[1307, 21.25, 20.7, 21.15, 20.85, 700, tse]
[1308, 29.3, 27.2, 29.30, 27.30, 12696, tse]
[1309, 21.55, 20.5, 21.45, 20.50, 3084, tse]
[1310, 15.55, 14.7, 14.80, 15.50, 14368, tse]
[1312, 21.25, 20.05, 21.15, 20.25, 20074, tse]
[1313, 15.4, 14.5, 15.20, 14.55, 6132, tse]
[1314, 10.3, 10.05, 10.15, 10.15, 59745, tse]
[1315, 70.9, 70.1, 70.90, 70.10, 112, tse]
[1316, 14.05, 13.25, 13.30, 13.35, 12758, tse]
[1319, 50.0, 45.9, 47.90, 46.05, 35392, tse]
[1321, 38.05, 33.9, 37.50, 34.20, 5235, tse]
[1323, 33.15, 32.6, 33.10, 33.05, 479, tse]
[1324, 11.5, 11.3, 11.40, 11.40, 110, tse]
[1325, 24.05, 23.55, 23.80, 23.55, 865, tse]
[1326, 70.2, 68.5, 70.20, 69.30, 9180, tse]
[1336, 28.3, 25.85, 27.40, 26.00, 2358, otc]
[1337, 7.4, 7.04, 7.04, 7.06, 3801, tse]
[1338, 46.7, 44.4, 45.50, 44.40, 765, tse]
[1339, 45.55, 43.4, 45.05, 43.40, 1370, tse]
[1340, 11.55, 10.9, 11.15, 11.05, 1178, tse]
[1341, 70.2, 69.7, 70.10, 69.70, 55, tse]
[1342, 160.5, 142.0, 156.50, 144.00, 9083, tse]
[1402, 31.85, 31.25, 31.75, 31.40, 27792, tse]
[1409, 18.3, 17.75, 17.95, 17.80, 26944, tse]
[1410, 39.9, 38.2, 39.00, 38.20, 249, tse]
[1413, 9.69, 9.39, 9.60, 9.54, 149, tse]
[1414, 17.9, 17.55, 17.75, 17.70, 565, tse]
[1416, 12.1, 11.3, 11.65, 11.40, 4039, tse]
[1417, 14.95, 14.0, 14.35, 14.10, 17679, tse]
[1418, 16.5, 15.7, 16.15, 15.90, 306, tse]
[1419, 40.75, 40.2, 40.75, 40.30, 792, tse]
[1423, 21.45, 20.95, 21.20, 21.10, 720, tse]
[1432, 16.8, 15.3, 16.30, 15.40, 3515, tse]
[1434, 28.4, 27.95, 28.30, 28.00, 4645, tse]
[1436, 57.8, 56.9, 57.20, 57.30, 124, tse]
[1437, 30.7, 27.9, 29.30, 28.30, 5316, tse]
[1438, 32.1, 31.1, 31.80, 31.20, 711, tse]
[1439, 22.4, 21.75, 22.30, 21.90, 185, tse]
[1440, 17.1, 16.7, 17.10, 16.75, 4066, tse]
[1441, 8.4, 8.03, 8.10, 8.03, 353, tse]
[1442, 34.25, 31.9, 33.85, 32.05, 4252, tse]
[1443, 32.6, 28.35, 29.65, 29.00, 1182, tse]
