['1101', '32.75', '32.35', '32.40', '32.40', '17112', 'tse']
['1313', '13.95', '13.70', '13.90', '13.70', '1137', 'tse']
['1314', '11.50', '11.10', '11.40', '11.35', '81257', 'tse']
['1315', '71.50', '71.20', '71.40', '71.20', '14', 'tse']
['1316', '23.70', '22.10', '22.75', '22.30', '129457', 'tse']
['1319', '124.00', '119.50', '121.00', '119.50', '3105', 'tse']
['1321', '42.00', '40.45', '40.45', '42.00', '1992', 'tse']
['1323', '31.15', '31.00', '31.05', '31.15', '8', 'tse']
['1324', '15.35', '15.00', '15.30', '15.10', '105', 'tse']
['1325', '28.15', '27.65', '27.90', '27.75', '144', 'tse']
['1326', '57.00', '56.00', '56.00', '56.10', '6648', 'tse']
['1336', '19.85', '19.70', '19.80', '19.75', '97', 'otc']
['1337', '7.78', '7.63', '7.78', '7.63', '471', 'tse']
['1338', '34.15', '33.75', '33.75', '33.90', '18', 'tse']
['1339', '80.50', '75.60', '80.40', '76.80', '1404', 'tse']
['1340', '10.10', '10.00', '10.00', '10.05', '84', 'tse']
['1341', '66.90', '65.70', '66.00', '66.00', '28', 'tse']
['1342', '121.50', '119.50', '121.00', '119.50', '232', 'tse']
['1402', '33.60', '33.20', '33.30', '33.20', '5840', 'tse']
['1409', '17.45', '17.10', '17.40', '17.25', '4164', 'tse']
['1410', '38.50', '37.90', '38.35', '38.15', '49', 'tse']
['1413', '11.30', '10.75', '11.10', '11.05', '1933', 'tse']
['1414', '20.65', '20.10', '20.50', '20.40', '370', 'tse']
['1416', '14.80', '13.60', '13.80', '14.10', '6190', 'tse']
['1417', '11.75', '11.50', '11.75', '11.65', '323', 'tse']
['1418', '32.80', '32.40', '32.50', '32.65', '71', 'tse']
['1419', '52.20', '50.70', '51.80', '51.20', '213', 'tse']
['1423', '32.00', '31.50', '31.50', '31.55', '259', 'tse']
['1432', '18.95', '18.25', '18.40', '18.95', '547', 'tse']
['1434', '23.20', '22.85', '22.85', '22.90', '1332', 'tse']
['1435', '--', '--', '--', '--', '0', 'tse']
['1436', '162.00', '146.00', '149.50', '160.00', '1228', 'tse']
['1437', '34.75', '33.60', '33.60', '34.50', '488', 'tse']
['1438', '56.90', '53.90', '56.40', '55.80', '679', 'tse']
['1439', '31.00', '29.00', '29.75', '29.65', '558', 'tse']
['1440', '20.05', '19.40', '20.00', '19.60', '14553', 'tse']
['1441', '13.50', '13.40', '13.50', '13.45', '23', 'tse']
['1442', '62.50', '58.50', '59.70', '61.30', '9365', 'tse']
['1443', '32.15', '30.05', '32.15', '30.55', '63', 'tse']
['1444', '9.80', '9.60', '9.80', '9.61', '2216', 'tse']
['1445', '23.65', '23.00', '23.60', '23.20', '2290', 'tse']
['1446', '47.75', '44.55', '46.15', '46.25', '10972', 'tse']
['1447', '8.35', '8.16', '8.32', '8.17', '1597', 'tse']
['1449', '18.15', '17.75', '18.05', '17.75', '232', 'tse']
['1451', '21.30', '20.80', '20.85', '20.95', '615', 'tse']
['1452', '17.70', '17.50', '17.65', '17.50', '133', 'tse']
['1453', '27.55', '24.00', '25.40', '27.55', '15082', 'tse']
['1454', '16.15', '15.80', '16.15', '15.85', '77', 'tse']
['1455', '14.55', '14.15', '14.55', '14.20', '1924', 'tse']
['1456', '22.80', '21.90', '22.50', '22.60', '349', 'tse']
['1457', '26.10', '24.50', '24.95', '24.70', '4487', 'tse']
['1459', '12.25', '11.45', '12.25', '11.55', '1251', 'tse']
['1460', '8.48', '8.06', '8.06', '8.32', '2828', 'tse']
['1463', '18.85', '18.60', '18.65', '18.60', '277', 'tse']
['1464', '13.45', '13.35', '13.40', '13.35', '94', 'tse']
['1465', '15.80', '15.50', '15.70', '15.80', '303', 'tse']
['1466', '13.10', '13.00', '13.00', '13.10', '57', 'tse']
['1467', '12.55', '12.20', '12.45', '12.30', '855', 'tse']
['1468', '13.50', '13.00', '13.45', '13.35', '82', 'tse']
['1470', '19.45', '19.45', '19.45', '19.45', '2', 'tse']
['1471', '15.30', '14.90', '15.25', '15.00', '479', 'tse']
['1472', '84.40', '82.00', '84.40', '82.00', '95', 'tse']
['1473', '34.50', '33.35', '34.00', '33.60', '502', 'tse']
['1474', '14.25', '13.90', '14.05', '13.90', '366', 'tse']
['1475', '58.00', '55.30', '55.30', '57.00', '575', 'tse']
['1476', '504.00', '494.00', '500.00', '495.00', '625', 'tse']
['1477', '395.00', '383.00', '394.50', '385.00', '1968', 'tse']
['1503', '293.50', '276.50', '284.00', '281.00', '17472', 'tse']
['1504', '57.40', '55.70', '57.00', '55.70', '13235', 'tse']
['1506', '16.95', '16.75', '16.90', '16.80', '228', 'tse']
['1512', '10.15', '9.90', '9.90', '10.15', '1204', 'tse']
['1513', '185.00', '176.00', '182.50', '178.50', '25645', 'tse']
['1514', '151.00', '135.00', '149.00', '135.00', '31579', 'tse']
['1515', '50.90', '49.40', '50.90', '49.40', '1920', 'tse']
['1516', '21.10', '20.25', '20.80', '20.25', '691', 'tse']
['1517', '16.45', '16.20', '16.35', '16.20', '282', 'tse']
['1519', '839.00', '805.00', '813.00', '818.00', '9736', 'tse']
['1521', '40.00', '38.10', '38.40', '38.80', '73', 'tse']
['1522', '52.40', '51.00', '52.10', '51.20', '2438', 'tse']
['1524', '37.00', '35.75', '36.70', '36.00', '4328', 'tse']
['1525', '70.70', '70.10', '70.70', '70.70', '29', 'tse']
['1526', '34.10', '33.85', '34.05', '33.95', '94', 'tse']
['1527', '42.50', '41.80', '41.80', '42.00', '417', 'tse']
['1528', '12.45', '12.15', '12.40', '12.15', '591', 'tse']
['1529', '34.50', '33.50', '34.20', '33.50', '1803', 'tse']
['1530', '32.40', '32.20', '32.20', '32.40', '24', 'tse']
['1531', '13.55', '13.45', '13.50', '13.45', '157', 'tse']
['1532', '55.90', '49.50', '51.80', '55.50', '27665', 'tse']
['1533', '49.05', '47.45', '48.40', '48.30', '373', 'tse']
['1535', '77.70', '72.60', '77.70', '72.60', '1745', 'tse']
['1536', '55.30', '54.00', '55.30', '54.00', '1038', 'tse']
['1537', '138.00', '137.50', '138.00', '137.50', '35', 'tse']
['1538', '17.05', '16.40', '16.45', '16.55', '38', 'tse']
['1539', '25.10', '24.80', '24.90', '24.85', '150', 'tse']
['1540', '21.25', '20.75', '21.25', '20.80', '818', 'tse']
['1541', '33.30', '33.00', '33.25', '33.25', '38', 'tse']
['1558', '99.10', '98.40', '98.40', '98.90', '66', 'tse']
['1560', '256.00', '242.50', '254.00', '243.50', '2336', 'tse']
['1565', '188.00', '186.00', '187.50', '187.00', '67', 'otc']
['1568', '29.70', '29.15', '29.50', '29.15', '305', 'tse']
['1569', '24.00', '23.85', '24.00', '23.95', '231', 'otc']
['1570', '27.45', '26.80', '26.95', '26.80', '629', 'otc']
['1580', '157.00', '155.50', '156.50', '156.50', '38', 'otc']
['1582', '96.10', '92.60', '96.00', '93.70', '3764', 'tse']
['1583', '74.80', '74.00', '74.20', '74.20', '52', 'tse']
['1584', '35.75', '34.70', '35.75', '34.75', '2071', 'otc']
['1586', '32.80', '32.10', '32.80', '32.10', '159', 'otc']
['1587', '66.20', '61.80', '62.70', '66.20', '5454', 'tse']
['1589', '47.85', '46.25', '47.85', '46.60', '1826', 'tse']
['1590', '1,140.00', '1,090.00', '1,130.00', '1,095.00', '581', 'tse']
['1591', '66.90', '64.20', '65.30', '65.00', '1198', 'otc']
['1593', '45.15', '44.90', '45.10', '45.00', '27', 'otc']
['1595', '35.70', '35.35', '35.35', '35.65', '20', 'otc']
['1597', '70.00', '67.30', '68.50', '67.30', '742', 'tse']
['1598', '31.20', '30.80', '31.15', '31.00', '149', 'tse']
['1599', '31.80', '31.55', '31.55', '31.60', '29', 'otc']
['1603', '44.65', '42.90', '44.15', '42.90', '3674', 'tse']
['1604', '29.45', '29.15', '29.20', '29.15', '508', 'tse']
['1605', '37.50', '36.60', '37.10', '36.65', '16852', 'tse']
['1608', '36.85', '34.30', '36.70', '34.30', '21609', 'tse']
['1609', '57.10', '54.00', '56.50', '54.00', '45551', 'tse']
['1611', '17.35', '16.90', '17.30', '16.90', '1853', 'tse']
['1612', '37.20', '35.50', '36.90', '35.60', '7618', 'tse']
['1614', '44.90', '43.05', '43.90', '44.05', '1549', 'tse']
['1615', '59.70', '58.00', '59.70', '58.50', '636', 'tse']
['1616', '25.85', '24.00', '25.85', '24.00', '4798', 'tse']
['1617', '24.90', '24.00', '24.70', '24.00', '674', 'tse']
['1618', '52.20', '48.50', '51.50', '48.55', '14504', 'tse']
['1626', '16.20', '16.05', '16.15', '16.20', '198', 'tse']
['1701', '22.30', '22.00', '22.30', '22.00', '380', 'tse']
['1702', '61.90', '60.00', '61.30', '60.20', '1265', 'tse']
['1707', '159.00', '157.50', '157.50', '158.00', '260', 'tse']
['1708', '31.90', '31.45', '31.85', '31.55', '687', 'tse']
['1709', '19.65', '19.45', '19.55', '19.50', '335', 'tse']
['1710', '17.60', '17.35', '17.60', '17.35', '1266', 'tse']
['1711', '20.60', '19.95', '20.35', '20.05', '1311', 'tse']
['1712', '41.40', '40.75', '41.25', '40.95', '1237', 'tse']
['1713', '48.35', '47.45', '48.10', '48.10', '439', 'tse']
['1714', '9.17', '9.04', '9.09', '9.09', '4339', 'tse']
['1717', '32.30', '31.75', '32.05', '31.75', '1701', 'tse']
['1718', '7.83', '7.76', '7.80', '7.77', '2286', 'tse']
['1720', '63.60', '63.20', '63.30', '63.30', '260', 'tse']
['1721', '14.60', '14.30', '14.50', '14.30', '665', 'tse']
['1722', '67.20', '65.60', '67.10', '65.70', '4876', 'tse']
['1723', '113.50', '112.00', '113.00', '112.00', '480', 'tse']
['1725', '46.00', '42.80', '44.30', '43.40', '2011', 'tse']
['1726', '79.90', '79.00', '79.00', '79.20', '21', 'tse']
['1727', '30.35', '29.60', '30.20', '29.60', '521', 'tse']
['1730', '56.60', '56.50', '56.50', '56.60', '13', 'tse']
['1731', '26.00', '25.50', '25.65', '25.50', '569', 'tse']
['1732', '27.85', '27.60', '27.85', '27.60', '65', 'tse']
['1733', '34.70', '34.15', '34.70', '34.30', '485', 'tse']
['1734', '37.45', '36.80', '37.30', '36.80', '487', 'tse']
['1735', '17.35', '17.25', '17.30', '17.35', '11', 'tse']
['1736', '85.70', '83.80', '85.30', '85.50', '1786', 'tse']
['1737', '34.30', '34.05', '34.30', '34.10', '361', 'tse']
['1742', '18.25', '18.15', '18.15', '18.20', '76', 'otc']
['1752', '45.10', '44.60', '45.00', '44.60', '173', 'tse']
['1760', '97.90', '96.80', '97.10', '96.80', '209', 'tse']
['1762', '46.65', '45.85', '46.45', '46.00', '198', 'tse']
['1773', '174.00', '168.00', '171.50', '170.00', '603', 'tse']
['1776', '18.00', '17.60', '17.95', '17.70', '42', 'tse']
['1777', '84.40', '84.20', '84.20', '84.40', '12', 'otc']
['1781', '15.80', '15.55', '15.80', '15.60', '79', 'otc']
['1783', '43.60', '42.90', '43.35', '42.90', '115', 'tse']
['1784', '68.30', '65.50', '67.20', '65.90', '429', 'otc']
['1785', '45.35', '43.40', '45.10', '43.40', '5092', 'otc']
['1786', '107.50', '103.50', '105.50', '107.00', '670', 'tse']
['1788', '140.50', '140.00', '140.00', '140.00', '11', 'otc']
['1789', '28.80', '28.25', '28.80', '28.40', '1012', 'tse']
['1795', '320.00', '306.50', '319.00', '307.50', '5267', 'tse']
['1796', '55.20', '54.70', '55.10', '54.80', '19', 'otc']
['1799', '70.70', '69.70', '69.80', '70.10', '109', 'otc']
['1802', '17.35', '17.10', '17.20', '17.10', '2097', 'tse']
['1805', '23.15', '20.70', '21.45', '22.40', '2275', 'tse']
['1806', '11.50', '11.20', '11.50', '11.25', '1550', 'tse']
['1808', '118.50', '114.50', '118.50', '116.00', '3603', 'tse']
['1809', '26.05', '25.10', '25.95', '25.40', '1607', 'tse']
['1810', '19.60', '18.90', '19.60', '19.00', '1704', 'tse']
['1813', '20.35', '20.10', '20.30', '20.35', '37', 'otc']
['1815', '19.10', '18.20', '18.35', '18.50', '20163', 'otc']
['1817', '39.65', '39.00', '39.20', '39.00', '683', 'tse']
['1903', '70.20', '66.50', '68.40', '68.70', '3439', 'tse']
['1904', '29.35', '29.05', '29.15', '29.10', '606', 'tse']
['1905', '24.20', '23.70', '24.00', '23.80', '5951', 'tse']
['1906', '15.95', '15.70', '15.95', '15.75', '134', 'tse']
['1907', '31.70', '31.30', '31.70', '31.35', '1643', 'tse']
['1909', '16.00', '15.65', '16.00', '15.70', '2180', 'tse']
['2002', '25.25', '24.95', '25.00', '24.95', '22598', 'tse']
['2006', '73.50', '72.30', '73.00', '72.80', '1613', 'tse']
['2007', '11.80', '11.50', '11.75', '11.50', '801', 'tse']
['2008', '25.85', '24.00', '24.30', '25.50', '621', 'tse']
['2009', '47.70', '45.30', '46.90', '45.40', '11262', 'tse']
['2010', '22.90', '22.45', '22.90', '22.55', '1832', 'tse']
['2012', '24.30', '24.10', '24.30', '24.20', '28', 'tse']
['2013', '61.70', '60.90', '61.30', '60.90', '183', 'tse']
['2014', '23.80', '23.30', '23.65', '23.35', '8118', 'tse']
['2015', '71.10', '70.50', '71.10', '70.80', '192', 'tse']
['2017', '15.40', '15.05', '15.35', '15.10', '1095', 'tse']
['2020', '40.45', '39.90', '40.00', '39.90', '1361', 'tse']
['2022', '12.35', '12.10', '12.25', '12.10', '665', 'tse']
['2023', '15.70', '15.40', '15.55', '15.45', '1177', 'tse']
['2024', '22.10', '21.85', '21.85', '22.00', '32', 'tse']
['2025', '11.10', '10.75', '11.10', '10.85', '1371', 'tse']
['2027', '37.70', '37.10', '37.60', '37.30', '4713', 'tse']
['2028', '26.75', '26.00', '26.75', '26.05', '750', 'tse']
['2029', '29.85', '29.40', '29.85', '29.40', '377', 'tse']
['2030', '19.15', '18.95', '19.10', '18.95', '234', 'tse']
['2031', '61.40', '60.50', '61.20', '61.30', '1680', 'tse']
['2032', '17.95', '17.45', '17.80', '17.45', '172', 'tse']
['2033', '16.85', '16.55', '16.65', '16.60', '86', 'tse']
['2034', '25.65', '25.30', '25.50', '25.45', '568', 'tse']
['2035', '32.90', '32.50', '32.90', '32.75', '40', 'otc']
['2038', '20.90', '20.30', '20.90', '20.30', '735', 'tse']
['2049', '235.50', '229.50', '233.00', '229.50', '1317', 'tse']
['2059', '1,235.00', '1,180.00', '1,225.00', '1,185.00', '638', 'tse']
['2061', '24.90', '22.60', '22.60', '23.50', '2825', 'otc']
['2062', '30.60', '29.60', '30.05', '29.60', '1392', 'tse']
['2063', '58.50', '57.60', '57.80', '58.00', '205', 'otc']
['2064', '15.05', '15.00', '15.05', '15.00', '14', 'otc']
['2065', '63.80', '63.10', '63.50', '63.20', '50', 'otc']
['2066', '149.00', '141.50', '144.00', '141.50', '1132', 'otc']
['2067', '12.70', '12.30', '12.60', '12.70', '20', 'otc']
['2069', '16.70', '16.40', '16.70', '16.45', '136', 'tse']
['2070', '33.25', '33.10', '33.25', '33.15', '20', 'otc']
['2073', '30.40', '30.30', '30.30', '30.40', '4', 'otc']
['2101', '61.40', '59.30', '60.20', '60.70', '28647', 'tse']
['2102', '20.50', '20.00', '20.40', '20.30', '1186', 'tse']
['2103', '25.20', '24.60', '25.20', '24.60', '1803', 'tse']
['2104', '18.10', '17.75', '17.90', '17.75', '1262', 'tse']
['2105', '47.40', '46.90', '46.95', '46.90', '3546', 'tse']
['2106', '33.90', '33.60', '33.90', '33.60', '404', 'tse']
['2107', '27.50', '26.80', '27.50', '26.95', '1202', 'tse']
['2108', '34.35', '33.95', '34.00', '33.95', '396', 'tse']
['2109', '17.30', '17.00', '17.00', '17.10', '940', 'tse']
['2114', '107.00', '106.50', '106.50', '107.00', '63', 'tse']
['2115', '33.30', '32.20', '32.20', '32.45', '404', 'tse']
['2201', '74.40', '70.30', '71.10', '73.70', '20852', 'tse']
['2204', '148.50', '144.50', '147.00', '147.00', '3399', 'tse']
['2206', '88.20', '85.10', '87.60', '85.50', '11653', 'tse']
['2207', '630.00', '623.00', '623.00', '623.00', '228', 'tse']
['2208', '18.20', '18.05', '18.15', '18.15', '2442', 'tse']
['2211', '149.50', '146.50', '149.00', '147.00', '712', 'tse']
['2221', '33.50', '33.35', '33.50', '33.35', '14', 'otc']
['2227', '135.50', '133.00', '134.00', '134.00', '80', 'tse']
['2228', '102.00', '97.20', '97.20', '101.50', '786', 'tse']
['2230', '179.00', '166.50', '177.50', '167.50', '1748', 'otc']
['2231', '113.00', '109.50', '112.00', '109.50', '493', 'tse']
['2233', '133.50', '131.50', '131.50', '133.00', '192', 'tse']
['2235', '47.20', '46.75', '47.20', '46.85', '32', 'otc']
['2236', '73.30', '71.10', '73.20', '71.30', '416', 'tse']
['2239', '59.50', '58.70', '59.30', '58.80', '59', 'tse']
['2241', '47.30', '44.15', '46.90', '44.15', '4138', 'tse']
['2243', '13.90', '13.50', '13.80', '13.85', '83', 'tse']
['2247', '336.00', '323.50', '332.50', '323.50', '401', 'tse']
['2250', '101.50', '100.50', '100.50', '101.00', '89', 'tse']
['2254', '93.80', '87.00', '88.50', '92.20', '397', 'tse']
['2258', '44.20', '43.30', '43.60', '43.95', '524', 'tse']
['2301', '103.00', '99.70', '100.50', '99.70', '17078', 'tse']
['2302', '17.50', '17.10', '17.45', '17.25', '153', 'tse']
['2303', '51.50', '50.90', '51.10', '51.40', '58695', 'tse']
['2305', '22.65', '21.95', '22.50', '22.00', '584', 'tse']
['2308', '333.50', '319.00', '319.50', '327.50', '22135', 'tse']
['2312', '14.75', '14.60', '14.70', '14.60', '1364', 'tse']
['2313', '80.80', '78.00', '79.00', '78.00', '17670', 'tse']
['2314', '31.70', '31.00', '31.65', '31.00', '459', 'tse']
['2316', '48.75', '45.35', '48.60', '45.35', '15580', 'tse']
['2317', '159.00', '156.00', '157.50', '156.00', '68197', 'tse']
['2321', '16.80', '16.80', '16.80', '16.80', '1', 'tse']
['2323', '13.65', '13.15', '13.60', '13.15', '18417', 'tse']
['2324', '35.85', '35.05', '35.40', '35.10', '12007', 'tse']
['2327', '685.00', '635.00', '637.00', '655.00', '11754', 'tse']
['2328', '34.80', '33.90', '34.75', '34.00', '1384', 'tse']
['2329', '64.00', '61.60', '63.50', '61.70', '6592', 'tse']
['2330', '788.00', '773.00', '788.00', '780.00', '31026', 'tse']
['2331', '31.15', '30.00', '30.80', '30.05', '3647', 'tse']
['2332', '18.20', '17.80', '18.05', '17.85', '1822', 'tse']
['2337', '27.60', '26.95', '27.00', '27.20', '11925', 'tse']
['2338', '68.80', '68.00', '68.40', '68.20', '784', 'tse']
['2340', '39.30', '38.30', '39.00', '38.30', '1004', 'tse']
['2342', '31.45', '30.60', '31.45', '30.65', '229', 'tse']
['2344', '25.75', '25.20', '25.70', '25.20', '29638', 'tse']
['2345', '470.50', '435.50', '470.00', '442.50', '7370', 'tse']
['2347', '82.00', '80.00', '81.90', '80.20', '4031', 'tse']
['2348', '198.00', '193.00', '196.50', '196.00', '842', 'tse']
['2349', '7.74', '7.63', '7.70', '7.63', '968', 'tse']
['2351', '109.00', '106.50', '108.00', '107.50', '1612', 'tse']
['2352', '42.40', '41.25', '41.70', '41.25', '10437', 'tse']
['2353', '46.30', '45.10', '45.15', '45.50', '23125', 'tse']
['2354', '62.50', '60.50', '61.30', '60.70', '10739', 'tse']
['2355', '41.65', '40.85', '41.25', '40.95', '1798', 'tse']
['2356', '53.30', '52.00', '53.00', '52.00', '11739', 'tse']
['2357', '435.00', '428.50', '431.50', '429.00', '2285', 'tse']
['2359', '100.50', '90.00', '100.50', '91.70', '21826', 'tse']
['2360', '263.00', '253.50', '255.00', '259.00', '2537', 'tse']
['2362', '42.35', '41.40', '42.20', '41.50', '1193', 'tse']
['2363', '59.80', '55.80', '59.10', '56.20', '80655', 'tse']
['2364', '84.50', '83.20', '84.50', '83.30', '161', 'tse']
['2365', '19.50', '18.80', '19.50', '18.80', '3444', 'tse']
['2367', '27.30', '26.10', '26.70', '26.90', '25610', 'tse']
['2368', '199.50', '192.00', '199.50', '192.00', '5394', 'tse']
['2369', '22.60', '21.80', '22.35', '21.85', '2663', 'tse']
['2371', '67.00', '63.30', '66.30', '63.80', '88409', 'tse']
['2373', '73.70', '73.00', '73.50', '73.50', '137', 'tse']
['2374', '41.80', '39.85', '41.20', '40.70', '10910', 'tse']
['2375', '68.90', '64.60', '64.70', '66.10', '5005', 'tse']
['2376', '295.50', '286.00', '292.50', '286.00', '6246', 'tse']
['2377', '162.50', '159.00', '160.50', '159.00', '1566', 'tse']
['2379', '522.00', '508.00', '520.00', '511.00', '2846', 'tse']
['2380', '6.97', '6.81', '6.85', '6.94', '221', 'tse']
['2382', '266.00', '256.50', '264.00', '256.50', '23079', 'tse']
['2383', '435.00', '416.50', '432.00', '416.50', '8572', 'tse']
['2385', '211.00', '202.50', '209.00', '205.00', '4216', 'tse']
['2387', '63.10', '62.00', '62.70', '62.20', '983', 'tse']
['2388', '130.50', '123.50', '129.50', '123.50', '4059', 'tse']
['2390', '13.45', '13.25', '13.35', '13.30', '336', 'tse']
['2392', '49.00', '47.00', '47.10', '48.75', '18436', 'tse']
['2393', '64.80', '63.20', '64.10', '64.80', '3201', 'tse']
['2395', '360.00', '353.50', '358.50', '357.00', '1548', 'tse']
['2397', '68.10', '67.30', '67.30', '67.60', '91', 'tse']
['2399', '20.65', '20.20', '20.45', '20.30', '745', 'tse']
['2401', '29.40', '28.70', '29.00', '28.75', '6870', 'tse']
['2402', '34.25', '33.25', '34.00', '33.30', '2915', 'tse']
['2404', '399.00', '393.00', '394.50', '394.50', '961', 'tse']
['2405', '18.15', '17.80', '18.10', '17.80', '1834', 'tse']
['2406', '21.65', '20.90', '21.45', '21.10', '3775', 'tse']
['2408', '67.80', '65.60', '67.00', '65.80', '13722', 'tse']
['2409', '18.25', '17.85', '18.10', '18.25', '34746', 'tse']
['2412', '125.00', '124.00', '124.00', '124.00', '7149', 'tse']
['2413', '24.80', '24.50', '24.50', '24.55', '198', 'tse']
['2414', '37.00', '36.50', '36.50', '36.90', '333', 'tse']
['2415', '30.60', '29.75', '30.00', '30.10', '201', 'tse']
['2417', '37.05', '36.00', '36.80', '36.05', '1001', 'tse']
['2419', '30.75', '29.95', '30.50', '29.95', '575', 'tse']
['2420', '55.70', '54.80', '55.20', '55.20', '330', 'tse']
['2421', '115.50', '111.50', '114.50', '111.50', '2465', 'tse']
['2423', '47.50', '45.75', '47.15', '46.35', '1001', 'tse']
['2424', '28.10', '28.00', '28.10', '28.00', '7', 'tse']
['2425', '37.95', '37.30', '37.60', '37.35', '489', 'tse']
['2426', '17.90', '17.40', '17.80', '17.50', '289', 'tse']
['2427', '29.60', '28.60', '28.80', '28.65', '2868', 'tse']
['2428', '160.50', '156.50', '157.50', '157.00', '338', 'tse']
['2429', '19.50', '19.20', '19.45', '19.30', '45', 'tse']
['2430', '36.95', '36.70', '36.80', '36.75', '40', 'tse']
['2431', '12.45', '12.15', '12.40', '12.25', '184', 'tse']
['2432', '41.40', '40.55', '40.90', '41.00', '24', 'tse']
['2433', '53.40', '53.20', '53.20', '53.40', '25', 'tse']
['2434', '35.05', '33.15', '34.95', '33.15', '69', 'tse']
['2436', '62.50', '61.20', '62.20', '61.40', '454', 'tse']
['2438', '21.85', '20.85', '21.85', '21.30', '120', 'tse']
['2439', '123.50', '121.00', '122.00', '122.00', '1734', 'tse']
['2440', '16.15', '15.75', '15.95', '15.80', '401', 'tse']
['2441', '62.40', '61.00', '62.40', '61.00', '513', 'tse']
['2442', '32.50', '31.50', '32.25', '32.30', '3410', 'tse']
['2444', '11.30', '11.10', '11.30', '11.20', '278', 'tse']
['2449', '96.50', '93.30', '96.50', '93.50', '9546', 'tse']
['2450', '39.25', '39.05', '39.20', '39.15', '123', 'tse']
['2451', '94.90', '93.50', '94.90', '94.50', '857', 'tse']
['2453', '59.80', '58.00', '59.50', '58.10', '803', 'tse']
['2454', '1,050.00', '1,030.00', '1,040.00', '1,040.00', '6978', 'tse']
['2455', '153.50', '146.00', '151.00', '146.00', '2291', 'tse']
['2457', '53.50', '51.50', '53.50', '51.50', '2403', 'tse']
['2458', '165.00', '151.50', '162.50', '157.00', '8371', 'tse']
['2459', '73.90', '72.50', '73.90', '72.50', '193', 'tse']
['2460', '31.50', '30.85', '31.50', '31.00', '400', 'tse']
['2461', '26.40', '25.70', '26.25', '25.85', '951', 'tse']
['2462', '33.20', '32.50', '33.00', '32.50', '536', 'tse']
['2464', '49.25', '46.15', '48.35', '46.45', '3976', 'tse']
['2465', '127.00', '121.00', '126.00', '123.50', '3475', 'tse']
['2466', '37.30', '36.90', '37.25', '36.90', '12', 'tse']
['2467', '135.50', '129.00', '134.00', '129.50', '1876', 'tse']
['2468', '27.10', '26.30', '26.70', '26.35', '249', 'tse']
['2471', '57.60', '56.90', '57.00', '56.90', '249', 'tse']
['2472', '79.60', '76.30', '76.50', '76.60', '4390', 'tse']
['2474', '225.00', '219.50', '221.50', '220.50', '2558', 'tse']
['2476', '75.40', '73.30', '75.00', '73.80', '1091', 'tse']
['2477', '21.05', '20.85', '21.00', '20.90', '32', 'tse']
