['1101', '32.15', '31.85', '31.90', '31.95', '26975', 'tse']
['1102', '41.20', '40.75', '41.15', '41.10', '8208', 'tse']
['1103', '17.50', '17.15', '17.40', '17.20', '555', 'tse']
['1104', '31.80', '31.45', '31.80', '31.45', '1232', 'tse']
['1108', '16.35', '16.10', '16.35', '16.30', '1990', 'tse']
['1109', '18.90', '18.50', '18.85', '18.65', '1031', 'tse']
['1110', '17.95', '17.85', '17.90', '17.85', '66', 'tse']
['1201', '19.10', '18.85', '19.05', '18.95', '374', 'tse']
['1203', '52.30', '52.00', '52.10', '52.00', '4', 'tse']
['1210', '59.40', '56.40', '59.40', '56.80', '14066', 'tse']
['1213', '7.15', '7.04', '7.05', '7.15', '89', 'tse']
['1215', '102.00', '100.00', '101.00', '101.00', '819', 'tse']
['1216', '77.80', '77.00', '77.80', '77.50', '16737', 'tse']
['1217', '11.75', '11.60', '11.75', '11.65', '884', 'tse']
['1218', '22.05', '21.60', '22.05', '21.85', '792', 'tse']
['1219', '18.70', '18.55', '18.55', '18.70', '257', 'tse']
['1220', '14.15', '14.05', '14.05', '14.10', '367', 'tse']
['1225', '56.30', '55.50', '56.10', '55.50', '23', 'tse']
['1227', '37.60', '37.40', '37.60', '37.40', '485', 'tse']
['1229', '69.00', '67.70', '68.70', '67.70', '2176', 'tse']
['1231', '96.60', '95.40', '95.40', '95.60', '389', 'tse']
['1232', '145.00', '144.00', '144.50', '144.00', '46', 'tse']
['1233', '34.00', '33.60', '33.70', '33.95', '22', 'tse']
['1234', '41.45', '40.80', '41.45', '40.85', '412', 'tse']
['1235', '83.80', '81.10', '83.20', '82.90', '11', 'tse']
['1236', '23.70', '23.55', '23.55', '23.65', '15', 'tse']
['1240', '51.40', '50.50', '51.40', '51.00', '66', 'otc']
['1256', '235.00', '233.50', '233.50', '235.00', '6', 'tse']
['1259', '75.30', '74.60', '75.00', '75.30', '25', 'otc']
['1264', '310.00', '308.00', '310.00', '308.00', '11', 'otc']
['1268', '154.50', '153.00', '154.00', '153.00', '67', 'otc']
['1301', '69.40', '68.60', '69.40', '68.60', '10717', 'tse']
['1303', '56.30', '54.50', '56.00', '54.50', '53664', 'tse']
['1304', '17.10', '16.75', '17.10', '16.75', '2425', 'tse']
['1305', '19.05', '18.55', '19.05', '18.70', '2161', 'tse']
['1307', '28.30', '27.60', '28.00', '28.30', '1587', 'tse']
['1308', '20.10', '19.70', '20.10', '19.70', '1792', 'tse']
['1309', '15.60', '15.10', '15.60', '15.20', '1184', 'tse']
['1310', '14.10', '13.25', '13.35', '13.65', '1951', 'tse']
['1312', '13.45', '13.25', '13.45', '13.35', '3094', 'tse']
['1313', '13.60', '13.25', '13.60', '13.25', '3000', 'tse']
['1314', '9.19', '9.12', '9.17', '9.13', '13649', 'tse']
['1315', '72.50', '72.10', '72.40', '72.40', '12', 'tse']
['1316', '21.10', '19.85', '20.00', '19.95', '36735', 'tse']
['1319', '116.50', '108.50', '112.00', '115.50', '14983', 'tse']
['1321', '35.80', '35.50', '35.80', '35.55', '107', 'tse']
['1323', '30.95', '30.40', '30.95', '30.95', '305', 'tse']
['1324', '15.70', '14.85', '14.90', '15.70', '165', 'tse']
['1325', '31.75', '31.20', '31.50', '31.35', '480', 'tse']
['1326', '56.20', '55.20', '56.10', '55.60', '5259', 'tse']
['1336', '20.95', '20.80', '20.95', '20.80', '34', 'otc']
['1337', '7.45', '7.01', '7.36', '7.10', '1484', 'tse']
['1338', '36.65', '35.35', '36.65', '36.05', '293', 'tse']
['1339', '67.80', '65.70', '66.50', '66.20', '287', 'tse']
