['1101', '31.85', '31.60', '31.85', '31.80', '17483', 'tse']
['1589', '57.30', '55.70', '56.60', '56.80', '1815', 'tse']
['1590', '1,080.00', '1,040.00', '1,055.00', '1,065.00', '763', 'tse']
['1591', '65.80', '64.10', '64.40', '64.60', '467', 'otc']
['1593', '50.50', '50.10', '50.10', '50.20', '13', 'otc']
['1595', '36.10', '35.80', '36.00', '36.00', '37', 'otc']
['1597', '66.40', '64.20', '64.30', '66.00', '227', 'tse']
['1598', '32.15', '30.80', '30.85', '31.80', '389', 'tse']
['1599', '34.40', '34.00', '34.25', '34.15', '25', 'otc']
['1603', '36.60', '36.10', '36.10', '36.20', '580', 'tse']
['1604', '29.00', '28.70', '29.00', '28.85', '450', 'tse']
['1605', '35.65', '35.00', '35.20', '35.55', '5937', 'tse']
['1608', '23.70', '22.45', '22.45', '23.50', '9097', 'tse']
['1609', '36.30', '35.80', '36.00', '36.30', '7218', 'tse']
['1611', '16.25', '16.00', '16.05', '16.20', '553', 'tse']
['1612', '27.15', '26.60', '26.60', '26.95', '1383', 'tse']
['1614', '38.60', '38.20', '38.25', '38.35', '74', 'tse']
['1615', '50.60', '48.05', '49.60', '50.30', '736', 'tse']
['1616', '14.95', '14.15', '14.15', '14.70', '2285', 'tse']
['1617', '16.80', '16.55', '16.55', '16.70', '68', 'tse']
['1618', '32.95', '30.95', '31.10', '32.80', '4180', 'tse']
['1626', '16.20', '16.05', '16.10', '16.05', '107', 'tse']
['1701', '23.50', '23.25', '23.40', '23.35', '518', 'tse']
['1702', '55.60', '55.20', '55.40', '55.40', '419', 'tse']
['1707', '154.50', '153.00', '154.50', '153.00', '217', 'tse']
['1708', '30.45', '30.00', '30.00', '30.40', '355', 'tse']
['1709', '20.85', '20.60', '20.60', '20.80', '542', 'tse']
['1710', '18.35', '18.10', '18.15', '18.25', '1900', 'tse']
['1711', '20.60', '20.20', '20.40', '20.25', '1351', 'tse']
['1712', '42.05', '41.85', '42.05', '41.90', '1910', 'tse']
['1713', '44.65', '43.15', '43.15', '43.85', '146', 'tse']
['1714', '8.94', '8.88', '8.91', '8.89', '1197', 'tse']
['1717', '32.35', '31.80', '32.05', '31.80', '3866', 'tse']
['1718', '7.54', '7.45', '7.48', '7.52', '1848', 'tse']
['1720', '65.50', '64.90', '64.90', '65.30', '405', 'tse']
['1721', '15.00', '14.55', '14.55', '14.85', '1053', 'tse']
['1722', '65.70', '65.20', '65.20', '65.30', '1277', 'tse']
['1723', '112.50', '111.00', '111.50', '111.50', '222', 'tse']
['1725', '33.50', '31.60', '32.70', '33.05', '671', 'tse']
['1726', '76.20', '75.80', '75.80', '75.90', '41', 'tse']
['1727', '28.85', '28.20', '28.20', '28.50', '622', 'tse']
['1730', '56.40', '56.20', '56.20', '56.20', '37', 'tse']
['1731', '26.00', '24.75', '24.75', '25.25', '944', 'tse']
['1732', '29.35', '28.65', '28.65', '29.25', '195', 'tse']
['1733', '31.30', '30.80', '30.80', '31.20', '803', 'tse']
['1734', '36.15', '35.40', '35.50', '36.05', '2572', 'tse']
['1735', '17.40', '17.20', '17.20', '17.30', '9', 'tse']
['1736', '76.30', '73.50', '73.80', '73.60', '2026', 'tse']
['1737', '34.35', '33.90', '34.35', '34.20', '319', 'tse']
['1742', '16.90', '16.70', '16.70', '16.70', '159', 'otc']
['1752', '48.60', '47.60', '48.45', '47.75', '352', 'tse']
['1760', '101.50', '100.00', '100.50', '101.00', '502', 'tse']
['1762', '49.25', '47.80', '48.10', '48.85', '342', 'tse']
['1773', '175.00', '169.00', '172.00', '169.50', '986', 'tse']
['1776', '17.75', '17.40', '17.75', '17.45', '46', 'tse']
['1777', '83.00', '82.90', '82.90', '83.00', '11', 'otc']
['1781', '16.40', '16.00', '16.20', '16.05', '135', 'otc']
['1783', '45.25', '44.60', '45.25', '44.70', '146', 'tse']
['1784', '61.90', '61.00', '61.00', '61.30', '116', 'otc']
['1785', '43.60', '42.90', '43.20', '42.90', '4776', 'otc']
['1786', '91.70', '89.90', '89.90', '90.10', '677', 'tse']
['1788', '140.00', '139.00', '139.50', '139.50', '35', 'otc']
['1789', '25.40', '24.70', '24.90', '25.35', '1317', 'tse']
['1795', '277.50', '271.50', '274.50', '273.50', '3262', 'tse']
['1796', '58.10', '55.70', '58.10', '56.10', '166', 'otc']
['1799', '63.80', '58.00', '58.00', '61.40', '286', 'otc']
['1802', '17.90', '17.70', '17.85', '17.85', '2735', 'tse']
['1805', '18.60', '17.00', '17.00', '18.60', '679', 'tse']
['1806', '12.10', '11.65', '12.10', '11.75', '1073', 'tse']
['1808', '104.50', '102.00', '102.00', '102.50', '1393', 'tse']
['1809', '33.40', '32.00', '32.70', '32.45', '1353', 'tse']
['1810', '17.40', '16.90', '16.90', '17.35', '739', 'tse']
['1813', '19.80', '19.55', '19.55', '19.75', '28', 'otc']
['1815', '19.60', '18.60', '18.65', '18.70', '33346', 'otc']
['1817', '37.70', '37.00', '37.00', '37.55', '64', 'tse']
['1903', '53.30', '52.60', '52.80', '53.10', '105', 'tse']
['1904', '28.70', '28.40', '28.55', '28.55', '741', 'tse']
['1905', '22.75', '22.35', '22.35', '22.60', '1665', 'tse']
['1906', '15.70', '15.40', '15.50', '15.60', '94', 'tse']
['1907', '30.45', '29.70', '29.70', '30.40', '1278', 'tse']
['1909', '14.30', '14.05', '14.05', '14.30', '1447', 'tse']
['2002', '24.10', '24.00', '24.10', '24.05', '13120', 'tse']
['2006', '78.10', '76.50', '77.10', '77.70', '3056', 'tse']
['2007', '10.35', '10.15', '10.15', '10.25', '496', 'tse']
['2008', '22.15', '21.95', '22.15', '22.00', '83', 'tse']
['2009', '33.60', '32.15', '33.60', '32.25', '3609', 'tse']
['2010', '17.65', '17.45', '17.55', '17.60', '597', 'tse']
['2012', '23.60', '23.15', '23.40', '23.25', '25', 'tse']
['2013', '59.90', '58.20', '59.40', '58.30', '175', 'tse']
['2014', '22.35', '21.80', '21.80', '22.30', '4202', 'tse']
['2015', '71.60', '70.80', '71.50', '71.60', '225', 'tse']
['2017', '14.45', '14.25', '14.25', '14.30', '536', 'tse']
['2020', '36.95', '35.50', '35.50', '36.70', '3122', 'tse']
['2022', '10.70', '10.20', '10.45', '10.35', '1569', 'tse']
['2023', '15.25', '15.10', '15.10', '15.20', '1217', 'tse']
['2024', '22.00', '21.85', '21.85', '21.85', '27', 'tse']
['2025', '12.80', '11.60', '12.80', '12.05', '8479', 'tse']
['2027', '35.65', '35.30', '35.45', '35.60', '4001', 'tse']
['2028', '25.40', '24.60', '24.60', '25.10', '172', 'tse']
['2029', '27.80', '27.30', '27.30', '27.55', '312', 'tse']
['2030', '18.65', '18.45', '18.55', '18.50', '247', 'tse']
['2031', '61.80', '59.60', '61.50', '60.10', '2948', 'tse']
['2032', '15.90', '15.45', '15.90', '15.90', '117', 'tse']
['2033', '16.05', '15.85', '16.00', '16.00', '37', 'tse']
['2034', '24.95', '24.75', '24.90', '24.90', '839', 'tse']
['2035', '32.90', '32.85', '32.90', '32.90', '3', 'otc']
['2038', '19.50', '19.00', '19.20', '19.20', '346', 'tse']
['2049', '241.00', '236.00', '236.00', '241.00', '1129', 'tse']
['2059', '1,325.00', '1,280.00', '1,300.00', '1,310.00', '1328', 'tse']
['2061', '16.60', '16.15', '16.60', '16.15', '35', 'otc']
['2062', '28.60', '27.70', '27.70', '28.05', '763', 'tse']
['2063', '53.50', '52.40', '52.40', '52.90', '53', 'otc']
['2064', '15.90', '15.75', '15.90', '15.75', '59', 'otc']
['2065', '65.00', '64.00', '64.10', '64.10', '245', 'otc']
['2066', '99.20', '96.10', '98.00', '96.50', '592', 'otc']
['2067', '12.80', '12.50', '12.50', '12.80', '11', 'otc']
['2069', '15.95', '15.70', '15.70', '15.80', '152', 'tse']
['2070', '36.10', '34.90', '34.90', '35.90', '97', 'otc']
['2073', '30.00', '29.85', '29.95', '30.00', '29', 'otc']
['2101', '41.15', '40.40', '40.45', '40.80', '1565', 'tse']
['2102', '18.55', '18.35', '18.40', '18.35', '127', 'tse']
['2103', '22.95', '22.45', '22.45', '22.95', '1132', 'tse']
['2104', '17.65', '17.50', '17.60', '17.60', '1834', 'tse']
['2105', '46.40', '45.75', '46.35', '46.10', '1943', 'tse']
['2106', '30.15', '29.95', '30.00', '30.10', '221', 'tse']
['2107', '23.80', '23.65', '23.65', '23.75', '211', 'tse']
['2108', '34.25', '33.85', '34.10', '34.20', '340', 'tse']
['2109', '16.85', '15.80', '15.90', '15.90', '3088', 'tse']
['2114', '108.00', '106.50', '108.00', '106.50', '132', 'tse']
['2115', '30.10', '29.10', '29.10', '30.00', '236', 'tse']
['2201', '68.00', '66.10', '66.50', '67.60', '3843', 'tse']
['2204', '129.50', '126.00', '127.00', '127.00', '3483', 'tse']
['2206', '76.40', '74.80', '75.00', '75.80', '3166', 'tse']
['2207', '676.00', '660.00', '660.00', '666.00', '301', 'tse']
['2208', '17.85', '17.55', '17.55', '17.75', '2889', 'tse']
['2211', '124.50', '118.50', '121.50', '122.00', '2457', 'tse']
['2221', '34.90', '34.40', '34.90', '34.55', '64', 'otc']
['2227', '165.00', '161.50', '165.00', '162.00', '88', 'tse']
['2228', '94.70', '91.60', '91.60', '94.50', '597', 'tse']
['2230', '167.00', '153.50', '162.00', '153.50', '1747', 'otc']
['2231', '118.50', '116.00', '117.00', '117.50', '392', 'tse']
['2233', '138.50', '134.50', '137.00', '134.50', '304', 'tse']
['2235', '45.80', '45.10', '45.80', '45.10', '26', 'otc']
['2236', '72.30', '70.30', '70.80', '71.00', '506', 'tse']
['2239', '56.80', '56.00', '56.80', '56.60', '34', 'tse']
['2241', '32.75', '30.80', '30.80', '32.65', '7179', 'tse']
['2243', '17.85', '16.20', '16.60', '16.50', '1056', 'tse']
['2247', '307.00', '301.50', '307.00', '302.50', '113', 'tse']
['2250', '103.50', '99.80', '99.90', '100.00', '181', 'tse']
['2254', '83.90', '81.80', '83.30', '83.80', '139', 'tse']
['2258', '46.25', '44.10', '44.10', '45.80', '598', 'tse']
['2301', '115.00', '112.50', '114.00', '113.50', '18248', 'tse']
['2302', '18.90', '18.30', '18.30', '18.90', '293', 'tse']
['2303', '52.40', '50.80', '52.00', '51.60', '100660', 'tse']
['2305', '26.15', '25.35', '25.90', '25.35', '1363', 'tse']
['2308', '313.00', '304.00', '312.50', '308.00', '13046', 'tse']
['2312', '15.00', '14.70', '14.75', '14.85', '3317', 'tse']
['2313', '83.10', '77.00', '77.80', '82.00', '96150', 'tse']
['2314', '33.10', '32.30', '32.45', '32.65', '1228', 'tse']
['2316', '41.80', '40.20', '40.50', '41.00', '4771', 'tse']
['2317', '111.50', '105.00', '105.00', '109.50', '140871', 'tse']
['2321', '17.25', '16.20', '16.85', '16.55', '9', 'tse']
['2323', '10.80', '10.65', '10.70', '10.80', '2891', 'tse']
['2324', '37.15', '36.50', '36.60', '36.90', '19765', 'tse']
['2327', '567.00', '561.00', '566.00', '566.00', '1314', 'tse']
['2328', '31.80', '30.45', '30.50', '31.50', '2139', 'tse']
['2329', '69.20', '66.90', '67.30', '68.00', '19951', 'tse']
['2330', '778.00', '761.00', '768.00', '766.00', '73436', 'tse']
['2331', '30.40', '29.80', '29.80', '30.00', '2032', 'tse']
['2332', '19.05', '18.80', '18.85', '18.95', '1665', 'tse']
['2337', '27.65', '27.20', '27.25', '27.45', '5273', 'tse']
['2338', '68.20', '67.20', '67.20', '67.50', '986', 'tse']
['2340', '41.95', '40.90', '41.40', '41.00', '2015', 'tse']
['2342', '36.90', '34.15', '34.50', '34.70', '10440', 'tse']
['2344', '28.10', '27.30', '27.70', '27.45', '29514', 'tse']
['2345', '496.50', '476.50', '485.00', '491.00', '5163', 'tse']
['2347', '75.00', '73.50', '74.70', '74.00', '2636', 'tse']
['2348', '114.00', '108.00', '108.00', '113.00', '623', 'tse']
['2349', '7.85', '7.72', '7.72', '7.81', '1053', 'tse']
['2351', '102.00', '100.50', '100.50', '100.50', '554', 'tse']
['2352', '43.80', '42.55', '43.25', '43.25', '110663', 'tse']
['2353', '45.40', '44.20', '44.40', '44.85', '20114', 'tse']
['2354', '51.00', '48.80', '49.20', '50.30', '5276', 'tse']
['2355', '47.25', '46.25', '46.25', '46.90', '4818', 'tse']
['2356', '56.30', '54.30', '54.30', '54.90', '30210', 'tse']
['2357', '457.00', '439.50', '453.00', '444.00', '4202', 'tse']
['2358', '9.69', '8.71', '9.57', '8.79', '7911', 'tse']
['2359', '41.15', '38.30', '38.55', '40.25', '6071', 'tse']
['2360', '273.50', '263.00', '269.00', '269.50', '3970', 'tse']
['2362', '39.10', '38.20', '38.40', '38.20', '1387', 'tse']
['2363', '41.30', '40.15', '40.60', '40.70', '7664', 'tse']
['2364', '92.00', '90.10', '90.50', '92.00', '280', 'tse']
['2365', '20.85', '19.60', '20.30', '19.90', '14690', 'tse']
['2367', '26.50', '24.60', '25.30', '25.90', '82432', 'tse']
['2368', '256.00', '247.50', '249.50', '248.00', '5728', 'tse']
['2369', '25.30', '24.85', '24.90', '24.90', '3687', 'tse']
['2371', '52.10', '50.00', '51.90', '51.10', '33798', 'tse']
['2373', '73.40', '73.00', '73.00', '73.20', '127', 'tse']
['2374', '25.90', '25.05', '25.10', '25.65', '928', 'tse']
['2375', '63.30', '62.80', '62.90', '62.80', '282', 'tse']
['2376', '375.00', '357.50', '358.50', '360.00', '25253', 'tse']
['2377', '190.50', '187.00', '188.50', '187.00', '1575', 'tse']
['2379', '605.00', '589.00', '590.00', '604.00', '5020', 'tse']
['2380', '7.00', '6.80', '7.00', '6.88', '85', 'tse']
['2382', '254.50', '243.00', '243.50', '249.50', '47860', 'tse']
['2383', '501.00', '486.50', '488.00', '496.00', '5410', 'tse']
['2385', '223.00', '216.50', '223.00', '219.50', '6416', 'tse']
['2387', '63.00', '61.00', '62.20', '61.30', '2201', 'tse']
['2388', '133.00', '128.50', '128.50', '129.00', '4713', 'tse']
['2390', '13.95', '13.80', '13.85', '13.80', '516', 'tse']
['2392', '44.05', '43.15', '43.30', '43.90', '1920', 'tse']
['2393', '51.80', '50.80', '51.00', '51.30', '1175', 'tse']
['2395', '432.00', '396.50', '400.00', '406.50', '3573', 'tse']
['2397', '64.80', '63.70', '63.90', '64.30', '19', 'tse']
['2399', '24.45', '23.65', '23.65', '24.10', '2550', 'tse']
['2401', '31.60', '31.20', '31.45', '31.30', '1128', 'tse']
['2402', '34.00', '33.60', '33.95', '33.70', '1646', 'tse']
['2404', '391.50', '362.50', '388.50', '385.50', '5446', 'tse']
['2405', '19.15', '18.60', '18.60', '18.85', '5150', 'tse']
['2406', '18.80', '17.20', '17.20', '18.80', '7372', 'tse']
['2408', '67.00', '64.80', '64.80', '65.80', '17368', 'tse']
['2409', '17.60', '17.00', '17.05', '17.55', '49000', 'tse']
['2412', '121.50', '120.50', '120.50', '121.50', '6754', 'tse']
['2413', '28.00', '27.40', '27.60', '27.65', '285', 'tse']
['2414', '33.90', '33.80', '33.80', '33.85', '54', 'tse']
['2415', '29.50', '28.60', '28.75', '28.65', '151', 'tse']
['2417', '54.60', '51.30', '52.40', '51.50', '20605', 'tse']
['2419', '33.40', '31.75', '31.80', '31.85', '3427', 'tse']
['2420', '52.80', '51.00', '51.30', '52.10', '691', 'tse']
['2421', '126.50', '121.50', '122.00', '123.50', '8613', 'tse']
['2423', '41.35', '40.20', '40.75', '40.50', '386', 'tse']
['2424', '31.00', '30.00', '31.00', '30.50', '65', 'tse']
['2425', '46.25', '44.60', '45.00', '44.60', '1422', 'tse']
['2426', '18.55', '18.35', '18.50', '18.40', '590', 'tse']
['2427', '23.70', '23.05', '23.05', '23.50', '1281', 'tse']
['2428', '172.00', '166.50', '169.00', '167.00', '561', 'tse']
['2429', '21.95', '21.25', '21.40', '21.30', '80', 'tse']
['2430', '40.60', '39.35', '39.65', '40.05', '508', 'tse']
['2431', '14.05', '13.60', '13.60', '14.00', '617', 'tse']
['2432', '39.10', '38.30', '39.10', '38.30', '11', 'tse']
['2433', '52.50', '52.10', '52.30', '52.20', '30', 'tse']
['2434', '32.00', '31.70', '32.00', '31.75', '11', 'tse']
['2436', '64.40', '63.00', '63.00', '64.20', '725', 'tse']
['2438', '23.00', '22.50', '22.80', '22.55', '88', 'tse']
['2439', '114.00', '111.00', '111.50', '113.00', '1515', 'tse']
['2440', '13.60', '13.30', '13.40', '13.45', '601', 'tse']
['2441', '64.80', '62.80', '63.90', '64.60', '4222', 'tse']
['2442', '28.45', '27.40', '27.75', '28.35', '2079', 'tse']
['2443', '4.78', '4.20', '4.38', '4.78', '541', 'tse']
['2444', '12.70', '12.40', '12.40', '12.65', '235', 'tse']
['2449', '112.00', '106.50', '111.50', '108.00', '21159', 'tse']
['2450', '39.55', '39.15', '39.30', '39.30', '273', 'tse']
['2451', '83.80', '82.50', '82.70', '83.80', '697', 'tse']
['2453', '56.90', '54.10', '54.10', '55.80', '2516', 'tse']
['2454', '1,245.00', '1,205.00', '1,235.00', '1,225.00', '5890', 'tse']
['2455', '177.50', '167.00', '169.50', '171.50', '4844', 'tse']
['2457', '56.90', '55.50', '55.90', '56.30', '2651', 'tse']
['2458', '163.50', '160.00', '162.00', '160.00', '1705', 'tse']
['2459', '66.20', '65.00', '65.00', '66.20', '96', 'tse']
['2460', '37.30', '36.20', '36.25', '37.30', '1675', 'tse']
['2461', '22.65', '22.35', '22.50', '22.50', '392', 'tse']
['2462', '37.30', '36.25', '37.05', '36.30', '1584', 'tse']
['2464', '38.50', '37.85', '38.15', '37.85', '782', 'tse']
['2465', '136.50', '125.00', '128.50', '130.00', '5313', 'tse']
['2466', '37.50', '37.15', '37.30', '37.15', '28', 'tse']
['2467', '127.00', '121.00', '127.00', '122.00', '3315', 'tse']
['2468', '28.40', '27.95', '27.95', '28.30', '134', 'tse']
['2471', '56.50', '55.50', '55.60', '55.60', '264', 'tse']
['2472', '66.80', '66.00', '66.40', '66.20', '752', 'tse']
['2474', '199.50', '197.00', '198.50', '199.00', '1539', 'tse']
