['1101', '31.45', '30.80', '31.40', '30.90', '30649', 'tse']
['2013', '62.30', '58.60', '58.70', '61.40', '665', 'tse']
['2014', '22.30', '22.00', '22.25', '22.00', '3971', 'tse']
['2015', '70.90', '69.70', '70.20', '70.50', '258', 'tse']
['2017', '14.10', '13.85', '14.05', '13.90', '764', 'tse']
['2020', '37.80', '37.30', '37.80', '37.35', '1589', 'tse']
['2022', '10.75', '10.40', '10.75', '10.55', '934', 'tse']
['2023', '15.15', '15.00', '15.10', '15.15', '2312', 'tse']
['2024', '22.40', '21.60', '21.75', '22.35', '137', 'tse']
['2025', '10.55', '9.98', '10.50', '10.20', '5095', 'tse']
['2027', '36.95', '36.40', '36.65', '36.40', '10688', 'tse']
['2028', '25.55', '25.00', '25.55', '25.00', '453', 'tse']
['2029', '28.15', '27.95', '28.00', '28.00', '309', 'tse']
['2030', '18.40', '18.10', '18.35', '18.10', '427', 'tse']
['2031', '64.20', '61.80', '64.10', '61.90', '5539', 'tse']
['2032', '15.95', '15.65', '15.95', '15.80', '121', 'tse']
['2033', '15.85', '15.70', '15.80', '15.70', '99', 'tse']
['2034', '24.75', '24.50', '24.75', '24.55', '981', 'tse']
['2035', '31.90', '31.45', '31.45', '31.85', '23', 'otc']
['2038', '18.35', '18.00', '18.30', '18.05', '338', 'tse']
['2049', '254.50', '247.50', '248.50', '248.50', '4362', 'tse']
['2059', '1,305.00', '1,215.00', '1,275.00', '1,220.00', '1963', 'tse']
['2061', '15.10', '14.90', '15.10', '15.00', '65', 'otc']
['2062', '27.65', '27.15', '27.35', '27.20', '446', 'tse']
['2063', '54.30', '54.00', '54.00', '54.00', '76', 'otc']
['2064', '15.40', '15.35', '15.35', '15.35', '31', 'otc']
['2065', '65.70', '65.50', '65.50', '65.60', '139', 'otc']
['2066', '101.00', '98.40', '99.00', '99.00', '323', 'otc']
['2067', '12.50', '12.20', '12.20', '12.45', '26', 'otc']
['2069', '16.25', '16.10', '16.10', '16.20', '171', 'tse']
['2070', '40.55', '35.70', '37.35', '36.30', '3372', 'otc']
['2073', '30.15', '30.15', '30.15', '30.15', '1', 'otc']
['2101', '39.10', '38.60', '38.85', '38.70', '1448', 'tse']
['2102', '18.30', '18.00', '18.25', '18.10', '364', 'tse']
['2103', '23.45', '23.10', '23.40', '23.40', '1637', 'tse']
['2104', '17.10', '16.75', '17.05', '16.85', '3130', 'tse']
['2105', '48.90', '47.65', '47.95', '48.40', '5449', 'tse']
['2106', '31.25', '30.70', '30.90', '31.15', '1335', 'tse']
['2107', '24.25', '24.05', '24.20', '24.05', '472', 'tse']
['2108', '33.60', '33.20', '33.35', '33.45', '501', 'tse']
['2109', '17.20', '16.60', '17.00', '17.00', '760', 'tse']
['2114', '107.50', '106.50', '107.00', '107.50', '40', 'tse']
['2115', '30.00', '29.70', '29.85', '29.70', '149', 'tse']
['2201', '69.00', '67.50', '68.10', '67.70', '5810', 'tse']
['2204', '131.00', '127.50', '131.00', '128.00', '2644', 'tse']
['2206', '79.30', '75.30', '75.80', '78.00', '16321', 'tse']
['2207', '640.00', '630.00', '630.00', '634.00', '512', 'tse']
['2208', '19.30', '18.65', '19.30', '18.75', '8976', 'tse']
['2211', '127.50', '123.00', '124.00', '126.00', '2723', 'tse']
['2221', '33.50', '33.30', '33.30', '33.45', '19', 'otc']
['2227', '141.50', '131.00', '131.00', '138.00', '229', 'tse']
['2228', '98.70', '97.40', '98.40', '98.20', '545', 'tse']
['2230', '174.50', '168.50', '172.50', '170.50', '730', 'otc']
['2231', '121.00', '118.50', '118.50', '120.50', '554', 'tse']
['2233', '138.00', '134.50', '134.50', '137.50', '389', 'tse']
['2235', '46.55', '46.10', '46.35', '46.25', '13', 'otc']
['2236', '81.10', '75.00', '75.00', '78.30', '4270', 'tse']
['2239', '59.20', '58.50', '58.90', '58.70', '66', 'tse']
['2241', '37.45', '34.95', '36.45', '35.15', '2634', 'tse']
['2243', '15.70', '14.80', '15.00', '15.05', '1053', 'tse']
['2247', '316.00', '312.00', '315.50', '312.50', '101', 'tse']
['2250', '102.50', '99.00', '99.30', '100.50', '160', 'tse']
['2254', '92.10', '85.80', '91.40', '91.80', '343', 'tse']
['2258', '44.90', '44.30', '44.70', '44.40', '317', 'tse']
['2301', '124.00', '116.50', '118.00', '123.00', '74752', 'tse']
['2302', '17.80', '17.40', '17.80', '17.45', '628', 'tse']
['2303', '54.30', '52.80', '53.60', '52.90', '130273', 'tse']
['2305', '25.80', '24.85', '24.85', '24.85', '1464', 'tse']
['2308', '323.50', '314.50', '320.00', '316.00', '13863', 'tse']
['2312', '15.35', '15.05', '15.10', '15.20', '5670', 'tse']
['2313', '82.60', '78.20', '82.00', '78.40', '35089', 'tse']
['2314', '32.75', '32.10', '32.75', '32.10', '1275', 'tse']
['2316', '42.00', '41.15', '42.00', '41.20', '3186', 'tse']
['2317', '142.00', '135.50', '136.50', '138.00', '206917', 'tse']
['2321', '16.95', '16.40', '16.95', '16.50', '4', 'tse']
['2323', '12.55', '12.25', '12.40', '12.45', '25173', 'tse']
['2324', '38.45', '37.45', '37.50', '37.90', '44509', 'tse']
['2327', '584.00', '576.00', '581.00', '579.00', '1883', 'tse']
['2328', '34.55', '33.70', '34.25', '33.80', '3632', 'tse']
['2329', '70.40', '68.10', '68.50', '69.20', '22808', 'tse']
['2330', '769.00', '752.00', '764.00', '758.00', '48788', 'tse']
['2331', '30.20', '29.20', '29.75', '30.00', '3303', 'tse']
['2332', '18.85', '18.40', '18.70', '18.45', '2639', 'tse']
['2337', '26.90', '26.45', '26.60', '26.45', '6567', 'tse']
['2338', '68.40', '67.50', '68.10', '67.50', '909', 'tse']
['2340', '39.60', '39.10', '39.10', '39.15', '1216', 'tse']
['2342', '33.50', '32.75', '33.15', '32.75', '417', 'tse']
['2344', '26.70', '26.05', '26.65', '26.05', '30015', 'tse']
['2345', '453.00', '437.50', '446.00', '437.50', '7309', 'tse']
['2347', '79.00', '77.60', '79.00', '78.20', '6565', 'tse']
['2348', '133.50', '129.50', '132.00', '131.50', '731', 'tse']
['2349', '7.81', '7.72', '7.78', '7.74', '1005', 'tse']
['2351', '99.50', '97.60', '99.50', '97.60', '482', 'tse']
['2352', '45.15', '43.20', '44.50', '43.25', '34540', 'tse']
['2353', '46.20', '45.30', '45.35', '45.90', '34429', 'tse']
['2354', '60.00', '57.30', '57.70', '58.20', '72896', 'tse']
['2355', '47.95', '47.15', '47.95', '47.15', '4936', 'tse']
['2356', '56.80', '54.10', '56.60', '54.30', '71976', 'tse']
['2357', '419.50', '409.00', '409.00', '414.00', '4446', 'tse']
['2358', '4.74', '4.74', '4.74', '4.74', '516', 'tse']
['2359', '49.35', '49.35', '49.35', '49.35', '7253', 'tse']
['2360', '262.00', '252.50', '259.50', '253.50', '2366', 'tse']
['2362', '42.80', '40.00', '40.00', '42.55', '15241', 'tse']
['2363', '39.40', '38.60', '39.10', '38.60', '6832', 'tse']
['2364', '91.00', '89.20', '90.50', '89.60', '157', 'tse']
['2365', '20.35', '19.70', '20.30', '19.70', '5574', 'tse']
['2367', '26.90', '25.65', '26.40', '25.70', '46691', 'tse']
['2368', '234.00', '229.00', '232.00', '229.50', '5733', 'tse']
['2369', '24.75', '24.15', '24.50', '24.15', '2943', 'tse']
['2371', '48.80', '47.00', '48.45', '47.15', '17211', 'tse']
['2373', '73.70', '72.90', '73.10', '72.90', '195', 'tse']
['2374', '27.85', '25.65', '26.00', '26.05', '25241', 'tse']
['2375', '61.00', '59.70', '60.00', '60.10', '311', 'tse']
['2376', '308.50', '293.50', '306.50', '295.00', '21921', 'tse']
['2377', '171.00', '168.00', '170.00', '168.50', '4198', 'tse']
['2379', '603.00', '584.00', '595.00', '588.00', '4491', 'tse']
['2380', '6.59', '6.51', '6.59', '6.58', '89', 'tse']
['2382', '261.00', '248.00', '257.50', '249.00', '55810', 'tse']
['2383', '423.50', '406.00', '423.50', '406.00', '8834', 'tse']
['2385', '267.00', '255.00', '260.00', '258.50', '14193', 'tse']
['2387', '65.00', '62.00', '62.00', '63.60', '3723', 'tse']
['2388', '121.00', '118.00', '120.50', '120.00', '9483', 'tse']
['2390', '13.20', '13.00', '13.05', '13.00', '691', 'tse']
['2392', '45.25', '44.25', '44.25', '44.40', '2729', 'tse']
['2393', '54.40', '53.40', '53.70', '53.40', '2890', 'tse']
['2395', '397.50', '391.50', '392.00', '395.00', '836', 'tse']
['2397', '66.00', '64.50', '65.10', '65.50', '76', 'tse']
['2399', '23.35', '22.80', '23.20', '22.80', '2101', 'tse']
['2401', '29.05', '28.50', '28.75', '28.50', '2602', 'tse']
['2402', '34.20', '33.15', '33.45', '33.90', '3226', 'tse']
['2404', '448.50', '405.50', '430.00', '413.00', '8203', 'tse']
['2405', '20.40', '18.55', '18.60', '20.40', '33261', 'tse']
['2406', '18.50', '17.40', '17.70', '18.00', '3223', 'tse']
['2408', '62.80', '61.40', '62.60', '61.50', '10551', 'tse']
['2409', '18.00', '17.70', '17.90', '17.85', '24171', 'tse']
['2412', '124.00', '122.50', '122.50', '123.00', '10885', 'tse']
['2413', '26.20', '25.90', '26.00', '26.05', '218', 'tse']
['2414', '36.00', '35.65', '35.80', '35.70', '258', 'tse']
['2415', '28.00', '27.70', '28.00', '27.85', '113', 'tse']
['2417', '47.20', '44.10', '47.20', '45.05', '1779', 'tse']
['2419', '33.35', '32.20', '33.30', '32.20', '1658', 'tse']
['2420', '54.70', '54.00', '54.50', '54.20', '507', 'tse']
['2421', '123.50', '119.00', '123.00', '119.00', '6374', 'tse']
['2423', '41.50', '40.70', '41.10', '40.85', '382', 'tse']
['2424', '29.75', '28.90', '29.30', '29.00', '34', 'tse']
['2425', '44.20', '43.35', '44.00', '43.35', '540', 'tse']
['2426', '18.10', '17.80', '18.05', '17.80', '451', 'tse']
['2427', '23.40', '23.05', '23.35', '23.25', '642', 'tse']
['2428', '167.00', '165.00', '165.00', '165.50', '269', 'tse']
['2429', '20.95', '20.30', '20.35', '20.30', '53', 'tse']
['2430', '40.70', '40.30', '40.45', '40.70', '1051', 'tse']
['2431', '13.00', '12.50', '13.00', '12.70', '1073', 'tse']
['2432', '39.30', '38.80', '39.05', '39.30', '4', 'tse']
['2433', '53.30', '52.90', '53.00', '53.10', '50', 'tse']
['2434', '31.95', '31.00', '31.90', '31.85', '57', 'tse']
['2436', '64.00', '63.10', '63.40', '63.40', '800', 'tse']
['2438', '23.40', '22.80', '23.40', '22.80', '166', 'tse']
['2439', '119.50', '117.50', '119.50', '118.50', '1858', 'tse']
['2440', '13.10', '12.90', '13.10', '13.00', '241', 'tse']
['2441', '65.10', '64.00', '64.00', '64.30', '1477', 'tse']
['2442', '26.80', '26.15', '26.70', '26.50', '2370', 'tse']
['2443', '4.80', '4.51', '4.53', '4.58', '259', 'tse']
['2444', '11.80', '11.55', '11.70', '11.55', '243', 'tse']
['2449', '115.00', '107.00', '110.00', '107.50', '33282', 'tse']
['2450', '39.05', '38.80', '38.90', '39.05', '198', 'tse']
['2451', '89.50', '87.00', '87.00', '88.60', '2097', 'tse']
['2453', '65.80', '59.50', '61.00', '61.60', '11839', 'tse']
['2454', '1,175.00', '1,120.00', '1,145.00', '1,130.00', '6413', 'tse']
['2455', '173.50', '169.00', '173.50', '172.00', '3041', 'tse']
['2457', '54.40', '52.90', '54.30', '53.00', '4844', 'tse']
['2458', '170.00', '165.00', '165.00', '167.50', '3120', 'tse']
['2459', '71.00', '69.70', '71.00', '71.00', '178', 'tse']
['2460', '34.40', '33.30', '34.15', '33.30', '1806', 'tse']
['2461', '23.95', '23.00', '23.00', '23.90', '2334', 'tse']
['2462', '36.90', '36.40', '36.90', '36.45', '367', 'tse']
['2464', '43.45', '41.90', '42.40', '42.00', '9353', 'tse']
['2465', '130.00', '121.00', '128.00', '124.50', '3411', 'tse']
['2466', '37.20', '36.20', '37.20', '37.20', '49', 'tse']
['2467', '136.00', '123.50', '131.50', '123.50', '6327', 'tse']
['2468', '28.30', '27.95', '28.15', '28.05', '298', 'tse']
['2471', '61.70', '60.60', '61.60', '60.80', '1266', 'tse']
['2472', '73.20', '72.20', '72.50', '72.70', '2600', 'tse']
['2474', '221.50', '216.00', '218.00', '216.50', '4732', 'tse']
