['1101', '32.10', '31.85', '32.00', '32.00', '13784', 'tse']
['1319', '103.00', '98.00', '102.50', '99.90', '7036', 'tse']
['1321', '35.85', '35.60', '35.60', '35.85', '72', 'tse']
['1323', '31.10', '31.05', '31.10', '31.05', '33', 'tse']
['1324', '16.50', '15.75', '16.50', '15.90', '404', 'tse']
['1325', '32.60', '31.80', '32.55', '31.90', '1249', 'tse']
['1326', '55.30', '54.50', '55.00', '55.00', '4671', 'tse']
['1336', '22.35', '21.60', '22.30', '21.85', '281', 'otc']
['1337', '7.64', '7.49', '7.64', '7.49', '656', 'tse']
['1338', '39.35', '37.90', '39.35', '38.15', '116', 'tse']
['1339', '73.90', '71.30', '72.10', '72.10', '333', 'tse']
['1340', '10.90', '10.80', '10.85', '10.90', '75', 'tse']
['1341', '62.00', '61.50', '61.60', '61.60', '25', 'tse']
['1342', '137.00', '132.50', '136.50', '133.00', '930', 'tse']
['1402', '32.10', '31.65', '31.70', '32.05', '4883', 'tse']
['1409', '16.95', '16.30', '16.95', '16.35', '10430', 'tse']
['1410', '37.10', '36.60', '36.65', '36.65', '107', 'tse']
['1413', '9.14', '9.01', '9.06', '9.02', '107', 'tse']
['1414', '19.15', '18.35', '18.70', '18.45', '811', 'tse']
['1416', '14.10', '13.15', '13.20', '13.85', '10475', 'tse']
['1417', '12.05', '11.90', '12.00', '11.90', '367', 'tse']
['1418', '31.40', '30.35', '30.35', '30.70', '180', 'tse']
['1419', '45.05', '44.85', '45.00', '45.05', '36', 'tse']
['1423', '31.25', '31.10', '31.10', '31.10', '100', 'tse']
['1432', '21.00', '19.90', '21.00', '20.00', '4122', 'tse']
['1434', '23.20', '23.00', '23.20', '23.05', '2631', 'tse']
['1435', '50.30', '50.30', '50.30', '50.30', '5', 'tse']
['1436', '97.00', '94.10', '94.10', '96.80', '353', 'tse']
['1437', '31.75', '31.40', '31.75', '31.40', '206', 'tse']
['1438', '47.45', '46.40', '46.80', '46.50', '243', 'tse']
['1439', '25.00', '24.50', '24.90', '24.65', '69', 'tse']
['1440', '15.40', '15.10', '15.40', '15.10', '1702', 'tse']
['1441', '13.85', '13.75', '13.85', '13.85', '25', 'tse']
['1442', '39.10', '38.65', '38.90', '38.90', '249', 'tse']
['1443', '28.60', '28.10', '28.35', '28.45', '103', 'tse']
['1444', '10.05', '10.00', '10.05', '10.00', '1563', 'tse']
['1445', '27.40', '25.95', '27.10', '26.10', '872', 'tse']
['1446', '35.70', '35.05', '35.55', '35.50', '140', 'tse']
['1447', '8.63', '8.42', '8.50', '8.46', '2626', 'tse']
['1449', '22.25', '21.30', '21.85', '21.65', '828', 'tse']
['1451', '19.05', '18.85', '18.90', '18.85', '83', 'tse']
['1452', '16.55', '16.40', '16.50', '16.45', '147', 'tse']
['1453', '16.20', '14.85', '15.15', '15.85', '2082', 'tse']
['1454', '16.35', '16.20', '16.20', '16.35', '68', 'tse']
['1455', '13.80', '13.20', '13.60', '13.20', '5326', 'tse']
['1456', '24.80', '21.20', '22.70', '21.25', '5947', 'tse']
['1457', '18.60', '18.50', '18.55', '18.55', '149', 'tse']
['1459', '9.88', '9.80', '9.84', '9.84', '102', 'tse']
['1460', '7.21', '7.02', '7.12', '7.20', '2249', 'tse']
['1463', '18.35', '18.10', '18.20', '18.15', '62', 'tse']
['1464', '13.35', '13.15', '13.30', '13.15', '393', 'tse']
['1465', '14.80', '14.55', '14.55', '14.65', '86', 'tse']
['1466', '13.25', '13.10', '13.20', '13.10', '164', 'tse']
['1467', '10.95', '10.90', '10.95', '10.90', '306', 'tse']
['1468', '14.80', '14.55', '14.60', '14.70', '42', 'tse']
['1470', '20.00', '19.95', '19.95', '19.95', '4', 'tse']
['1471', '19.25', '17.30', '18.70', '17.60', '11181', 'tse']
['1472', '87.50', '85.00', '86.10', '85.60', '272', 'tse']
['1473', '28.95', '28.15', '28.15', '28.50', '185', 'tse']
['1474', '12.85', '12.35', '12.85', '12.35', '390', 'tse']
['1475', '52.90', '50.10', '50.10', '50.90', '231', 'tse']
['1476', '547.00', '533.00', '542.00', '542.00', '395', 'tse']
['1477', '367.50', '362.50', '363.50', '363.50', '802', 'tse']
['1503', '183.50', '175.00', '182.00', '177.50', '9704', 'tse']
['1504', '51.20', '49.50', '51.10', '50.10', '16156', 'tse']
['1506', '16.40', '16.20', '16.30', '16.35', '240', 'tse']
['1512', '10.35', '10.00', '10.35', '10.10', '62', 'tse']
['1513', '174.50', '167.00', '174.00', '171.00', '38615', 'tse']
['1514', '118.00', '111.50', '117.50', '113.50', '24993', 'tse']
['1515', '48.30', '46.60', '47.20', '47.85', '2015', 'tse']
['1516', '17.25', '17.10', '17.25', '17.10', '53', 'tse']
['1517', '17.80', '16.45', '16.50', '17.80', '6085', 'tse']
['1519', '562.00', '526.00', '562.00', '541.00', '1200', 'tse']
['1521', '44.30', '42.60', '42.75', '44.05', '189', 'tse']
['1522', '48.80', '46.05', '48.80', '46.05', '8695', 'tse']
['1524', '34.35', '33.05', '34.30', '33.25', '5461', 'tse']
['1525', '73.70', '72.90', '73.20', '73.00', '45', 'tse']
['1526', '37.60', '35.20', '36.00', '36.65', '6945', 'tse']
['1527', '41.50', '40.95', '40.95', '41.40', '691', 'tse']
['1528', '14.20', '13.70', '14.10', '13.70', '2278', 'tse']
['1529', '34.75', '33.70', '34.70', '33.90', '1646', 'tse']
['1530', '32.60', '32.40', '32.55', '32.45', '58', 'tse']
['1531', '13.80', '13.60', '13.60', '13.80', '612', 'tse']
['1532', '40.60', '39.50', '40.30', '39.80', '2371', 'tse']
['1533', '51.50', '49.95', '51.50', '49.95', '295', 'tse']
['1535', '67.10', '65.00', '67.00', '65.20', '506', 'tse']
['1536', '53.60', '52.40', '53.60', '52.50', '1861', 'tse']
['1537', '134.50', '133.50', '133.50', '134.50', '64', 'tse']
['1538', '25.50', '22.05', '25.50', '22.15', '57', 'tse']
['1539', '26.90', '25.35', '26.60', '25.35', '1585', 'tse']
['1540', '18.15', '17.95', '18.10', '18.00', '292', 'tse']
['1541', '32.30', '31.90', '32.15', '32.00', '22', 'tse']
['1558', '102.00', '101.00', '102.00', '102.00', '136', 'tse']
['1560', '258.00', '246.00', '256.00', '246.00', '3758', 'tse']
['1565', '200.00', '197.00', '200.00', '197.50', '177', 'otc']
['1568', '34.35', '33.10', '34.10', '33.10', '1301', 'tse']
['1569', '26.20', '25.55', '26.20', '25.65', '1083', 'otc']
['1570', '29.25', '26.75', '26.75', '29.25', '3355', 'otc']
['1580', '156.50', '154.50', '155.50', '156.50', '149', 'otc']
['1582', '87.70', '80.90', '83.10', '84.80', '10120', 'tse']
['1583', '74.00', '71.50', '71.50', '73.10', '91', 'tse']
['1584', '34.30', '33.80', '34.25', '33.85', '1684', 'otc']
['1586', '32.80', '32.30', '32.60', '32.50', '546', 'otc']
['1587', '25.20', '24.70', '25.10', '24.75', '354', 'tse']
['1589', '64.70', '61.50', '63.60', '62.90', '4520', 'tse']
['1590', '1,130.00', '1,085.00', '1,105.00', '1,105.00', '714', 'tse']
['1591', '67.20', '62.00', '62.00', '65.40', '2329', 'otc']
['1593', '52.30', '51.60', '52.30', '51.90', '57', 'otc']
['1595', '36.50', '36.20', '36.40', '36.50', '30', 'otc']
['1597', '64.20', '63.20', '63.60', '63.30', '114', 'tse']
['1598', '31.30', '30.75', '30.80', '31.10', '220', 'tse']
['1599', '34.70', '34.40', '34.70', '34.60', '44', 'otc']
['1603', '38.00', '36.60', '38.00', '36.60', '1500', 'tse']
['1604', '29.00', '28.80', '28.90', '28.90', '308', 'tse']
['1605', '35.80', '35.10', '35.65', '35.10', '12626', 'tse']
['1608', '23.05', '22.30', '23.00', '22.70', '3794', 'tse']
['1609', '37.65', '36.65', '37.60', '36.70', '26025', 'tse']
['1611', '16.80', '16.20', '16.75', '16.30', '1278', 'tse']
['1612', '27.20', '26.40', '27.20', '26.65', '1791', 'tse']
['1614', '38.65', '38.20', '38.20', '38.50', '81', 'tse']
['1615', '49.95', '49.15', '49.95', '49.30', '258', 'tse']
['1616', '15.20', '14.50', '15.20', '14.55', '3236', 'tse']
['1617', '17.30', '16.90', '17.30', '16.95', '88', 'tse']
['1618', '35.45', '33.50', '35.15', '33.65', '7957', 'tse']
['1626', '16.30', '16.10', '16.30', '16.10', '106', 'tse']
['1701', '23.60', '23.35', '23.60', '23.50', '595', 'tse']
['1702', '57.10', '56.00', '56.00', '56.50', '1106', 'tse']
['1707', '155.50', '154.00', '154.50', '155.00', '247', 'tse']
['1708', '30.95', '30.40', '30.95', '30.40', '1222', 'tse']
['1709', '20.65', '20.40', '20.65', '20.55', '723', 'tse']
['1710', '18.75', '18.30', '18.60', '18.65', '3202', 'tse']
['1711', '21.50', '20.95', '21.45', '21.05', '3901', 'tse']
['1712', '42.25', '41.90', '42.20', '41.95', '2332', 'tse']
['1713', '44.25', '42.85', '42.85', '44.10', '242', 'tse']
['1714', '9.08', '9.00', '9.08', '9.01', '2777', 'tse']
['1717', '33.70', '32.30', '32.80', '33.05', '18540', 'tse']
['1718', '7.67', '7.59', '7.64', '7.63', '2266', 'tse']
['1720', '66.90', '65.90', '66.90', '66.40', '740', 'tse']
['1721', '15.70', '15.05', '15.55', '15.15', '2965', 'tse']
['1722', '67.60', '66.90', '67.30', '67.00', '1330', 'tse']
['1723', '111.50', '110.00', '111.00', '110.00', '534', 'tse']
['1725', '41.90', '37.45', '41.60', '37.45', '1982', 'tse']
['1726', '76.30', '75.70', '75.80', '76.30', '78', 'tse']
['1727', '31.15', '29.70', '31.10', '29.85', '1831', 'tse']
['1730', '56.40', '56.20', '56.40', '56.30', '41', 'tse']
['1731', '25.45', '24.95', '25.35', '25.25', '621', 'tse']
['1732', '30.35', '29.60', '30.35', '29.85', '295', 'tse']
['1733', '32.55', '32.10', '32.55', '32.15', '587', 'tse']
['1734', '35.95', '34.45', '35.00', '35.20', '6449', 'tse']
['1735', '17.70', '17.40', '17.70', '17.45', '17', 'tse']
['1736', '74.50', '70.20', '70.30', '72.40', '1814', 'tse']
['1737', '34.70', '34.60', '34.70', '34.60', '184', 'tse']
['1742', '16.80', '16.55', '16.80', '16.75', '67', 'otc']
['1752', '50.00', '49.15', '50.00', '49.75', '283', 'tse']
['1760', '103.50', '100.00', '102.50', '103.50', '882', 'tse']
['1762', '49.85', '49.00', '49.70', '49.30', '460', 'tse']
['1773', '190.00', '172.00', '184.50', '177.00', '5686', 'tse']
['1776', '17.85', '17.45', '17.80', '17.55', '115', 'tse']
['1777', '83.80', '83.00', '83.50', '83.50', '34', 'otc']
['1781', '17.35', '16.90', '17.30', '16.95', '193', 'otc']
['1783', '45.95', '45.10', '45.80', '45.45', '185', 'tse']
['1784', '63.50', '61.40', '63.10', '63.00', '343', 'otc']
['1785', '49.20', '45.30', '46.65', '46.20', '32084', 'otc']
['1786', '91.70', '88.40', '91.40', '89.40', '624', 'tse']
['1788', '140.00', '139.00', '139.50', '139.00', '29', 'otc']
['1789', '25.30', '25.05', '25.25', '25.10', '1089', 'tse']
['1795', '290.00', '280.00', '289.00', '284.00', '6200', 'tse']
['1796', '60.00', '59.00', '60.00', '59.10', '51', 'otc']
['1799', '67.80', '61.10', '66.80', '64.50', '511', 'otc']
['1802', '18.25', '17.95', '18.05', '18.00', '3325', 'tse']
['1805', '19.10', '17.00', '19.05', '17.60', '599', 'tse']
['1806', '12.30', '11.85', '12.25', '11.95', '1386', 'tse']
['1808', '105.00', '102.50', '102.50', '103.50', '1834', 'tse']
['1809', '35.95', '34.00', '35.70', '34.00', '1719', 'tse']
['1810', '17.75', '17.35', '17.65', '17.35', '744', 'tse']
['1813', '19.90', '19.70', '19.80', '19.70', '57', 'otc']
['1815', '23.45', '19.85', '23.15', '20.00', '176566', 'otc']
['1817', '38.10', '37.85', '38.00', '38.00', '98', 'tse']
['1903', '53.30', '52.60', '52.90', '52.70', '187', 'tse']
['1904', '28.85', '28.65', '28.80', '28.70', '875', 'tse']
['1905', '23.55', '22.50', '23.45', '22.55', '5177', 'tse']
['1906', '15.90', '15.50', '15.90', '15.60', '80', 'tse']
['1907', '30.05', '29.75', '29.95', '29.80', '1853', 'tse']
['1909', '14.15', '14.00', '14.10', '14.05', '1762', 'tse']
['2002', '24.05', '23.90', '24.00', '23.95', '26866', 'tse']
['2006', '78.50', '77.70', '78.20', '77.90', '1982', 'tse']
['2007', '10.40', '10.15', '10.40', '10.20', '931', 'tse']
['2008', '22.50', '22.00', '22.50', '22.15', '68', 'tse']
['2009', '32.70', '32.00', '32.60', '32.20', '1047', 'tse']
['2010', '17.50', '17.30', '17.45', '17.45', '624', 'tse']
['2012', '23.10', '22.70', '22.80', '22.85', '82', 'tse']
['2013', '62.00', '59.20', '60.20', '60.40', '694', 'tse']
['2014', '22.40', '22.05', '22.30', '22.40', '6295', 'tse']
['2015', '71.40', '69.20', '69.20', '70.50', '445', 'tse']
['2017', '14.65', '14.20', '14.35', '14.55', '1462', 'tse']
['2020', '36.35', '35.75', '36.20', '36.05', '965', 'tse']
['2022', '11.00', '10.75', '11.00', '10.85', '1564', 'tse']
['2023', '15.40', '15.20', '15.25', '15.35', '2125', 'tse']
['2024', '21.90', '21.50', '21.60', '21.55', '87', 'tse']
['2025', '13.00', '11.40', '11.85', '13.00', '14834', 'tse']
['2027', '36.00', '35.60', '36.00', '35.85', '6183', 'tse']
['2028', '25.30', '24.85', '25.30', '25.00', '268', 'tse']
['2029', '27.60', '27.50', '27.55', '27.55', '204', 'tse']
['2030', '19.00', '18.85', '18.95', '18.85', '373', 'tse']
['2031', '66.00', '63.80', '65.70', '64.50', '3205', 'tse']
['2032', '16.45', '16.10', '16.45', '16.30', '185', 'tse']
['2033', '16.25', '16.00', '16.25', '16.00', '92', 'tse']
['2034', '25.20', '25.00', '25.10', '25.10', '758', 'tse']
['2035', '32.70', '31.90', '32.30', '32.70', '31', 'otc']
['2038', '19.60', '19.20', '19.50', '19.25', '619', 'tse']
['2049', '241.50', '230.50', '231.50', '235.00', '2607', 'tse']
['2059', '1,470.00', '1,355.00', '1,470.00', '1,365.00', '2921', 'tse']
['2061', '16.90', '16.55', '16.90', '16.70', '69', 'otc']
['2062', '29.95', '28.90', '29.95', '29.45', '738', 'tse']
['2063', '54.80', '53.30', '53.50', '53.30', '105', 'otc']
['2064', '16.00', '15.80', '16.00', '15.85', '45', 'otc']
['2065', '65.90', '64.20', '64.70', '65.30', '384', 'otc']
['2066', '99.00', '94.70', '98.90', '94.70', '701', 'otc']
['2067', '12.90', '12.60', '12.90', '12.60', '17', 'otc']
['2069', '16.05', '16.00', '16.00', '16.00', '179', 'tse']
['2070', '34.90', '34.10', '34.35', '34.50', '49', 'otc']
['2073', '30.15', '29.95', '29.95', '30.15', '9', 'otc']
['2101', '41.95', '39.50', '39.60', '41.40', '5087', 'tse']
['2102', '18.60', '18.40', '18.50', '18.45', '564', 'tse']
['2103', '22.90', '22.60', '22.75', '22.80', '1506', 'tse']
['2104', '17.80', '17.40', '17.55', '17.75', '3411', 'tse']
['2105', '45.90', '45.45', '45.70', '45.90', '3073', 'tse']
['2106', '30.00', '29.85', '29.95', '29.90', '438', 'tse']
['2107', '23.85', '23.70', '23.75', '23.75', '326', 'tse']
['2108', '35.25', '34.65', '35.20', '34.80', '788', 'tse']
['2109', '15.40', '14.70', '14.70', '15.30', '1725', 'tse']
['2114', '108.00', '106.50', '107.50', '106.50', '119', 'tse']
['2115', '29.80', '29.55', '29.70', '29.65', '125', 'tse']
['2201', '70.20', '68.80', '70.10', '68.90', '5750', 'tse']
['2204', '137.00', '129.00', '133.50', '132.00', '6438', 'tse']
['2206', '77.40', '75.70', '77.30', '76.00', '7441', 'tse']
['2207', '658.00', '651.00', '653.00', '652.00', '270', 'tse']
['2208', '17.90', '17.65', '17.90', '17.75', '4277', 'tse']
['2211', '122.00', '118.00', '121.00', '121.00', '2032', 'tse']
['2221', '35.40', '34.90', '35.40', '34.90', '94', 'otc']
['2227', '168.00', '166.00', '166.50', '167.50', '71', 'tse']
['2228', '93.00', '90.70', '92.90', '90.70', '254', 'tse']
['2230', '188.00', '179.00', '188.00', '182.00', '1391', 'otc']
['2231', '123.00', '117.50', '123.00', '120.00', '746', 'tse']
['2233', '145.50', '142.00', '144.50', '143.50', '488', 'tse']
['2235', '46.80', '45.20', '45.20', '46.10', '26', 'otc']
['2236', '73.00', '70.20', '70.70', '71.40', '1162', 'tse']
['2239', '57.30', '56.60', '57.00', '57.00', '44', 'tse']
['2241', '33.55', '31.50', '32.75', '31.50', '1298', 'tse']
['2243', '16.80', '16.15', '16.80', '16.40', '246', 'tse']
['2247', '308.00', '303.00', '308.00', '303.00', '59', 'tse']
['2250', '107.00', '104.00', '104.50', '105.00', '207', 'tse']
['2254', '83.20', '80.20', '80.30', '82.80', '231', 'tse']
['2258', '46.10', '45.35', '45.65', '45.35', '401', 'tse']
['2301', '114.50', '110.50', '114.00', '111.00', '19662', 'tse']
['2302', '19.20', '18.75', '19.15', '18.80', '428', 'tse']
['2303', '50.20', '49.55', '49.60', '50.20', '114848', 'tse']
['2305', '27.35', '26.10', '27.05', '26.40', '3453', 'tse']
['2308', '300.00', '296.00', '296.50', '297.00', '10244', 'tse']
['2312', '15.40', '15.05', '15.30', '15.05', '6784', 'tse']
['2313', '80.50', '76.10', '78.60', '76.20', '64790', 'tse']
['2314', '34.00', '33.00', '34.00', '33.10', '1380', 'tse']
['2316', '42.90', '39.60', '42.00', '39.90', '6792', 'tse']
['2317', '108.50', '107.00', '108.00', '107.50', '48017', 'tse']
['2321', '15.35', '15.35', '15.35', '15.35', '2', 'tse']
['2323', '11.00', '10.80', '11.00', '10.85', '7534', 'tse']
['2324', '37.60', '36.20', '37.60', '36.55', '46303', 'tse']
['2327', '561.00', '553.00', '557.00', '556.00', '1678', 'tse']
['2328', '32.90', '32.20', '32.80', '32.20', '1634', 'tse']
['2329', '71.50', '68.10', '70.10', '68.30', '35279', 'tse']
['2330', '769.00', '754.00', '755.00', '760.00', '80382', 'tse']
['2331', '31.55', '30.20', '31.35', '30.40', '7522', 'tse']
['2332', '19.90', '19.20', '19.65', '19.20', '6776', 'tse']
['2337', '28.15', '27.30', '27.85', '27.30', '10122', 'tse']
['2338', '71.80', '68.80', '70.60', '68.80', '2258', 'tse']
['2340', '42.10', '40.70', '42.10', '41.00', '3770', 'tse']
['2342', '31.10', '30.55', '30.95', '30.60', '413', 'tse']
['2344', '28.70', '27.60', '27.70', '27.65', '74686', 'tse']
['2345', '529.00', '504.00', '511.00', '507.00', '4367', 'tse']
['2347', '76.30', '75.40', '75.50', '76.00', '4222', 'tse']
['2348', '112.50', '109.00', '112.50', '111.50', '283', 'tse']
['2349', '7.90', '7.80', '7.87', '7.82', '1082', 'tse']
['2351', '106.00', '101.50', '106.00', '102.00', '979', 'tse']
['2352', '45.40', '44.20', '45.15', '44.55', '17378', 'tse']
['2353', '45.80', '44.70', '45.60', '45.00', '26793', 'tse']
['2354', '50.30', '49.15', '49.60', '50.10', '4257', 'tse']
['2355', '49.70', '46.90', '48.60', '46.90', '10924', 'tse']
['2356', '57.00', '55.10', '56.90', '55.10', '31472', 'tse']
['2357', '471.00', '461.00', '470.00', '462.00', '2193', 'tse']
['2358', '9.06', '8.23', '8.30', '9.06', '6668', 'tse']
['2359', '40.40', '38.95', '40.20', '39.35', '6592', 'tse']
['2360', '287.50', '261.50', '275.00', '285.00', '13694', 'tse']
['2362', '40.70', '38.90', '40.50', '39.50', '3429', 'tse']
['2363', '43.45', '41.65', '43.05', '41.65', '16044', 'tse']
['2364', '95.50', '93.50', '95.50', '94.00', '245', 'tse']
['2365', '25.30', '22.95', '25.30', '23.05', '11746', 'tse']
['2367', '28.00', '25.75', '27.20', '25.80', '132228', 'tse']
['2368', '280.00', '251.50', '277.50', '252.50', '20128', 'tse']
['2369', '27.50', '25.45', '27.10', '25.60', '15864', 'tse']
['2371', '53.70', '51.80', '53.50', '52.50', '27549', 'tse']
['2373', '74.00', '73.70', '73.80', '73.70', '73', 'tse']
['2374', '26.25', '25.70', '26.25', '26.00', '1688', 'tse']
['2375', '65.30', '63.60', '65.20', '63.70', '582', 'tse']
['2376', '367.00', '358.50', '367.00', '359.00', '15009', 'tse']
['2377', '194.50', '188.50', '193.50', '189.50', '3994', 'tse']
['2379', '614.00', '593.00', '604.00', '601.00', '6036', 'tse']
['2380', '7.30', '7.01', '7.10', '7.09', '237', 'tse']
['2382', '248.50', '240.50', '248.00', '240.50', '23644', 'tse']
['2383', '538.00', '514.00', '524.00', '522.00', '11102', 'tse']
['2385', '230.00', '216.00', '218.50', '228.00', '14131', 'tse']
['2387', '65.50', '64.00', '65.10', '64.90', '2029', 'tse']
['2388', '141.00', '133.00', '133.00', '137.50', '30155', 'tse']
['2390', '14.40', '14.00', '14.40', '14.10', '1604', 'tse']
['2392', '46.25', '45.20', '46.15', '45.45', '2404', 'tse']
['2393', '52.30', '51.20', '51.50', '51.50', '1565', 'tse']
['2395', '400.00', '389.00', '398.00', '397.00', '2049', 'tse']
['2397', '65.00', '64.60', '64.60', '64.60', '25', 'tse']
['2399', '25.70', '24.15', '25.30', '24.15', '6129', 'tse']
['2401', '32.20', '31.40', '32.00', '31.50', '3310', 'tse']
['2402', '35.15', '34.05', '35.15', '34.25', '7009', 'tse']
['2404', '358.50', '326.50', '330.50', '358.50', '5963', 'tse']
['2405', '20.05', '19.05', '20.00', '19.05', '12554', 'tse']
['2406', '17.85', '17.40', '17.75', '17.40', '1379', 'tse']
['2408', '67.20', '65.40', '65.70', '65.70', '16219', 'tse']
['2409', '17.40', '16.90', '17.25', '16.90', '35736', 'tse']
['2412', '121.50', '121.00', '121.00', '121.00', '4604', 'tse']
['2413', '30.60', '29.05', '30.60', '29.05', '987', 'tse']
['2414', '34.20', '34.05', '34.10', '34.05', '99', 'tse']
['2415', '31.00', '29.75', '31.00', '29.85', '249', 'tse']
['2417', '55.60', '51.70', '55.00', '52.80', '41528', 'tse']
['2419', '32.75', '31.50', '32.75', '31.55', '2174', 'tse']
['2420', '53.90', '53.10', '53.50', '53.50', '608', 'tse']
['2421', '135.50', '124.50', '135.00', '125.00', '24757', 'tse']
['2423', '43.65', '42.55', '43.15', '42.80', '563', 'tse']
['2424', '30.55', '30.00', '30.20', '30.05', '46', 'tse']
['2425', '48.45', '46.60', '48.10', '47.10', '3454', 'tse']
['2426', '19.05', '18.60', '18.95', '18.60', '801', 'tse']
['2427', '25.20', '24.40', '25.15', '24.45', '1129', 'tse']
['2428', '178.50', '172.50', '178.00', '173.50', '952', 'tse']
['2429', '22.90', '21.40', '22.90', '21.50', '226', 'tse']
['2430', '39.50', '39.25', '39.40', '39.30', '276', 'tse']
['2431', '15.00', '14.40', '14.80', '14.40', '2036', 'tse']
['2432', '39.55', '38.80', '38.90', '39.55', '33', 'tse']
['2433', '52.30', '52.10', '52.20', '52.20', '40', 'tse']
['2434', '33.35', '31.85', '33.35', '31.85', '29', 'tse']
['2436', '66.70', '64.30', '65.60', '64.40', '2009', 'tse']
['2438', '22.80', '22.40', '22.80', '22.40', '328', 'tse']
['2439', '115.50', '111.50', '115.50', '112.00', '1954', 'tse']
['2440', '14.90', '14.15', '14.90', '14.30', '898', 'tse']
['2441', '61.90', '60.90', '61.20', '61.00', '1496', 'tse']
['2442', '27.75', '26.80', '27.50', '27.75', '2413', 'tse']
['2443', '4.82', '4.63', '4.80', '4.78', '593', 'tse']
['2444', '13.00', '12.60', '13.00', '12.60', '647', 'tse']
['2449', '116.50', '108.50', '110.50', '116.50', '55224', 'tse']
['2450', '38.85', '38.65', '38.65', '38.75', '110', 'tse']
['2451', '84.50', '83.70', '84.00', '84.20', '837', 'tse']
['2453', '55.20', '54.00', '54.70', '54.60', '851', 'tse']
['2454', '1,260.00', '1,215.00', '1,220.00', '1,230.00', '15486', 'tse']
['2455', '188.00', '181.00', '184.50', '184.00', '9251', 'tse']
['2457', '60.50', '58.00', '60.50', '58.00', '7207', 'tse']
['2458', '169.00', '165.00', '167.50', '165.50', '1782', 'tse']
['2459', '66.90', '66.10', '66.90', '66.20', '80', 'tse']
['2460', '37.50', '36.00', '37.20', '36.20', '2388', 'tse']
['2461', '22.90', '22.50', '22.80', '22.50', '1451', 'tse']
['2462', '39.90', '38.35', '39.90', '38.50', '1588', 'tse']
['2464', '40.60', '39.00', '40.20', '39.20', '2704', 'tse']
['2465', '163.50', '146.00', '161.00', '148.00', '2152', 'tse']
['2466', '37.20', '36.70', '36.70', '36.85', '21', 'tse']
['2467', '149.00', '133.50', '146.00', '134.50', '13374', 'tse']
['2468', '29.15', '28.40', '29.05', '28.50', '440', 'tse']
['2471', '57.60', '55.80', '57.60', '56.30', '453', 'tse']
['2472', '72.70', '71.00', '72.30', '71.10', '885', 'tse']
['2474', '200.50', '198.00', '198.00', '199.50', '1485', 'tse']
