['1101', '31.45', '31.05', '31.25', '31.15', '18817', 'tse']
['1707', '158.00', '156.00', '156.50', '157.50', '553', 'tse']
['1708', '30.90', '30.65', '30.90', '30.80', '318', 'tse']
['1709', '19.60', '19.35', '19.60', '19.45', '810', 'tse']
['1710', '18.20', '17.90', '18.10', '18.05', '842', 'tse']
['1711', '19.60', '19.35', '19.60', '19.50', '919', 'tse']
['1712', '39.20', '38.65', '39.20', '38.65', '1087', 'tse']
['1713', '42.60', '42.30', '42.50', '42.40', '72', 'tse']
['1714', '9.08', '9.03', '9.06', '9.07', '799', 'tse']
['1717', '31.10', '30.75', '31.05', '31.05', '1472', 'tse']
['1718', '7.34', '7.22', '7.30', '7.27', '2821', 'tse']
['1720', '66.10', '65.60', '65.60', '65.90', '265', 'tse']
['1721', '14.70', '14.35', '14.40', '14.55', '796', 'tse']
['1722', '64.70', '63.60', '64.70', '63.60', '2421', 'tse']
['1723', '123.00', '117.50', '123.00', '118.50', '1961', 'tse']
['1725', '27.70', '27.00', '27.20', '27.20', '374', 'tse']
['1726', '77.60', '77.20', '77.60', '77.30', '28', 'tse']
['1727', '28.45', '27.95', '28.45', '28.10', '508', 'tse']
['1730', '56.60', '56.40', '56.60', '56.40', '30', 'tse']
['1731', '26.05', '25.60', '25.70', '25.75', '291', 'tse']
['1732', '27.50', '27.15', '27.50', '27.35', '142', 'tse']
['1733', '34.55', '33.95', '34.55', '34.00', '490', 'tse']
['1734', '35.00', '34.65', '35.00', '34.85', '1178', 'tse']
['1735', '16.90', '16.85', '16.90', '16.85', '13', 'tse']
['1736', '70.60', '68.50', '70.60', '68.80', '771', 'tse']
['1737', '33.70', '33.55', '33.70', '33.65', '231', 'tse']
['1742', '17.00', '16.25', '16.30', '16.80', '330', 'otc']
['1752', '46.70', '46.25', '46.55', '46.70', '194', 'tse']
['1760', '105.50', '104.00', '104.50', '105.00', '364', 'tse']
['1762', '50.00', '49.25', '50.00', '49.45', '188', 'tse']
['1773', '183.50', '176.50', '182.00', '180.00', '1835', 'tse']
['1776', '17.35', '17.15', '17.20', '17.15', '37', 'tse']
['1777', '83.50', '82.90', '83.50', '83.10', '17', 'otc']
['1781', '15.95', '15.00', '15.00', '15.60', '95', 'otc']
['1783', '45.50', '44.90', '45.40', '45.00', '150', 'tse']
['1784', '65.20', '63.70', '64.50', '64.20', '295', 'otc']
['1785', '51.00', '48.70', '50.80', '49.00', '15539', 'otc']
['1786', '91.00', '89.90', '90.20', '90.50', '380', 'tse']
['1788', '140.00', '139.00', '139.50', '139.50', '25', 'otc']
['1789', '26.60', '26.20', '26.40', '26.50', '664', 'tse']
['1795', '291.50', '276.00', '279.00', '288.50', '7527', 'tse']
['1796', '55.00', '53.60', '55.00', '54.20', '48', 'otc']
['1799', '64.80', '59.60', '59.60', '64.30', '419', 'otc']
['1802', '17.55', '17.35', '17.40', '17.40', '1776', 'tse']
['1805', '18.10', '17.45', '18.10', '17.55', '358', 'tse']
['1806', '10.75', '10.40', '10.70', '10.65', '894', 'tse']
['1808', '126.50', '116.00', '116.50', '125.50', '5051', 'tse']
['1809', '28.10', '26.00', '26.85', '26.55', '8453', 'tse']
['1810', '16.85', '16.30', '16.35', '16.80', '1263', 'tse']
['1813', '19.55', '19.45', '19.50', '19.55', '22', 'otc']
['1815', '17.60', '17.05', '17.20', '17.50', '7376', 'otc']
['1817', '38.85', '37.85', '38.55', '37.85', '139', 'tse']
['1903', '54.00', '53.10', '53.60', '53.30', '121', 'tse']
['1904', '29.20', '29.05', '29.20', '29.10', '457', 'tse']
['1905', '23.10', '22.70', '23.05', '22.95', '1636', 'tse']
['1906', '15.45', '15.30', '15.30', '15.40', '84', 'tse']
['1907', '30.60', '30.05', '30.35', '30.40', '1582', 'tse']
['1909', '14.45', '14.30', '14.45', '14.45', '1172', 'tse']
['2002', '24.00', '23.80', '23.80', '23.95', '15700', 'tse']
['2006', '72.50', '68.20', '72.50', '68.50', '13591', 'tse']
['2007', '10.20', '10.05', '10.15', '10.15', '397', 'tse']
['2008', '22.25', '22.10', '22.20', '22.10', '63', 'tse']
['2009', '35.35', '34.00', '35.30', '34.10', '3573', 'tse']
['2010', '18.75', '18.45', '18.70', '18.65', '1595', 'tse']
['2012', '23.00', '22.90', '23.00', '22.90', '35', 'tse']
['2013', '61.30', '59.80', '61.30', '60.00', '159', 'tse']
['2014', '22.35', '22.05', '22.30', '22.20', '3065', 'tse']
['2015', '70.70', '69.80', '70.30', '70.50', '210', 'tse']
['2017', '14.15', '13.95', '14.15', '14.05', '496', 'tse']
['2020', '38.05', '37.40', '38.00', '37.90', '1734', 'tse']
['2022', '10.85', '10.65', '10.65', '10.70', '857', 'tse']
['2023', '15.55', '15.30', '15.35', '15.50', '2022', 'tse']
['2024', '22.30', '21.75', '22.30', '21.75', '20', 'tse']
['2025', '10.65', '10.20', '10.50', '10.45', '1958', 'tse']
['2027', '38.05', '36.80', '37.85', '37.10', '12031', 'tse']
['2028', '25.85', '25.25', '25.55', '25.65', '252', 'tse']
['2029', '28.45', '28.00', '28.45', '28.20', '252', 'tse']
['2030', '18.30', '18.15', '18.25', '18.25', '308', 'tse']
['2031', '64.40', '63.10', '64.00', '63.90', '2045', 'tse']
['2032', '15.90', '15.75', '15.80', '15.85', '142', 'tse']
['2033', '16.00', '15.70', '15.80', '15.95', '111', 'tse']
['2034', '24.90', '24.65', '24.80', '24.85', '466', 'tse']
['2035', '31.95', '31.85', '31.85', '31.95', '23', 'otc']
['2038', '18.40', '18.00', '18.20', '18.40', '342', 'tse']
['2049', '253.50', '246.50', '251.00', '248.00', '2570', 'tse']
['2059', '1,350.00', '1,260.00', '1,270.00', '1,320.00', '2063', 'tse']
['2061', '16.00', '14.90', '15.05', '15.90', '62', 'otc']
['2062', '27.40', '27.15', '27.20', '27.30', '263', 'tse']
['2063', '54.20', '53.80', '54.10', '54.00', '36', 'otc']
['2064', '15.35', '15.15', '15.35', '15.20', '95', 'otc']
['2065', '63.90', '62.30', '62.70', '63.60', '343', 'otc']
['2066', '98.90', '97.40', '98.90', '98.00', '258', 'otc']
['2067', '----', '----', '----', '----', '0', 'otc']
['2069', '16.10', '16.00', '16.10', '16.05', '103', 'tse']
['2070', '37.05', '36.00', '36.45', '36.60', '331', 'otc']
['2073', '30.25', '29.85', '30.00', '30.00', '20', 'otc']
['2101', '39.30', '38.75', '39.25', '39.00', '1170', 'tse']
['2102', '18.25', '18.15', '18.20', '18.20', '183', 'tse']
['2103', '23.40', '23.10', '23.35', '23.10', '717', 'tse']
['2104', '17.10', '16.95', '17.05', '17.00', '949', 'tse']
['2105', '48.80', '48.10', '48.80', '48.10', '4065', 'tse']
['2106', '31.25', '30.85', '31.10', '31.25', '904', 'tse']
['2107', '24.15', '24.05', '24.10', '24.05', '438', 'tse']
['2108', '34.25', '34.00', '34.00', '34.05', '339', 'tse']
['2109', '17.30', '17.00', '17.20', '17.30', '776', 'tse']
['2114', '107.50', '107.00', '107.50', '107.00', '30', 'tse']
['2115', '30.00', '29.70', '30.00', '29.80', '69', 'tse']
['2201', '68.60', '67.80', '68.10', '68.30', '2549', 'tse']
['2204', '130.00', '127.50', '128.50', '129.00', '2887', 'tse']
['2206', '78.40', '76.80', '77.40', '76.80', '4506', 'tse']
['2207', '644.00', '638.00', '638.00', '644.00', '256', 'tse']
['2208', '19.30', '18.90', '19.00', '19.05', '8818', 'tse']
['2211', '127.00', '121.50', '125.50', '124.00', '2310', 'tse']
['2221', '34.10', '33.40', '33.80', '34.00', '26', 'otc']
['2227', '138.00', '134.00', '137.00', '134.50', '110', 'tse']
['2228', '99.90', '98.10', '99.90', '98.60', '308', 'tse']
['2230', '177.50', '174.00', '175.00', '177.50', '875', 'otc']
['2231', '118.50', '117.00', '118.00', '118.00', '182', 'tse']
['2233', '136.00', '133.00', '135.00', '133.50', '290', 'tse']
['2235', '46.00', '45.40', '45.90', '45.80', '12', 'otc']
['2236', '87.80', '80.20', '86.50', '81.50', '8557', 'tse']
['2239', '59.40', '58.30', '59.20', '58.50', '86', 'tse']
['2241', '38.55', '36.60', '37.05', '38.00', '2849', 'tse']
['2243', '15.50', '15.05', '15.40', '15.40', '363', 'tse']
['2247', '316.50', '315.00', '315.00', '315.50', '68', 'tse']
['2250', '120.00', '103.00', '108.00', '117.00', '1609', 'tse']
['2254', '89.70', '87.50', '88.00', '87.70', '118', 'tse']
['2258', '45.35', '44.30', '45.00', '44.30', '109', 'tse']
['2301', '122.50', '118.50', '122.00', '121.50', '48993', 'tse']
['2302', '17.70', '17.40', '17.60', '17.65', '309', 'tse']
['2303', '53.30', '52.00', '53.30', '52.40', '91497', 'tse']
['2305', '24.60', '23.95', '24.35', '24.10', '1009', 'tse']
['2308', '365.00', '347.50', '348.00', '358.00', '67165', 'tse']
['2312', '15.45', '15.25', '15.35', '15.30', '3507', 'tse']
['2313', '80.20', '78.50', '79.80', '79.50', '20927', 'tse']
['2314', '34.25', '32.50', '32.70', '33.80', '2381', 'tse']
['2316', '41.30', '40.00', '40.85', '40.65', '2259', 'tse']
['2317', '148.50', '142.00', '144.00', '145.50', '240446', 'tse']
['2321', '16.20', '15.35', '15.35', '16.20', '3', 'tse']
['2323', '12.95', '12.55', '12.65', '12.65', '32019', 'tse']
['2324', '39.40', '38.05', '38.20', '38.65', '39601', 'tse']
['2327', '588.00', '575.00', '580.00', '588.00', '2540', 'tse']
['2328', '34.50', '33.90', '34.30', '34.25', '3819', 'tse']
['2329', '70.50', '68.60', '69.00', '68.70', '24255', 'tse']
['2330', '789.00', '775.00', '788.00', '785.00', '32629', 'tse']
['2331', '30.40', '30.00', '30.10', '30.30', '2226', 'tse']
['2332', '18.80', '18.55', '18.65', '18.70', '2268', 'tse']
['2337', '27.85', '27.40', '27.45', '27.45', '12718', 'tse']
['2338', '68.60', '68.10', '68.40', '68.40', '664', 'tse']
['2340', '40.20', '39.50', '39.80', '40.10', '942', 'tse']
['2342', '33.20', '32.50', '32.50', '32.55', '459', 'tse']
['2344', '28.15', '27.20', '28.00', '27.50', '61481', 'tse']
['2345', '484.00', '465.00', '468.00', '481.00', '7371', 'tse']
['2347', '78.80', '77.10', '78.00', '78.40', '4200', 'tse']
['2348', '134.50', '130.00', '132.00', '132.50', '581', 'tse']
['2349', '7.88', '7.80', '7.80', '7.82', '1039', 'tse']
['2351', '99.20', '98.00', '98.00', '98.60', '440', 'tse']
['2352', '44.70', '43.80', '44.45', '44.45', '22819', 'tse']
['2353', '48.50', '45.80', '46.25', '45.95', '109083', 'tse']
['2354', '60.40', '58.60', '59.10', '59.00', '34228', 'tse']
['2355', '47.60', '47.05', '47.55', '47.30', '3106', 'tse']
['2356', '61.80', '57.30', '57.50', '61.10', '320575', 'tse']
['2357', '436.50', '420.50', '424.00', '421.50', '5535', 'tse']
['2358', '5.21', '4.69', '4.69', '4.95', '4152', 'tse']
['2359', '59.60', '59.60', '59.60', '59.60', '3851', 'tse']
['2360', '269.50', '256.50', '269.00', '260.50', '2310', 'tse']
['2362', '43.40', '41.90', '42.85', '41.90', '6559', 'tse']
['2363', '40.40', '39.70', '40.35', '40.20', '8501', 'tse']
['2364', '91.20', '89.10', '90.00', '90.30', '222', 'tse']
['2365', '20.20', '19.55', '20.10', '20.05', '4474', 'tse']
['2367', '27.45', '26.20', '26.80', '27.15', '68277', 'tse']
['2368', '250.00', '236.50', '238.00', '247.50', '14924', 'tse']
['2369', '25.70', '24.60', '24.70', '25.35', '9488', 'tse']
['2371', '49.80', '48.25', '49.70', '49.10', '25709', 'tse']
['2373', '73.10', '72.80', '73.00', '72.90', '126', 'tse']
['2374', '26.85', '26.40', '26.65', '26.50', '4359', 'tse']
['2375', '60.20', '59.30', '59.80', '59.90', '252', 'tse']
['2376', '305.00', '287.00', '292.00', '303.00', '40180', 'tse']
['2377', '172.50', '169.50', '169.50', '171.00', '4140', 'tse']
['2379', '592.00', '576.00', '587.00', '591.00', '4332', 'tse']
['2380', '6.77', '6.30', '6.55', '6.51', '172', 'tse']
['2382', '262.50', '254.50', '256.50', '257.50', '42860', 'tse']
['2383', '440.00', '426.50', '440.00', '427.50', '9095', 'tse']
['2385', '247.50', '230.50', '244.00', '232.50', '15597', 'tse']
['2387', '66.50', '64.90', '64.90', '65.80', '4804', 'tse']
['2388', '124.00', '121.00', '122.00', '122.50', '4845', 'tse']
['2390', '13.25', '13.05', '13.05', '13.20', '378', 'tse']
['2392', '45.35', '44.65', '45.20', '45.00', '1516', 'tse']
['2393', '54.70', '53.50', '53.80', '54.10', '3768', 'tse']
['2395', '401.00', '396.00', '396.50', '400.00', '641', 'tse']
['2397', '66.50', '65.90', '65.90', '66.20', '43', 'tse']
['2399', '23.25', '22.95', '23.00', '23.10', '989', 'tse']
['2401', '29.00', '28.50', '29.00', '28.80', '2686', 'tse']
['2402', '34.15', '33.80', '34.00', '34.10', '1483', 'tse']
['2404', '403.00', '380.00', '401.50', '380.50', '4062', 'tse']
['2405', '19.35', '18.90', '19.35', '19.00', '9982', 'tse']
['2406', '20.25', '19.00', '19.00', '19.65', '21385', 'tse']
['2408', '71.50', '69.00', '70.90', '69.60', '81751', 'tse']
['2409', '18.50', '18.10', '18.35', '18.40', '40324', 'tse']
['2412', '124.00', '123.00', '123.00', '124.00', '7703', 'tse']
['2413', '28.35', '26.20', '26.20', '27.15', '1173', 'tse']
['2414', '36.00', '35.75', '35.90', '35.90', '205', 'tse']
['2415', '29.35', '28.40', '28.60', '29.35', '232', 'tse']
['2417', '50.70', '48.50', '48.50', '50.70', '4518', 'tse']
['2419', '33.85', '32.75', '33.30', '33.50', '2451', 'tse']
['2420', '54.40', '53.60', '54.10', '54.10', '270', 'tse']
['2421', '123.00', '120.00', '120.50', '120.50', '4772', 'tse']
['2423', '41.40', '40.75', '41.20', '41.05', '250', 'tse']
['2424', '29.75', '29.00', '29.05', '29.75', '18', 'tse']
['2425', '44.45', '43.55', '44.00', '43.80', '869', 'tse']
['2426', '18.35', '17.85', '17.95', '18.20', '761', 'tse']
['2427', '23.90', '23.50', '23.70', '23.60', '629', 'tse']
['2428', '175.00', '167.50', '170.50', '173.50', '749', 'tse']
['2429', '20.35', '20.15', '20.35', '20.15', '42', 'tse']
['2430', '38.30', '37.75', '38.30', '37.75', '280', 'tse']
['2431', '13.00', '12.75', '12.95', '12.80', '446', 'tse']
['2432', '38.95', '38.10', '38.10', '38.40', '11', 'tse']
['2433', '53.10', '52.90', '53.10', '53.00', '45', 'tse']
['2434', '32.00', '31.30', '31.95', '31.30', '6', 'tse']
['2436', '65.20', '64.20', '64.40', '64.90', '909', 'tse']
['2438', '23.40', '23.05', '23.35', '23.05', '217', 'tse']
['2439', '121.50', '119.00', '121.00', '120.50', '1880', 'tse']
['2440', '13.35', '13.05', '13.10', '13.20', '248', 'tse']
['2441', '65.50', '63.80', '64.90', '63.90', '1158', 'tse']
['2442', '27.25', '26.40', '26.50', '27.15', '1342', 'tse']
['2443', '5.00', '4.80', '4.80', '4.86', '627', 'tse']
['2444', '11.80', '11.45', '11.50', '11.75', '476', 'tse']
['2449', '116.00', '109.00', '112.00', '109.50', '44780', 'tse']
['2450', '39.35', '39.10', '39.25', '39.25', '166', 'tse']
['2451', '90.60', '88.20', '90.20', '88.70', '1327', 'tse']
['2453', '66.00', '60.70', '60.70', '64.30', '12119', 'tse']
['2454', '1,145.00', '1,110.00', '1,140.00', '1,125.00', '6420', 'tse']
['2455', '184.50', '175.50', '175.50', '184.00', '5321', 'tse']
['2457', '55.50', '54.00', '54.10', '54.30', '3198', 'tse']
['2458', '170.00', '164.00', '166.00', '169.00', '2281', 'tse']
['2459', '71.00', '70.00', '70.60', '70.40', '83', 'tse']
['2460', '34.25', '33.60', '34.15', '33.65', '652', 'tse']
['2461', '24.80', '24.10', '24.25', '24.65', '3931', 'tse']
['2462', '36.85', '36.60', '36.75', '36.85', '272', 'tse']
['2464', '45.85', '41.50', '41.75', '45.85', '16582', 'tse']
['2465', '126.00', '116.00', '123.50', '117.50', '3242', 'tse']
['2466', '38.20', '37.75', '37.75', '37.90', '12', 'tse']
['2467', '129.00', '125.00', '128.00', '125.50', '2204', 'tse']
['2468', '28.90', '28.00', '28.10', '28.80', '588', 'tse']
['2471', '61.60', '60.30', '60.50', '61.30', '1258', 'tse']
['2472', '72.60', '71.60', '72.50', '72.20', '748', 'tse']
['2474', '224.00', '209.00', '222.50', '214.00', '5437', 'tse']
['2476', '76.50', '74.60', '76.50', '76.20', '1145', 'tse']
