[1101, 32.15, 31.0, 31.10, 32.15, 66376, tse]
[1102, 41.6, 40.9, 41.10, 41.30, 16342, tse]
[1103, 17.6, 17.05, 17.05, 17.40, 1847, tse]
[1104, 31.75, 31.0, 31.75, 31.60, 5756, tse]
[1108, 16.15, 15.75, 15.75, 15.80, 6859, tse]
[1109, 19.45, 18.95, 18.95, 19.20, 2612, tse]
[1110, 18.0, 17.7, 17.80, 17.85, 343, tse]
[1201, 18.9, 18.7, 18.75, 18.90, 1416, tse]
[1203, 51.5, 50.0, 51.00, 50.70, 67, tse]
[1210, 58.2, 57.2, 57.80, 57.70, 6035, tse]
[1213, 7.65, 7.13, 7.13, 7.28, 166, tse]
[1215, 112.5, 104.5, 104.50, 112.00, 3454, tse]
[1216, 77.7, 74.4, 75.00, 77.50, 80683, tse]
[1217, 12.05, 11.75, 11.75, 11.90, 5518, tse]
[1218, 22.55, 21.8, 22.45, 22.10, 4832, tse]
[1219, 18.85, 18.5, 18.50, 18.70, 2246, tse]
[1220, 15.8, 14.9, 14.90, 15.25, 3957, tse]
[1225, 56.7, 55.2, 55.20, 56.50, 101, tse]
[1227, 38.3, 37.55, 37.60, 38.15, 2817, tse]
[1229, 68.1, 66.5, 67.70, 67.90, 6387, tse]
[1231, 97.8, 94.4, 94.90, 96.80, 1010, tse]
[1232, 147.5, 143.5, 144.50, 147.00, 396, tse]
[1233, 34.0, 33.5, 33.70, 33.85, 92, tse]
[1234, 41.45, 40.75, 40.95, 41.20, 784, tse]
[1235, 82.1, 80.3, 80.50, 81.50, 80, tse]
[1236, 23.65, 23.3, 23.45, 23.50, 152, tse]
[1240, 51.9, 50.8, 51.50, 51.20, 119, otc]
[1256, 236.5, 230.0, 232.00, 236.00, 68, tse]
[1259, 75.1, 73.9, 75.00, 74.90, 97, otc]
[1264, 307.5, 303.0, 307.50, 305.00, 45, otc]
[1268, 155.0, 152.5, 153.00, 154.00, 354, otc]
[1301, 69.4, 66.8, 66.90, 68.90, 31308, tse]
[1303, 56.8, 54.6, 54.70, 56.00, 32857, tse]
[1304, 16.3, 15.85, 16.15, 16.05, 10052, tse]
[1305, 18.6, 18.05, 18.25, 18.20, 6379, tse]
[1307, 29.75, 27.7, 27.70, 29.45, 5421, tse]
[1308, 19.6, 19.05, 19.20, 19.20, 3826, tse]
[1309, 15.8, 15.25, 15.30, 15.50, 3339, tse]
[1310, 13.8, 13.3, 13.75, 13.35, 2124, tse]
[1312, 13.7, 13.05, 13.40, 13.30, 9357, tse]
[1313, 13.35, 13.05, 13.30, 13.25, 5942, tse]
[1314, 9.61, 9.34, 9.41, 9.39, 58502, tse]
[1315, 72.5, 72.1, 72.40, 72.50, 192, tse]
[1316, 20.8, 18.1, 19.70, 19.20, 92118, tse]
[1319, 129.0, 113.5, 120.00, 125.00, 68868, tse]
[1321, 35.6, 34.45, 35.60, 34.70, 554, tse]
[1323, 31.15, 30.95, 30.95, 30.95, 117, tse]
[1324, 15.6, 14.5, 15.05, 14.55, 1592, tse]
[1325, 29.8, 28.85, 29.50, 29.30, 2809, tse]
[1326, 55.7, 54.1, 54.20, 55.20, 19983, tse]
[1336, 20.6, 20.2, 20.40, 20.50, 316, otc]
[1337, 7.3, 7.09, 7.09, 7.14, 2018, tse]
[1338, 35.7, 34.8, 35.50, 35.60, 401, tse]
[1339, 71.4, 66.7, 70.20, 68.10, 1047, tse]
[1340, 10.1, 9.94, 10.05, 9.96, 398, tse]
[1341, 65.3, 64.0, 64.80, 64.00, 189, tse]
[1342, 146.0, 128.0, 134.00, 137.50, 8446, tse]
[1402, 33.25, 32.1, 32.45, 33.25, 17922, tse]
[1409, 15.85, 15.55, 15.80, 15.60, 7728, tse]
[1410, 36.25, 35.5, 35.80, 35.60, 375, tse]
[1413, 9.15, 8.98, 9.01, 9.00, 304, tse]
[1414, 19.9, 18.9, 19.35, 19.45, 3033, tse]
[1416, 12.3, 12.05, 12.05, 12.05, 3389, tse]
[1417, 11.55, 11.2, 11.30, 11.35, 1297, tse]
[1418, 34.7, 31.2, 31.20, 33.65, 594, tse]
[1419, 45.75, 45.0, 45.05, 45.60, 136, tse]
[1423, 31.5, 30.75, 31.05, 31.00, 221, tse]
[1432, 20.2, 18.85, 19.45, 18.85, 4197, tse]
[1434, 22.35, 22.0, 22.10, 22.20, 5381, tse]
[1435, 50.5, 48.9, 50.00, 50.50, 19, tse]
[1436, 117.5, 107.5, 108.00, 111.50, 1558, tse]
[1437, 33.2, 31.5, 31.65, 32.00, 1559, tse]
[1438, 48.45, 43.95, 44.30, 48.00, 1679, tse]
[1439, 28.55, 26.15, 26.50, 28.00, 917, tse]
[1440, 15.5, 15.1, 15.25, 15.10, 6188, tse]
[1441, 14.65, 13.35, 13.35, 13.50, 185, tse]
[1442, 45.75, 43.5, 43.80, 45.00, 6776, tse]
[1443, 29.3, 28.35, 28.40, 28.40, 73, tse]
[1444, 9.35, 9.09, 9.24, 9.11, 7141, tse]
[1445, 22.15, 21.25, 21.60, 21.85, 3254, tse]
[1446, 34.25, 33.0, 33.50, 33.75, 703, tse]
[1447, 8.24, 7.99, 8.00, 8.03, 5933, tse]
[1449, 20.1, 18.65, 19.25, 18.95, 2858, tse]
[1451, 19.4, 19.1, 19.10, 19.30, 546, tse]
[1452, 16.5, 16.2, 16.25, 16.30, 910, tse]
[1453, 15.3, 14.45, 14.75, 15.00, 1325, tse]
[1454, 16.0, 15.75, 15.95, 15.80, 105, tse]
[1455, 15.4, 14.1, 14.50, 14.40, 27899, tse]
[1456, 20.4, 19.0, 19.40, 19.05, 805, tse]
[1457, 21.25, 19.65, 21.10, 19.95, 6731, tse]
[1459, 9.8, 9.35, 9.35, 9.77, 662, tse]
[1460, 8.54, 8.13, 8.35, 8.33, 9784, tse]
[1463, 18.5, 17.8, 18.05, 18.25, 641, tse]
[1464, 13.05, 12.8, 12.90, 12.80, 1154, tse]
[1465, 15.3, 14.95, 15.00, 15.15, 943, tse]
[1466, 13.9, 13.15, 13.40, 13.50, 957, tse]
[1467, 11.0, 10.8, 10.95, 10.95, 2143, tse]
[1468, 14.15, 13.25, 13.50, 13.75, 232, tse]
[1470, 21.0, 20.05, 20.80, 20.95, 83, tse]
[1471, 16.7, 15.8, 16.60, 16.10, 4823, tse]
[1472, 78.4, 71.4, 77.00, 71.90, 305, tse]
[1473, 31.75, 30.1, 31.05, 30.85, 1739, tse]
[1474, 12.35, 12.0, 12.05, 12.35, 654, tse]
[1475, 51.0, 48.35, 48.50, 50.60, 326, tse]
[1476, 558.0, 535.0, 535.00, 553.00, 3103, tse]
[1477, 404.0, 360.0, 399.50, 371.50, 15091, tse]
[1503, 324.5, 265.0, 269.00, 292.00, 39388, tse]
[1504, 58.7, 54.6, 56.40, 58.10, 185303, tse]
[1506, 16.2, 15.9, 16.05, 16.10, 730, tse]
[1512, 11.2, 10.5, 11.05, 10.55, 150, tse]
[1513, 199.5, 173.0, 179.50, 179.50, 268007, tse]
[1514, 120.0, 108.0, 113.00, 110.00, 126325, tse]
[1515, 51.6, 48.85, 51.50, 49.70, 4497, tse]
[1516, 16.55, 16.3, 16.50, 16.45, 173, tse]
[1517, 16.75, 15.95, 16.40, 16.15, 3200, tse]
[1519, 827.0, 654.0, 720.00, 683.00, 4906, tse]
[1521, 41.5, 39.75, 39.75, 40.05, 307, tse]
[1522, 55.0, 49.8, 49.85, 54.00, 50115, tse]
[1524, 37.35, 34.6, 35.80, 36.25, 25407, tse]
[1525, 74.7, 73.4, 74.50, 74.40, 204, tse]
[1526, 35.0, 33.35, 33.35, 33.90, 826, tse]
[1527, 41.8, 40.95, 41.55, 41.65, 1343, tse]
[1528, 13.9, 12.7, 13.00, 12.75, 8401, tse]
[1529, 37.7, 33.65, 36.15, 33.85, 36264, tse]
[1530, 33.5, 31.95, 31.95, 32.50, 492, tse]
[1531, 13.45, 13.15, 13.30, 13.20, 609, tse]
[1532, 37.7, 36.25, 36.25, 37.35, 7860, tse]
[1533, 49.5, 47.85, 48.40, 47.90, 622, tse]
[1535, 77.2, 70.7, 72.70, 76.80, 2909, tse]
[1536, 51.8, 50.2, 51.60, 50.60, 4840, tse]
[1537, 140.5, 139.0, 139.50, 139.50, 729, tse]
[1538, 19.9, 19.0, 19.45, 19.55, 147, tse]
[1539, 24.95, 24.4, 24.55, 24.55, 677, tse]
[1540, 19.2, 18.75, 18.80, 18.85, 3728, tse]
[1541, 31.85, 31.0, 31.10, 31.75, 153, tse]
[1558, 99.6, 97.3, 98.00, 99.20, 547, tse]
[1560, 270.0, 247.0, 248.50, 261.50, 27877, tse]
[1565, 190.0, 187.5, 189.00, 189.50, 493, otc]
[1568, 31.3, 30.3, 31.30, 30.45, 1762, tse]
[1569, 24.8, 24.25, 24.75, 24.60, 1176, otc]
[1570, 34.0, 30.5, 33.00, 33.00, 2589, otc]
[1580, 163.5, 157.0, 158.00, 160.00, 531, otc]
[1582, 92.9, 86.0, 88.40, 91.50, 22037, tse]
[1583, 79.8, 75.3, 75.70, 76.10, 398, tse]
[1584, 36.6, 34.3, 35.15, 35.25, 26703, otc]
[1586, 32.2, 31.6, 32.15, 32.00, 396, otc]
[1587, 31.15, 27.45, 27.70, 30.70, 17739, tse]
[1589, 53.6, 51.1, 52.50, 51.30, 4710, tse]
[1590, 1140.0, 1075.0, 1,080.00, 1,120.00, 2932, tse]
[1591, 67.7, 61.1, 61.20, 66.90, 4285, otc]
[1593, 48.5, 47.1, 48.45, 47.35, 123, otc]
[1595, 36.85, 35.2, 36.65, 35.95, 143, otc]
[1597, 83.9, 72.8, 75.60, 72.80, 13599, tse]
[1598, 31.25, 30.45, 30.80, 30.70, 593, tse]
[1599, 33.1, 31.55, 33.00, 32.30, 327, otc]
[1603, 48.8, 38.7, 39.50, 44.80, 120763, tse]
[1604, 29.9, 29.5, 29.65, 29.60, 2694, tse]
[1605, 38.8, 37.25, 37.85, 37.55, 114773, tse]
[1608, 31.8, 26.05, 26.30, 29.85, 276289, tse]
[1609, 46.95, 42.65, 44.00, 43.00, 514974, tse]
[1611, 18.4, 16.9, 17.20, 16.95, 16412, tse]
[1612, 32.75, 29.65, 30.15, 30.95, 93060, tse]
[1614, 40.5, 38.45, 38.45, 39.95, 1184, tse]
[1615, 63.0, 56.6, 59.20, 57.50, 5643, tse]
[1616, 24.0, 19.4, 19.90, 20.70, 60646, tse]
[1617, 20.35, 16.5, 16.60, 18.50, 21205, tse]
[1618, 40.8, 36.25, 37.15, 37.30, 111462, tse]
[1626, 16.3, 16.0, 16.25, 16.05, 307, tse]
[1701, 22.9, 22.4, 22.65, 22.70, 3100, tse]
[1702, 58.5, 56.8, 58.20, 57.30, 3630, tse]
[1707, 163.0, 157.5, 158.00, 158.50, 3426, tse]
[1708, 31.35, 30.65, 30.80, 30.90, 2369, tse]
