[1101, 32.95, 31.8, 32.20, 32.20, 86083, tse]
[1102, 42.65, 41.3, 41.50, 41.80, 22763, tse]
[1103, 18.0, 17.45, 17.70, 17.55, 2110, tse]
[1104, 33.6, 32.25, 32.25, 32.65, 17935, tse]
[1108, 16.75, 16.05, 16.10, 16.35, 11660, tse]
[1109, 20.15, 19.0, 19.60, 19.35, 5015, tse]
[1110, 18.6, 17.85, 18.00, 18.20, 1099, tse]
[1201, 19.1, 18.8, 18.80, 18.80, 1320, tse]
[1203, 50.2, 47.55, 49.00, 48.75, 113, tse]
[1210, 58.3, 57.1, 57.40, 57.20, 8198, tse]
[1213, 7.26, 7.1, 7.10, 7.12, 285, tse]
[1215, 112.0, 106.0, 112.00, 106.00, 2262, tse]
[1216, 76.8, 74.5, 74.50, 76.80, 31633, tse]
[1217, 12.05, 11.8, 11.95, 11.90, 4059, tse]
[1218, 22.2, 21.2, 21.55, 21.35, 4675, tse]
[1219, 18.9, 18.65, 18.65, 18.65, 1582, tse]
[1220, 15.45, 14.95, 15.45, 14.95, 1869, tse]
[1225, 57.3, 56.0, 56.00, 57.10, 61, tse]
[1227, 38.85, 38.2, 38.20, 38.25, 2276, tse]
[1229, 68.6, 67.1, 67.10, 67.50, 3264, tse]
[1231, 98.9, 96.0, 97.50, 96.70, 925, tse]
[1232, 146.5, 145.0, 146.00, 145.50, 219, tse]
[1233, 34.1, 33.5, 33.90, 33.60, 60, tse]
[1234, 42.15, 41.2, 41.90, 41.65, 1059, tse]
[1235, 82.9, 81.5, 82.10, 82.30, 31, tse]
[1236, 23.75, 23.0, 23.75, 23.45, 128, tse]
[1240, 53.2, 51.7, 52.30, 53.00, 212, otc]
[1256, 236.5, 230.0, 230.00, 233.50, 92, tse]
[1259, 75.5, 74.5, 75.00, 75.00, 59, otc]
[1264, 305.5, 304.0, 304.00, 305.00, 49, otc]
[1268, 155.5, 151.5, 153.50, 152.50, 490, otc]
[1301, 72.4, 69.4, 69.90, 69.70, 38458, tse]
[1303, 58.9, 55.9, 56.00, 57.40, 42737, tse]
[1304, 16.7, 15.85, 16.05, 16.10, 10062, tse]
[1305, 19.25, 18.25, 18.55, 18.60, 7750, tse]
[1307, 30.45, 29.05, 30.00, 29.45, 4343, tse]
[1308, 19.9, 19.2, 19.25, 19.35, 4476, tse]
[1309, 16.3, 15.4, 15.60, 15.65, 3006, tse]
[1310, 13.65, 13.05, 13.30, 13.10, 4876, tse]
[1312, 13.75, 13.1, 13.20, 13.35, 10567, tse]
[1313, 13.9, 13.15, 13.15, 13.50, 8258, tse]
[1314, 9.98, 9.46, 9.47, 9.63, 124340, tse]
[1315, 73.9, 71.4, 73.40, 71.50, 296, tse]
[1316, 20.5, 19.0, 19.70, 19.15, 46123, tse]
[1319, 134.5, 119.0, 121.00, 131.50, 25716, tse]
