[1101, 32.55, 31.85, 32.40, 32.05, 73332, tse]
[1102, 40.45, 39.95, 40.10, 40.15, 11699, tse]
[1103, 18.15, 17.7, 17.95, 17.80, 1260, tse]
[1104, 29.9, 29.1, 29.25, 29.75, 3494, tse]
[1108, 15.85, 15.5, 15.55, 15.80, 3019, tse]
[1109, 17.9, 17.65, 17.75, 17.80, 1120, tse]
[1110, 18.15, 17.85, 18.05, 17.85, 559, tse]
[1201, 19.2, 18.7, 18.85, 19.05, 2161, tse]
[1203, 54.9, 53.4, 54.70, 54.50, 99, tse]
[1210, 59.4, 58.0, 58.90, 58.90, 5783, tse]
[1213, 7.14, 7.0, 7.02, 7.14, 207, tse]
[1215, 97.7, 96.7, 97.00, 97.60, 1213, tse]
[1216, 76.7, 75.0, 75.30, 75.80, 27756, tse]
[1217, 11.95, 11.75, 11.95, 11.80, 3277, tse]
[1218, 21.25, 20.65, 20.70, 21.00, 2958, tse]
[1219, 19.05, 18.85, 18.95, 18.90, 947, tse]
[1220, 14.0, 13.8, 14.00, 13.85, 339, tse]
[1225, 55.7, 54.1, 54.70, 55.00, 60, tse]
[1227, 38.1, 37.65, 37.95, 37.65, 1910, tse]
[1229, 65.7, 64.4, 64.70, 65.50, 4159, tse]
[1231, 87.5, 86.4, 87.00, 86.90, 762, tse]
[1232, 145.5, 143.0, 143.00, 145.50, 374, tse]
[1233, 35.0, 34.55, 34.70, 34.70, 46, tse]
[1234, 40.2, 39.9, 40.05, 39.90, 688, tse]
[1235, 84.5, 82.9, 83.20, 83.90, 76, tse]
[1236, 25.65, 23.85, 23.95, 24.30, 208, tse]
[1240, 50.5, 49.5, 50.50, 49.75, 163, otc]
[1256, 262.0, 245.0, 261.00, 250.00, 64, tse]
[1259, 75.9, 74.5, 75.80, 74.90, 69, otc]
[1264, 301.0, 298.5, 299.50, 299.50, 32, otc]
[1268, 155.0, 148.5, 152.50, 150.00, 518, otc]
[1301, 72.2, 71.3, 71.80, 71.60, 23115, tse]
[1303, 59.9, 58.5, 59.50, 58.50, 34391, tse]
[1304, 18.6, 18.1, 18.50, 18.10, 2834, tse]
[1305, 20.85, 20.1, 20.60, 20.10, 3828, tse]
[1307, 27.25, 26.35, 26.40, 26.85, 1544, tse]
[1308, 22.5, 21.75, 22.30, 21.85, 2711, tse]
[1309, 17.25, 16.6, 17.10, 16.70, 1799, tse]
[1310, 14.35, 14.1, 14.15, 14.15, 1602, tse]
[1312, 14.35, 14.05, 14.20, 14.10, 7102, tse]
[1313, 15.1, 14.55, 15.00, 14.70, 4530, tse]
[1314, 9.62, 9.36, 9.51, 9.37, 37592, tse]
[1315, 72.4, 71.7, 71.70, 71.90, 57, tse]
[1316, 23.1, 18.1, 18.20, 21.30, 242588, tse]
[1319, 103.5, 92.1, 93.50, 100.50, 38735, tse]
[1321, 36.45, 35.9, 36.05, 36.05, 682, tse]
[1323, 31.15, 31.0, 31.15, 31.10, 212, tse]
[1324, 17.2, 16.4, 17.05, 16.60, 651, tse]
[1325, 35.9, 33.6, 34.00, 33.70, 5756, tse]
