['1101', '32.50', '32.05', '32.05', '32.45', '15502', 'tse']
['1102', '42.05', '41.70', '41.80', '42.00', '4277', 'tse']
['1103', '17.70', '17.45', '17.55', '17.65', '407', 'tse']
['1104', '33.60', '32.30', '32.75', '33.45', '5973', 'tse']
['1108', '16.70', '16.15', '16.70', '16.45', '2763', 'tse']
['1109', '19.80', '19.60', '19.75', '19.75', '626', 'tse']
['1110', '18.40', '17.95', '18.00', '18.40', '431', 'tse']
['1201', '18.95', '18.85', '18.90', '18.90', '276', 'tse']
['1203', '49.95', '49.00', '49.10', '49.85', '29', 'tse']
['1210', '58.20', '57.70', '58.00', '58.00', '1568', 'tse']
['1213', '7.19', '7.15', '7.15', '7.19', '29', 'tse']
['1215', '111.00', '109.00', '109.50', '110.50', '330', 'tse']
['1216', '76.50', '75.10', '75.10', '76.50', '6083', 'tse']
['1217', '12.05', '11.90', '11.95', '11.95', '963', 'tse']
['1218', '22.15', '21.75', '21.85', '22.00', '1178', 'tse']
['1219', '18.85', '18.70', '18.70', '18.85', '365', 'tse']
['1220', '15.35', '15.20', '15.30', '15.20', '447', 'tse']
['1225', '56.70', '56.00', '56.00', '56.70', '8', 'tse']
['1227', '38.85', '38.60', '38.80', '38.70', '505', 'tse']
['1229', '68.00', '67.30', '67.30', '67.80', '750', 'tse']
['1231', '98.90', '98.00', '98.50', '98.20', '218', 'tse']
['1232', '146.50', '145.50', '145.50', '146.00', '42', 'tse']
['1233', '33.90', '33.80', '33.85', '33.80', '9', 'tse']
['1234', '42.10', '41.80', '42.05', '42.05', '213', 'tse']
['1235', '82.90', '82.90', '82.90', '82.90', '1', 'tse']
['1236', '23.55', '23.45', '23.50', '23.45', '21', 'tse']
['1240', '52.60', '52.00', '52.10', '52.50', '20', 'otc']
['1256', '235.00', '231.00', '232.00', '234.50', '10', 'tse']
['1259', '74.90', '74.50', '74.60', '74.90', '13', 'otc']
['1264', '305.50', '304.00', '304.00', '304.50', '6', 'otc']
['1268', '154.50', '152.50', '153.00', '154.00', '51', 'otc']
['1301', '71.70', '70.70', '70.80', '71.50', '7687', 'tse']
['1303', '58.60', '57.50', '57.80', '58.60', '9930', 'tse']
['1304', '16.60', '16.05', '16.05', '16.60', '3811', 'tse']
['1305', '19.10', '18.60', '18.60', '19.00', '2571', 'tse']
['1307', '30.40', '29.80', '30.25', '30.40', '750', 'tse']
['1308', '19.90', '19.50', '19.50', '19.80', '1586', 'tse']
['1309', '16.20', '15.60', '15.60', '16.15', '1353', 'tse']
['1310', '13.65', '13.20', '13.20', '13.55', '1126', 'tse']
['1312', '13.65', '13.30', '13.30', '13.55', '2981', 'tse']
['1313', '13.65', '13.30', '13.30', '13.50', '2612', 'tse']
['1314', '9.98', '9.61', '9.61', '9.82', '55832', 'tse']
['1315', '73.50', '73.30', '73.40', '73.50', '41', 'tse']
['1316', '20.25', '19.45', '20.00', '20.00', '13104', 'tse']
['1319', '125.00', '121.50', '122.50', '122.50', '3925', 'tse']
['1321', '35.00', '34.60', '34.60', '35.00', '206', 'tse']
['1323', '31.10', '30.90', '30.95', '31.00', '64', 'tse']
['1324', '15.80', '14.70', '14.70', '15.30', '643', 'tse']
['1325', '29.35', '28.95', '29.10', '29.25', '273', 'tse']
['1326', '56.10', '55.00', '55.00', '55.90', '4291', 'tse']
['1336', '20.05', '19.15', '19.15', '19.80', '294', 'otc']
['1337', '7.22', '7.15', '7.17', '7.17', '342', 'tse']
['1338', '35.80', '35.55', '35.80', '35.65', '52', 'tse']
['1339', '72.40', '70.40', '70.70', '71.20', '457', 'tse']
['1340', '10.00', '9.94', '10.00', '10.00', '96', 'tse']
['1341', '63.80', '63.00', '63.80', '63.20', '90', 'tse']
['1342', '133.50', '131.00', '132.50', '132.50', '444', 'tse']
['1402', '33.05', '32.65', '32.65', '32.90', '3245', 'tse']
['1409', '16.10', '15.75', '15.75', '15.95', '2381', 'tse']
['1410', '35.95', '35.55', '35.75', '35.60', '221', 'tse']
['1413', '9.07', '9.00', '9.01', '9.05', '112', 'tse']
['1414', '19.10', '18.65', '19.05', '18.85', '769', 'tse']
['1416', '12.55', '12.20', '12.35', '12.45', '1538', 'tse']
['1417', '11.50', '11.35', '11.35', '11.50', '404', 'tse']
