['1101', '32.35', '31.90', '31.90', '32.35', '18734', 'tse']
['1308', '19.55', '19.10', '19.10', '19.55', '1385', 'tse']
['1309', '15.70', '15.15', '15.15', '15.60', '914', 'tse']
['1310', '13.50', '13.05', '13.10', '13.35', '1375', 'tse']
['1312', '13.65', '13.25', '13.30', '13.65', '3718', 'tse']
['1313', '14.10', '13.60', '13.60', '14.05', '3326', 'tse']
['1314', '11.25', '10.30', '10.40', '11.25', '189399', 'tse']
['1315', '71.40', '71.10', '71.20', '71.20', '25', 'tse']
['1316', '20.55', '18.75', '18.80', '20.55', '42861', 'tse']
['1319', '123.00', '116.00', '117.50', '122.50', '3906', 'tse']
['1321', '40.00', '39.15', '39.20', '39.30', '1082', 'tse']
['1323', '31.20', '31.00', '31.00', '31.00', '27', 'tse']
['1324', '15.45', '15.20', '15.30', '15.30', '144', 'tse']
['1325', '28.40', '27.55', '27.60', '28.20', '340', 'tse']
['1326', '55.80', '54.20', '54.20', '55.80', '6897', 'tse']
['1336', '19.10', '18.40', '19.00', '18.90', '946', 'otc']
['1337', '7.94', '7.72', '7.72', '7.82', '2268', 'tse']
['1338', '33.80', '33.20', '33.20', '33.55', '69', 'tse']
['1339', '79.60', '76.50', '79.60', '77.00', '981', 'tse']
['1340', '10.10', '10.00', '10.05', '10.00', '92', 'tse']
['1341', '65.00', '64.60', '64.60', '65.00', '42', 'tse']
['1342', '123.00', '121.00', '122.00', '121.00', '377', 'tse']
['1402', '33.10', '32.30', '32.30', '33.10', '8138', 'tse']
['1409', '17.30', '17.00', '17.00', '17.25', '11558', 'tse']
['1410', '37.45', '36.40', '36.40', '37.35', '100', 'tse']
['1413', '11.10', '10.15', '10.45', '11.10', '2548', 'tse']
['1414', '21.60', '20.60', '20.60', '20.95', '1417', 'tse']
['1416', '13.80', '13.20', '13.45', '13.45', '1957', 'tse']
['1417', '11.45', '11.35', '11.45', '11.45', '383', 'tse']
['1418', '32.95', '32.30', '32.55', '32.85', '101', 'tse']
['1419', '55.30', '50.60', '50.60', '54.80', '836', 'tse']
['1423', '31.60', '31.20', '31.35', '31.35', '62', 'tse']
['1432', '18.10', '17.75', '17.80', '18.10', '268', 'tse']
['1434', '23.10', '22.60', '22.60', '23.10', '2343', 'tse']
['1435', '52.30', '46.00', '48.00', '46.00', '22', 'tse']
['1436', '141.50', '135.00', '137.00', '140.50', '697', 'tse']
['1437', '33.70', '32.85', '33.10', '33.60', '544', 'tse']
['1438', '56.40', '54.20', '54.20', '55.70', '363', 'tse']
['1439', '29.60', '28.70', '28.70', '28.95', '235', 'tse']
['1440', '20.65', '19.50', '20.05', '20.15', '36899', 'tse']
['1441', '13.55', '13.10', '13.10', '13.20', '55', 'tse']
['1442', '57.70', '55.70', '56.20', '56.50', '5693', 'tse']
['1443', '32.30', '31.20', '31.50', '32.30', '38', 'tse']
['1444', '9.68', '9.53', '9.54', '9.63', '1974', 'tse']
['1445', '22.85', '22.40', '22.45', '22.65', '1321', 'tse']
['1446', '39.80', '37.95', '38.05', '39.35', '2057', 'tse']
['1447', '8.23', '8.03', '8.03', '8.14', '2287', 'tse']
['1449', '18.70', '18.00', '18.05', '18.20', '366', 'tse']
['1451', '20.95', '20.60', '20.60', '20.75', '227', 'tse']
['1452', '17.25', '17.05', '17.05', '17.15', '199', 'tse']
['1453', '25.10', '23.90', '23.90', '24.55', '1847', 'tse']
['1454', '16.00', '15.65', '15.70', '15.85', '21', 'tse']
['1455', '15.80', '15.10', '15.20', '15.30', '7220', 'tse']
['1456', '22.20', '21.50', '21.80', '22.10', '509', 'tse']
['1457', '25.55', '23.15', '23.40', '25.50', '7039', 'tse']
['1459', '11.70', '10.80', '11.55', '11.10', '2896', 'tse']
['1460', '7.87', '7.74', '7.75', '7.82', '772', 'tse']
['1463', '19.00', '18.15', '19.00', '18.20', '397', 'tse']
['1464', '13.50', '13.30', '13.35', '13.40', '700', 'tse']
['1465', '15.20', '15.05', '15.20', '15.15', '307', 'tse']
['1466', '12.90', '12.40', '12.65', '12.80', '126', 'tse']
['1467', '12.45', '12.00', '12.15', '12.00', '1635', 'tse']
['1468', '12.40', '12.00', '12.20', '12.35', '73', 'tse']
['1470', '20.25', '19.50', '20.25', '19.55', '45', 'tse']
['1471', '15.30', '14.55', '14.55', '15.15', '936', 'tse']
['1472', '81.30', '80.30', '80.30', '80.80', '42', 'tse']
['1473', '35.50', '33.90', '33.90', '34.00', '1299', 'tse']
['1474', '14.35', '13.70', '13.90', '14.05', '1868', 'tse']
['1475', '55.00', '54.60', '54.70', '55.00', '86', 'tse']
['1476', '520.00', '514.00', '519.00', '519.00', '571', 'tse']
['1477', '403.50', '394.00', '398.00', '398.50', '1686', 'tse']
['1503', '308.50', '294.00', '308.00', '299.00', '14924', 'tse']
['1504', '57.30', '56.20', '57.20', '56.70', '12239', 'tse']
['1506', '16.55', '16.25', '16.50', '16.45', '171', 'tse']
['1512', '10.60', '10.25', '10.30', '10.60', '47', 'tse']
['1513', '190.00', '185.00', '189.00', '186.00', '19216', 'tse']
['1514', '156.50', '149.50', '156.50', '150.50', '3115', 'tse']
['1515', '52.10', '49.05', '49.05', '51.70', '4766', 'tse']
['1516', '20.95', '20.10', '20.85', '20.95', '3333', 'tse']
['1517', '16.40', '16.25', '16.40', '16.35', '220', 'tse']
['1519', '872.00', '833.00', '858.00', '853.00', '8141', 'tse']
['1521', '38.50', '38.00', '38.35', '38.20', '30', 'tse']
['1522', '51.70', '49.50', '50.20', '50.80', '6186', 'tse']
['1524', '35.35', '34.30', '34.85', '34.45', '2377', 'tse']
['1525', '69.50', '68.40', '69.40', '69.50', '51', 'tse']
['1526', '34.55', '34.05', '34.40', '34.20', '170', 'tse']
['1527', '41.55', '41.30', '41.50', '41.45', '314', 'tse']
['1528', '12.40', '12.15', '12.20', '12.40', '745', 'tse']
['1529', '34.80', '33.70', '34.55', '34.05', '2026', 'tse']
['1530', '32.60', '32.00', '32.05', '32.45', '51', 'tse']
['1531', '13.50', '13.30', '13.45', '13.45', '397', 'tse']
['1532', '48.50', '44.70', '45.20', '47.35', '19741', 'tse']
['1533', '46.30', '45.65', '45.65', '45.70', '78', 'tse']
['1535', '79.40', '77.60', '79.10', '78.60', '701', 'tse']
['1536', '55.20', '54.40', '54.40', '54.80', '1372', 'tse']
['1537', '138.00', '137.00', '137.00', '137.50', '59', 'tse']
['1538', '15.70', '14.85', '15.70', '15.15', '21', 'tse']
['1539', '24.80', '24.20', '24.20', '24.70', '203', 'tse']
['1540', '20.25', '19.95', '19.95', '20.20', '430', 'tse']
['1541', '33.00', '32.45', '32.75', '33.00', '72', 'tse']
['1558', '99.00', '98.20', '98.20', '98.90', '64', 'tse']
['1560', '266.00', '258.00', '260.00', '264.00', '4098', 'tse']
['1565', '190.00', '185.00', '185.00', '190.00', '144', 'otc']
['1568', '28.65', '28.45', '28.45', '28.60', '152', 'tse']
['1569', '24.15', '23.90', '23.95', '24.00', '191', 'otc']
['1570', '26.95', '25.20', '25.30', '25.95', '875', 'otc']
['1580', '155.00', '154.00', '154.00', '154.50', '45', 'otc']
['1582', '92.20', '90.60', '91.20', '91.80', '2416', 'tse']
['1583', '72.80', '71.70', '71.80', '72.80', '84', 'tse']
['1584', '34.75', '34.30', '34.35', '34.60', '1541', 'otc']
['1586', '32.00', '31.70', '31.75', '31.80', '95', 'otc']
['1587', '66.90', '59.60', '64.20', '62.80', '34069', 'tse']
['1589', '49.25', '47.65', '48.80', '48.20', '1237', 'tse']
['1590', '1,155.00', '1,125.00', '1,140.00', '1,145.00', '446', 'tse']
['1591', '63.00', '60.50', '63.00', '60.60', '358', 'otc']
['1593', '44.95', '44.60', '44.95', '44.60', '19', 'otc']
['1595', '35.50', '35.20', '35.50', '35.20', '11', 'otc']
['1597', '67.10', '65.30', '65.70', '66.70', '451', 'tse']
['1598', '31.00', '30.60', '30.60', '30.85', '128', 'tse']
['1599', '31.70', '31.55', '31.60', '31.60', '34', 'otc']
['1603', '47.10', '44.95', '46.90', '45.10', '4125', 'tse']
['1604', '29.50', '29.20', '29.35', '29.20', '907', 'tse']
['1605', '37.50', '36.90', '37.00', '37.35', '13637', 'tse']
['1608', '38.20', '36.20', '37.40', '36.55', '16500', 'tse']
['1609', '59.80', '57.10', '59.40', '57.60', '55697', 'tse']
['1611', '17.40', '17.20', '17.30', '17.25', '1286', 'tse']
['1612', '37.65', '36.50', '37.50', '36.70', '7304', 'tse']
['1614', '41.50', '40.20', '40.20', '41.50', '799', 'tse']
['1615', '61.00', '58.50', '61.00', '58.50', '937', 'tse']
['1616', '26.05', '24.50', '26.05', '24.70', '5259', 'tse']
['1617', '25.20', '23.70', '25.20', '23.75', '1615', 'tse']
['1618', '57.50', '53.90', '57.10', '54.20', '11462', 'tse']
['1626', '16.20', '16.00', '16.15', '16.20', '128', 'tse']
['1701', '22.10', '21.90', '22.00', '22.05', '688', 'tse']
['1702', '62.30', '61.30', '62.20', '61.50', '1668', 'tse']
['1707', '158.00', '156.50', '157.00', '158.00', '260', 'tse']
['1708', '31.80', '31.25', '31.25', '31.60', '1151', 'tse']
['1709', '19.65', '19.45', '19.45', '19.55', '513', 'tse']
['1710', '17.65', '17.25', '17.30', '17.65', '1177', 'tse']
['1711', '20.45', '19.95', '19.95', '20.45', '1697', 'tse']
['1712', '40.45', '39.80', '39.80', '40.40', '1671', 'tse']
['1713', '48.50', '45.25', '45.85', '47.90', '563', 'tse']
['1714', '9.00', '8.87', '8.87', '8.97', '2802', 'tse']
['1717', '31.50', '30.75', '30.85', '31.50', '3044', 'tse']
['1718', '7.77', '7.43', '7.43', '7.72', '8789', 'tse']
['1720', '63.50', '63.00', '63.00', '63.10', '351', 'tse']
['1721', '14.40', '14.15', '14.15', '14.30', '783', 'tse']
['1722', '66.80', '65.00', '65.00', '66.60', '5533', 'tse']
['1723', '115.00', '113.50', '113.50', '115.00', '437', 'tse']
['1725', '48.60', '48.60', '48.60', '48.60', '1332', 'tse']
['1726', '78.60', '77.90', '77.90', '78.60', '13', 'tse']
['1727', '30.30', '29.60', '29.60', '30.20', '891', 'tse']
['1730', '56.30', '56.20', '56.30', '56.20', '31', 'tse']
['1731', '26.10', '25.60', '25.75', '25.95', '538', 'tse']
['1732', '28.30', '27.70', '27.95', '27.85', '150', 'tse']
['1733', '34.40', '33.75', '33.75', '34.05', '328', 'tse']
['1734', '37.10', '36.75', '36.85', '36.95', '673', 'tse']
['1735', '17.50', '17.25', '17.30', '17.30', '24', 'tse']
['1736', '84.00', '81.00', '82.40', '83.30', '3455', 'tse']
['1737', '34.40', '34.00', '34.00', '34.10', '438', 'tse']
['1742', '18.20', '17.95', '18.10', '18.10', '328', 'otc']
['1752', '45.50', '44.55', '44.55', '45.25', '194', 'tse']
['1760', '98.70', '96.90', '97.30', '97.40', '524', 'tse']
['1762', '45.90', '45.10', '45.25', '45.85', '202', 'tse']
['1773', '179.00', '174.00', '177.50', '179.00', '499', 'tse']
['1776', '17.90', '17.45', '17.45', '17.85', '110', 'tse']
['1777', '84.60', '83.80', '84.60', '84.10', '33', 'otc']
['1781', '15.40', '15.20', '15.30', '15.30', '117', 'otc']
['1783', '42.90', '42.40', '42.60', '42.60', '117', 'tse']
['1784', '67.20', '64.80', '66.80', '65.10', '616', 'otc']
['1785', '45.00', '44.10', '44.50', '45.00', '3059', 'otc']
['1786', '108.50', '104.50', '108.50', '105.50', '769', 'tse']
['1788', '140.00', '139.00', '139.50', '139.50', '37', 'otc']
['1789', '29.15', '28.50', '28.50', '29.10', '3418', 'tse']
['1795', '332.50', '315.50', '316.00', '329.00', '5467', 'tse']
['1796', '57.40', '55.80', '57.40', '56.00', '39', 'otc']
['1799', '68.00', '66.40', '67.40', '67.50', '80', 'otc']
['1802', '17.40', '17.05', '17.05', '17.40', '4186', 'tse']
['1805', '21.90', '20.35', '20.70', '21.05', '1706', 'tse']
['1806', '11.35', '10.70', '10.70', '11.20', '1675', 'tse']
['1808', '117.00', '112.00', '113.50', '114.00', '4603', 'tse']
['1809', '25.90', '24.80', '25.40', '25.40', '2413', 'tse']
['1810', '20.10', '19.65', '19.95', '19.65', '1736', 'tse']
['1813', '20.70', '20.00', '20.70', '20.05', '56', 'otc']
['1815', '18.75', '17.65', '17.80', '18.50', '13858', 'otc']
['1817', '39.60', '36.85', '37.00', '38.70', '1638', 'tse']
['1903', '67.90', '62.40', '62.40', '67.70', '7901', 'tse']
['1904', '29.50', '28.90', '28.90', '29.40', '1451', 'tse']
['1905', '24.45', '23.15', '23.15', '24.10', '19768', 'tse']
['1906', '15.90', '15.70', '15.75', '15.85', '257', 'tse']
['1907', '32.10', '30.60', '30.60', '31.65', '5682', 'tse']
['1909', '15.90', '15.35', '15.50', '15.90', '4575', 'tse']
['2002', '25.00', '24.65', '24.65', '25.00', '22753', 'tse']
['2006', '74.00', '73.10', '73.50', '73.60', '1764', 'tse']
['2007', '12.10', '11.70', '11.70', '11.85', '1155', 'tse']
['2008', '24.25', '22.70', '22.70', '23.55', '212', 'tse']
['2009', '50.00', '46.30', '47.45', '47.75', '26525', 'tse']
['2010', '22.70', '21.75', '21.80', '22.60', '7106', 'tse']
['2012', '24.35', '24.00', '24.15', '24.10', '98', 'tse']
['2013', '62.70', '62.00', '62.70', '62.10', '131', 'tse']
['2014', '23.70', '23.20', '23.20', '23.55', '8287', 'tse']
['2015', '70.20', '69.00', '69.70', '70.20', '462', 'tse']
['2017', '15.60', '15.00', '15.05', '15.55', '5072', 'tse']
['2020', '40.50', '39.30', '39.30', '40.00', '3816', 'tse']
['2022', '12.55', '12.30', '12.35', '12.40', '1045', 'tse']
['2023', '15.60', '15.20', '15.20', '15.60', '2953', 'tse']
['2024', '21.90', '21.55', '21.55', '21.70', '34', 'tse']
['2025', '11.35', '11.00', '11.00', '11.30', '1808', 'tse']
['2027', '37.30', '36.70', '36.80', '37.25', '5703', 'tse']
['2028', '27.15', '26.45', '26.85', '26.95', '621', 'tse']
['2029', '29.15', '28.80', '28.80', '29.00', '455', 'tse']
['2030', '19.10', '18.75', '18.80', '19.00', '661', 'tse']
['2031', '60.40', '58.10', '58.10', '59.20', '2574', 'tse']
['2032', '18.10', '17.60', '17.60', '17.80', '286', 'tse']
['2033', '17.30', '16.70', '16.70', '17.05', '160', 'tse']
['2034', '25.45', '25.00', '25.00', '25.45', '630', 'tse']
['2035', '33.00', '32.65', '33.00', '32.85', '13', 'otc']
['2038', '21.35', '20.70', '20.85', '21.05', '1382', 'tse']
['2049', '237.00', '228.00', '237.00', '233.00', '2716', 'tse']
['2059', '1,220.00', '1,180.00', '1,215.00', '1,190.00', '1374', 'tse']
['2061', '23.10', '20.90', '22.65', '20.95', '2150', 'otc']
['2062', '30.00', '29.40', '29.50', '29.95', '598', 'tse']
['2063', '57.70', '56.90', '57.00', '57.30', '75', 'otc']
['2064', '15.20', '15.10', '15.20', '15.10', '24', 'otc']
['2065', '63.20', '62.40', '62.40', '63.10', '151', 'otc']
['2066', '153.50', '143.00', '148.00', '147.00', '4278', 'otc']
['2067', '12.45', '12.00', '12.25', '12.45', '100', 'otc']
['2069', '16.60', '16.35', '16.35', '16.60', '204', 'tse']
['2070', '34.40', '33.00', '33.95', '33.15', '177', 'otc']
['2073', '30.45', '29.95', '30.00', '30.00', '24', 'otc']
['2101', '62.90', '59.20', '60.70', '60.80', '51374', 'tse']
['2102', '20.95', '20.20', '20.75', '20.25', '3265', 'tse']
['2103', '24.60', '24.20', '24.20', '24.40', '2284', 'tse']
['2104', '18.00', '17.55', '17.55', '18.00', '2236', 'tse']
['2105', '46.95', '46.00', '46.00', '46.80', '5413', 'tse']
['2106', '33.30', '32.80', '32.85', '33.30', '702', 'tse']
['2107', '27.40', '26.10', '26.15', '27.00', '2723', 'tse']
['2108', '34.20', '33.40', '33.40', '34.20', '706', 'tse']
['2109', '17.05', '16.65', '16.65', '16.90', '508', 'tse']
['2114', '107.50', '107.00', '107.00', '107.00', '26', 'tse']
['2115', '31.40', '30.75', '30.75', '31.10', '346', 'tse']
['2201', '69.90', '67.80', '67.90', '69.30', '7467', 'tse']
['2204', '143.50', '140.50', '143.00', '141.50', '2247', 'tse']
['2206', '86.70', '84.10', '84.80', '85.30', '17039', 'tse']
['2207', '630.00', '614.00', '614.00', '622.00', '498', 'tse']
['2208', '18.55', '18.15', '18.30', '18.35', '2836', 'tse']
['2211', '148.00', '143.50', '143.50', '147.50', '1628', 'tse']
['2221', '33.15', '33.00', '33.05', '33.00', '28', 'otc']
['2227', '131.00', '126.50', '126.50', '130.00', '79', 'tse']
['2228', '97.60', '95.80', '95.80', '97.50', '291', 'tse']
['2230', '170.00', '165.50', '168.50', '166.00', '454', 'otc']
['2231', '109.00', '107.00', '107.50', '109.00', '450', 'tse']
['2233', '128.00', '125.00', '125.00', '127.00', '168', 'tse']
['2235', '47.30', '47.05', '47.05', '47.20', '18', 'otc']
['2236', '74.90', '73.00', '74.50', '73.20', '299', 'tse']
['2239', '58.60', '58.20', '58.50', '58.30', '24', 'tse']
['2241', '48.95', '45.25', '48.60', '46.25', '9777', 'tse']
['2243', '14.20', '13.80', '14.20', '14.10', '108', 'tse']
['2247', '322.50', '319.50', '322.00', '322.50', '214', 'tse']
['2250', '106.00', '102.00', '102.00', '103.00', '245', 'tse']
['2254', '90.00', '86.90', '90.00', '89.20', '183', 'tse']
['2258', '43.30', '42.55', '43.30', '43.15', '265', 'tse']
['2301', '102.50', '100.50', '102.50', '101.00', '10504', 'tse']
['2302', '17.35', '17.00', '17.20', '17.35', '213', 'tse']
['2303', '50.50', '49.90', '50.30', '50.40', '41749', 'tse']
['2305', '22.50', '22.00', '22.00', '22.10', '453', 'tse']
['2308', '323.50', '317.00', '320.50', '321.00', '12177', 'tse']
['2312', '14.85', '14.65', '14.70', '14.80', '2591', 'tse']
['2313', '78.90', '76.40', '78.30', '77.80', '11508', 'tse']
['2314', '30.70', '30.25', '30.25', '30.45', '451', 'tse']
['2316', '47.00', '44.30', '44.30', '44.75', '4567', 'tse']
['2317', '161.00', '156.00', '157.00', '158.50', '99096', 'tse']
['2321', '19.00', '17.30', '17.90', '17.60', '21', 'tse']
['2323', '14.35', '13.30', '14.10', '13.35', '92238', 'tse']
['2324', '36.65', '36.20', '36.20', '36.35', '12475', 'tse']
['2327', '631.00', '619.00', '619.00', '631.00', '4511', 'tse']
['2328', '34.40', '33.90', '33.95', '34.40', '1571', 'tse']
['2329', '65.40', '64.30', '64.50', '64.70', '12147', 'tse']
['2330', '795.00', '787.00', '790.00', '795.00', '30704', 'tse']
['2331', '31.15', '30.75', '30.85', '30.85', '2521', 'tse']
['2332', '17.90', '17.75', '17.75', '17.85', '1674', 'tse']
['2337', '26.80', '26.20', '26.20', '26.80', '10327', 'tse']
['2338', '67.80', '66.90', '67.10', '67.50', '832', 'tse']
['2340', '39.10', '38.15', '38.20', '39.10', '1444', 'tse']
['2342', '30.60', '30.25', '30.25', '30.50', '345', 'tse']
['2344', '26.05', '25.50', '25.50', '26.00', '23731', 'tse']
['2345', '467.00', '447.00', '450.00', '447.50', '7682', 'tse']
['2347', '79.00', '76.00', '76.00', '79.00', '4183', 'tse']
['2348', '206.50', '196.00', '204.50', '196.00', '1817', 'tse']
['2349', '7.85', '7.66', '7.85', '7.72', '2777', 'tse']
['2351', '105.00', '101.50', '102.50', '103.00', '1092', 'tse']
['2352', '42.05', '41.50', '41.80', '41.90', '4238', 'tse']
['2353', '46.00', '45.00', '45.00', '45.70', '26005', 'tse']
['2354', '64.40', '61.90', '62.00', '62.40', '27736', 'tse']
['2355', '41.15', '40.45', '40.45', '41.15', '1627', 'tse']
['2356', '54.20', '53.50', '54.00', '53.80', '13973', 'tse']
['2357', '426.50', '420.50', '420.50', '426.00', '1967', 'tse']
['2359', '108.50', '98.30', '108.50', '98.50', '31367', 'tse']
['2360', '262.00', '253.50', '253.50', '261.00', '1935', 'tse']
['2362', '43.20', '41.70', '41.70', '43.20', '5377', 'tse']
['2363', '71.60', '61.80', '69.20', '61.90', '120637', 'tse']
['2364', '85.90', '84.20', '84.80', '85.90', '148', 'tse']
['2365', '19.35', '19.00', '19.00', '19.10', '2359', 'tse']
['2367', '26.75', '26.05', '26.50', '26.20', '12925', 'tse']
['2368', '199.50', '194.50', '196.50', '198.00', '5885', 'tse']
['2369', '22.55', '22.15', '22.20', '22.30', '2228', 'tse']
['2371', '68.40', '65.80', '68.30', '66.10', '73946', 'tse']
['2373', '73.80', '73.10', '73.40', '73.30', '71', 'tse']
['2374', '42.05', '39.60', '39.70', '40.20', '21140', 'tse']
['2375', '64.60', '63.20', '63.30', '63.90', '475', 'tse']
['2376', '302.50', '298.00', '300.00', '301.00', '4819', 'tse']
['2377', '162.50', '156.50', '156.50', '160.00', '3315', 'tse']
['2379', '536.00', '520.00', '523.00', '527.00', '4036', 'tse']
['2380', '6.96', '6.75', '6.88', '6.92', '181', 'tse']
['2382', '263.50', '258.50', '260.50', '261.50', '15610', 'tse']
['2383', '412.00', '403.00', '407.50', '406.50', '6071', 'tse']
['2385', '209.50', '203.00', '205.00', '207.50', '2982', 'tse']
['2387', '61.90', '61.10', '61.10', '61.70', '672', 'tse']
['2388', '133.50', '130.00', '132.50', '130.00', '3852', 'tse']
['2390', '13.45', '13.20', '13.20', '13.30', '284', 'tse']
['2392', '46.90', '46.00', '46.10', '46.60', '3355', 'tse']
['2393', '63.90', '61.50', '62.00', '62.50', '4627', 'tse']
['2395', '383.50', '371.00', '371.00', '380.00', '1239', 'tse']
['2397', '66.80', '66.20', '66.30', '66.60', '49', 'tse']
['2399', '20.65', '20.40', '20.40', '20.45', '811', 'tse']
['2401', '28.80', '27.80', '27.80', '28.60', '3835', 'tse']
['2402', '32.85', '32.25', '32.45', '32.40', '2141', 'tse']
['2404', '416.50', '401.00', '416.50', '405.50', '1478', 'tse']
['2405', '18.25', '17.95', '18.15', '18.05', '2272', 'tse']
['2406', '20.80', '20.05', '20.35', '20.80', '2793', 'tse']
['2408', '67.70', '66.50', '66.50', '67.50', '11893', 'tse']
['2409', '18.55', '18.25', '18.40', '18.40', '44959', 'tse']
['2412', '125.50', '124.00', '124.00', '124.50', '7472', 'tse']
['2413', '24.70', '24.50', '24.55', '24.70', '151', 'tse']
['2414', '36.50', '36.35', '36.45', '36.40', '106', 'tse']
['2415', '30.30', '29.30', '29.75', '29.50', '166', 'tse']
['2417', '37.30', '36.70', '36.70', '36.75', '1022', 'tse']
['2419', '30.40', '30.00', '30.00', '30.20', '460', 'tse']
['2420', '53.90', '53.40', '53.40', '53.70', '94', 'tse']
['2421', '116.00', '114.00', '114.50', '116.00', '3669', 'tse']
['2423', '45.80', '43.85', '45.80', '44.45', '1392', 'tse']
['2424', '29.70', '29.00', '29.05', '29.00', '26', 'tse']
['2425', '37.80', '37.25', '37.35', '37.40', '432', 'tse']
['2426', '17.65', '17.40', '17.40', '17.50', '296', 'tse']
['2427', '29.10', '28.50', '28.90', '28.70', '2546', 'tse']
['2428', '159.50', '156.50', '157.00', '159.50', '206', 'tse']
['2429', '19.45', '19.10', '19.45', '19.20', '46', 'tse']
['2430', '37.00', '36.20', '36.25', '36.90', '184', 'tse']
['2431', '12.40', '12.25', '12.30', '12.35', '205', 'tse']
['2432', '40.00', '39.45', '39.45', '40.00', '5', 'tse']
['2433', '53.20', '53.10', '53.10', '53.20', '47', 'tse']
['2434', '32.50', '31.90', '31.90', '32.30', '25', 'tse']
['2436', '62.00', '61.30', '61.30', '61.80', '885', 'tse']
['2438', '21.60', '20.30', '20.30', '21.00', '83', 'tse']
['2439', '122.00', '118.00', '120.50', '121.50', '2969', 'tse']
['2440', '16.40', '15.80', '16.10', '15.95', '1357', 'tse']
['2441', '61.50', '60.10', '60.10', '61.50', '902', 'tse']
['2442', '33.35', '31.55', '32.00', '32.75', '11224', 'tse']
['2444', '11.20', '11.05', '11.05', '11.10', '174', 'tse']
['2449', '105.00', '98.00', '104.00', '98.90', '50649', 'tse']
['2450', '38.95', '38.55', '38.70', '38.85', '281', 'tse']
['2451', '94.20', '91.80', '92.00', '94.00', '1576', 'tse']
['2453', '58.20', '57.00', '57.80', '57.70', '597', 'tse']
['2454', '1,055.00', '1,005.00', '1,055.00', '1,015.00', '8251', 'tse']
['2455', '153.00', '143.50', '145.00', '151.00', '2372', 'tse']
['2457', '51.60', '50.70', '51.00', '51.50', '1775', 'tse']
['2458', '170.00', '165.00', '167.50', '168.00', '4389', 'tse']
['2459', '71.70', '71.10', '71.20', '71.40', '126', 'tse']
['2460', '30.95', '30.30', '30.90', '30.80', '364', 'tse']
['2461', '26.50', '25.50', '25.55', '25.65', '5271', 'tse']
['2462', '32.95', '32.60', '32.80', '32.70', '244', 'tse']
['2464', '51.90', '49.00', '51.50', '49.70', '9836', 'tse']
['2465', '128.00', '120.50', '127.50', '124.00', '4294', 'tse']
['2466', '36.90', '36.50', '36.90', '36.65', '45', 'tse']
['2467', '137.50', '128.00', '130.00', '134.00', '5865', 'tse']
['2468', '26.90', '26.40', '26.50', '26.70', '141', 'tse']
['2471', '56.90', '55.00', '56.90', '56.50', '740', 'tse']
['2472', '76.70', '75.10', '75.80', '75.30', '1863', 'tse']
['2474', '217.00', '213.00', '216.00', '216.00', '2141', 'tse']
['2476', '74.60', '73.20', '73.50', '74.30', '1013', 'tse']
['2477', '21.05', '20.90', '20.90', '20.95', '35', 'tse']
