['1101', '32.05', '31.75', '31.90', '31.80', '16356', 'tse']
['1449', '18.30', '17.95', '18.25', '18.00', '321', 'tse']
['1451', '20.80', '20.30', '20.30', '20.65', '283', 'tse']
['1452', '17.00', '16.90', '16.95', '17.00', '281', 'tse']
['1453', '24.80', '23.00', '23.65', '24.50', '1876', 'tse']
['1454', '15.70', '15.60', '15.70', '15.70', '18', 'tse']
['1455', '15.05', '14.55', '14.85', '15.05', '4805', 'tse']
['1456', '21.85', '21.40', '21.60', '21.45', '307', 'tse']
['1457', '23.75', '22.70', '22.80', '23.55', '5485', 'tse']
['1459', '11.90', '11.20', '11.20', '11.90', '4854', 'tse']
['1460', '7.84', '7.71', '7.80', '7.71', '717', 'tse']
['1463', '18.60', '18.10', '18.10', '18.45', '159', 'tse']
['1464', '13.25', '12.95', '12.95', '13.20', '548', 'tse']
['1465', '15.15', '15.05', '15.10', '15.15', '182', 'tse']
['1466', '12.65', '12.30', '12.30', '12.50', '109', 'tse']
['1467', '12.45', '12.00', '12.35', '12.05', '1949', 'tse']
['1468', '12.30', '11.95', '12.30', '12.15', '55', 'tse']
['1470', '20.50', '20.10', '20.45', '20.10', '21', 'tse']
['1471', '14.90', '14.40', '14.75', '14.65', '585', 'tse']
['1472', '84.70', '80.30', '82.80', '80.30', '72', 'tse']
['1473', '34.45', '32.20', '32.55', '33.65', '1437', 'tse']
['1474', '13.85', '13.15', '13.20', '13.70', '1547', 'tse']
['1475', '54.60', '53.90', '54.40', '54.50', '106', 'tse']
['1476', '518.00', '509.00', '512.00', '512.00', '759', 'tse']
['1477', '395.50', '387.50', '389.50', '394.00', '1210', 'tse']
['1503', '323.00', '302.00', '318.50', '305.50', '21093', 'tse']
['1504', '58.70', '57.10', '58.50', '57.10', '11548', 'tse']
['1506', '16.40', '16.10', '16.30', '16.40', '160', 'tse']
['1512', '10.45', '9.85', '10.25', '10.40', '61', 'tse']
['1513', '194.50', '188.00', '192.00', '188.50', '18671', 'tse']
['1514', '160.00', '155.00', '157.50', '156.50', '2390', 'tse']
['1515', '49.45', '48.55', '49.45', '48.85', '1155', 'tse']
['1516', '19.05', '19.05', '19.05', '19.05', '574', 'tse']
['1517', '16.45', '16.20', '16.30', '16.30', '263', 'tse']
['1519', '898.00', '842.00', '875.00', '854.00', '11166', 'tse']
['1521', '38.20', '37.55', '37.95', '38.20', '53', 'tse']
['1522', '49.80', '48.15', '48.70', '48.60', '3034', 'tse']
['1524', '35.30', '34.65', '35.00', '34.85', '1697', 'tse']
['1525', '69.80', '69.50', '69.70', '69.50', '11', 'tse']
['1526', '35.00', '34.40', '35.00', '34.40', '157', 'tse']
['1527', '41.70', '41.40', '41.60', '41.45', '133', 'tse']
['1528', '12.25', '12.00', '12.00', '12.15', '890', 'tse']
['1529', '35.15', '34.20', '34.75', '34.30', '1841', 'tse']
['1530', '32.05', '31.90', '32.00', '32.00', '69', 'tse']
['1531', '13.55', '13.45', '13.50', '13.50', '69', 'tse']
['1532', '44.90', '43.75', '44.75', '44.15', '9395', 'tse']
['1533', '45.65', '45.00', '45.65', '45.30', '80', 'tse']
['1535', '81.60', '78.50', '79.80', '78.50', '887', 'tse']
['1536', '54.80', '53.90', '54.20', '54.40', '1608', 'tse']
['1537', '137.50', '137.00', '137.50', '137.50', '40', 'tse']
['1538', '15.70', '15.70', '15.70', '15.70', '2', 'tse']
['1539', '24.30', '24.10', '24.15', '24.15', '77', 'tse']
['1540', '20.30', '19.85', '20.10', '19.90', '727', 'tse']
['1541', '32.45', '32.00', '32.15', '32.35', '68', 'tse']
['1558', '98.40', '98.00', '98.20', '98.10', '42', 'tse']
['1560', '260.50', '252.50', '257.50', '256.00', '5164', 'tse']
['1565', '186.50', '183.00', '186.50', '184.50', '79', 'otc']
['1568', '28.50', '28.25', '28.25', '28.40', '149', 'tse']
['1569', '24.10', '23.90', '23.90', '23.95', '95', 'otc']
['1570', '25.20', '24.90', '25.20', '25.05', '479', 'otc']
['1580', '158.00', '153.50', '153.50', '154.00', '139', 'otc']
['1582', '90.90', '89.80', '90.00', '90.00', '1384', 'tse']
['1583', '72.40', '71.20', '72.40', '71.30', '68', 'tse']
['1584', '34.60', '34.00', '34.55', '34.30', '2338', 'otc']
['1586', '31.90', '31.40', '31.85', '31.65', '74', 'otc']
['1587', '62.30', '58.20', '62.30', '62.30', '21297', 'tse']
['1589', '49.15', '48.65', '49.00', '48.80', '393', 'tse']
['1590', '1,155.00', '1,105.00', '1,105.00', '1,140.00', '281', 'tse']
['1591', '62.20', '60.80', '61.60', '61.20', '169', 'otc']
['1593', '45.90', '44.55', '45.90', '44.60', '13', 'otc']
['1595', '34.90', '34.70', '34.70', '34.85', '10', 'otc']
['1597', '65.90', '64.90', '65.30', '65.70', '250', 'tse']
['1598', '31.30', '30.60', '31.30', '30.60', '127', 'tse']
['1599', '31.70', '31.55', '31.70', '31.60', '19', 'otc']
['1603', '48.15', '46.10', '46.85', '46.15', '5038', 'tse']
['1604', '29.35', '29.05', '29.25', '29.35', '466', 'tse']
['1605', '37.30', '36.80', '37.00', '36.80', '16970', 'tse']
['1608', '38.20', '36.10', '36.90', '37.10', '26530', 'tse']
['1609', '62.00', '60.00', '61.50', '60.00', '65530', 'tse']
['1611', '17.60', '17.15', '17.20', '17.25', '1330', 'tse']
['1612', '38.30', '37.20', '37.55', '37.30', '6702', 'tse']
['1614', '40.50', '40.05', '40.20', '40.20', '115', 'tse']
['1615', '61.50', '60.00', '60.80', '60.20', '548', 'tse']
['1616', '26.95', '25.70', '26.20', '26.05', '3520', 'tse']
['1617', '25.40', '24.10', '24.15', '24.85', '2521', 'tse']
['1618', '59.40', '55.90', '56.00', '57.30', '22247', 'tse']
['1626', '16.10', '15.95', '16.10', '16.05', '123', 'tse']
['1701', '22.15', '21.85', '22.10', '21.85', '520', 'tse']
['1702', '62.00', '59.70', '60.00', '62.00', '2305', 'tse']
['1707', '158.50', '156.00', '156.50', '156.50', '172', 'tse']
['1708', '31.20', '31.00', '31.05', '31.10', '575', 'tse']
['1709', '19.45', '19.35', '19.35', '19.40', '240', 'tse']
['1710', '17.30', '17.20', '17.25', '17.30', '749', 'tse']
['1711', '20.20', '19.90', '20.10', '19.95', '672', 'tse']
['1712', '39.85', '39.60', '39.85', '39.70', '558', 'tse']
['1713', '47.00', '43.65', '43.65', '45.60', '551', 'tse']
['1714', '8.91', '8.86', '8.90', '8.86', '1006', 'tse']
['1717', '30.80', '30.50', '30.60', '30.55', '1103', 'tse']
['1718', '7.42', '7.38', '7.42', '7.40', '1151', 'tse']
['1720', '63.50', '62.90', '63.20', '63.00', '520', 'tse']
['1721', '14.35', '14.10', '14.30', '14.10', '501', 'tse']
['1722', '65.00', '64.30', '64.70', '64.60', '2565', 'tse']
['1723', '113.50', '111.00', '113.50', '113.00', '1012', 'tse']
['1725', '44.20', '43.60', '44.20', '44.20', '1309', 'tse']
['1726', '78.60', '77.90', '78.50', '77.90', '11', 'tse']
['1727', '29.65', '29.25', '29.45', '29.40', '442', 'tse']
['1730', '56.50', '56.20', '56.20', '56.30', '18', 'tse']
['1731', '25.80', '25.30', '25.80', '25.50', '610', 'tse']
['1732', '28.10', '27.70', '28.10', '27.80', '214', 'tse']
['1733', '33.90', '33.65', '33.90', '33.75', '249', 'tse']
['1734', '36.75', '36.50', '36.70', '36.65', '276', 'tse']
['1735', '17.30', '17.20', '17.20', '17.30', '11', 'tse']
['1736', '83.20', '79.30', '81.20', '82.20', '3643', 'tse']
['1737', '34.00', '33.80', '33.90', '33.95', '329', 'tse']
['1742', '18.10', '17.90', '18.05', '18.10', '116', 'otc']
['1752', '45.00', '44.40', '44.55', '44.55', '111', 'tse']
['1760', '97.80', '96.50', '97.80', '96.50', '350', 'tse']
['1762', '45.10', '44.85', '44.90', '44.90', '156', 'tse']
['1773', '180.50', '177.00', '180.00', '178.50', '302', 'tse']
['1776', '17.60', '17.30', '17.30', '17.40', '29', 'tse']
['1777', '84.60', '82.90', '83.00', '84.60', '72', 'otc']
['1781', '15.60', '15.20', '15.60', '15.30', '132', 'otc']
['1783', '42.80', '42.25', '42.80', '42.25', '102', 'tse']
['1784', '74.00', '65.90', '74.00', '66.40', '2953', 'otc']
['1785', '45.15', '44.40', '44.80', '44.40', '2214', 'otc']
['1786', '111.50', '108.00', '111.00', '108.00', '380', 'tse']
['1788', '139.50', '139.00', '139.50', '139.50', '10', 'otc']
['1789', '28.85', '27.90', '28.70', '28.15', '1614', 'tse']
['1795', '316.00', '309.00', '314.00', '314.50', '3089', 'tse']
['1796', '56.70', '55.30', '55.30', '55.80', '49', 'otc']
['1799', '67.50', '65.20', '65.20', '67.20', '77', 'otc']
['1802', '17.05', '16.90', '16.90', '17.00', '1664', 'tse']
['1805', '20.75', '19.70', '20.25', '20.45', '1293', 'tse']
['1806', '10.50', '10.15', '10.25', '10.35', '250', 'tse']
['1808', '113.00', '109.50', '111.00', '112.00', '2828', 'tse']
['1809', '25.85', '24.35', '24.60', '25.20', '3600', 'tse']
['1810', '19.85', '19.55', '19.80', '19.70', '1316', 'tse']
['1813', '20.15', '20.00', '20.10', '20.15', '47', 'otc']
['1815', '17.75', '17.40', '17.60', '17.50', '4013', 'otc']
['1817', '37.00', '36.40', '36.90', '36.60', '997', 'tse']
['1903', '62.30', '60.30', '61.20', '61.80', '1099', 'tse']
['1904', '28.95', '28.75', '28.90', '28.85', '659', 'tse']
['1905', '23.20', '22.80', '23.00', '23.00', '2874', 'tse']
['1906', '15.65', '15.55', '15.60', '15.60', '45', 'tse']
['1907', '30.70', '30.25', '30.50', '30.60', '1371', 'tse']
['1909', '15.50', '15.10', '15.50', '15.45', '2802', 'tse']
['2002', '24.70', '24.45', '24.45', '24.55', '14606', 'tse']
['2006', '73.40', '72.30', '73.00', '73.30', '1410', 'tse']
['2007', '11.70', '11.45', '11.65', '11.70', '875', 'tse']
['2008', '22.85', '22.60', '22.75', '22.70', '21', 'tse']
['2009', '46.30', '43.65', '44.20', '46.25', '16129', 'tse']
['2010', '21.50', '20.95', '21.30', '21.50', '1592', 'tse']
['2012', '24.60', '24.05', '24.20', '24.15', '96', 'tse']
['2013', '63.00', '61.60', '62.70', '61.70', '279', 'tse']
['2014', '23.30', '22.85', '23.00', '23.20', '5387', 'tse']
['2015', '69.70', '68.50', '68.60', '69.40', '297', 'tse']
['2017', '15.10', '14.85', '15.10', '14.85', '566', 'tse']
['2020', '39.30', '38.85', '39.15', '39.25', '1562', 'tse']
['2022', '12.25', '12.10', '12.25', '12.20', '619', 'tse']
['2023', '15.20', '15.05', '15.10', '15.20', '1887', 'tse']
['2024', '21.90', '21.60', '21.65', '21.90', '10', 'tse']
['2025', '11.05', '10.65', '10.95', '10.95', '1806', 'tse']
['2027', '36.80', '36.45', '36.60', '36.65', '4203', 'tse']
['2028', '26.90', '26.35', '26.75', '26.60', '505', 'tse']
['2029', '28.85', '28.55', '28.70', '28.70', '225', 'tse']
['2030', '18.80', '18.60', '18.65', '18.70', '385', 'tse']
['2031', '57.70', '56.90', '57.20', '57.50', '1177', 'tse']
['2032', '17.80', '17.55', '17.80', '17.60', '304', 'tse']
['2033', '16.95', '16.60', '16.90', '16.65', '209', 'tse']
['2034', '25.10', '24.90', '25.00', '25.00', '326', 'tse']
['2035', '33.00', '32.75', '32.95', '33.00', '9', 'otc']
['2038', '20.65', '20.40', '20.40', '20.55', '632', 'tse']
['2049', '235.00', '231.00', '231.50', '234.00', '1155', 'tse']
['2059', '1,185.00', '1,110.00', '1,120.00', '1,185.00', '1429', 'tse']
['2061', '21.35', '20.00', '20.00', '21.35', '901', 'otc']
['2062', '30.20', '29.05', '29.20', '29.30', '652', 'tse']
['2063', '56.90', '56.60', '56.60', '56.60', '52', 'otc']
['2064', '15.15', '15.00', '15.05', '15.05', '60', 'otc']
['2065', '62.60', '62.00', '62.60', '62.40', '74', 'otc']
['2066', '143.00', '130.00', '130.00', '143.00', '2483', 'otc']
['2067', '12.60', '12.00', '12.25', '12.60', '63', 'otc']
['2069', '16.50', '16.35', '16.35', '16.35', '118', 'tse']
['2070', '33.45', '31.55', '31.55', '32.75', '123', 'otc']
['2073', '30.65', '29.95', '30.65', '29.95', '14', 'otc']
['2101', '59.70', '55.70', '56.20', '59.50', '63935', 'tse']
['2102', '20.95', '19.60', '19.65', '20.55', '5893', 'tse']
['2103', '24.15', '23.80', '23.90', '24.10', '1520', 'tse']
['2104', '17.85', '17.55', '17.80', '17.55', '1385', 'tse']
['2105', '46.40', '45.60', '45.85', '45.90', '5629', 'tse']
['2106', '33.30', '32.75', '33.05', '32.85', '1099', 'tse']
['2107', '26.20', '25.80', '26.20', '25.90', '438', 'tse']
['2108', '33.55', '33.35', '33.35', '33.50', '327', 'tse']
['2109', '17.05', '16.60', '16.95', '16.65', '798', 'tse']
['2114', '108.00', '106.50', '108.00', '107.50', '30', 'tse']
['2115', '30.80', '30.40', '30.50', '30.65', '276', 'tse']
['2201', '68.90', '67.40', '67.50', '67.50', '3346', 'tse']
['2204', '143.00', '137.50', '139.50', '142.00', '3079', 'tse']
['2206', '87.30', '83.40', '85.00', '83.60', '21899', 'tse']
['2207', '611.00', '604.00', '604.00', '609.00', '161', 'tse']
['2208', '18.25', '18.00', '18.15', '18.15', '3175', 'tse']
['2211', '147.50', '142.00', '147.00', '143.00', '1809', 'tse']
['2221', '32.65', '32.50', '32.50', '32.50', '7', 'otc']
['2227', '126.00', '124.50', '125.50', '124.50', '38', 'tse']
['2228', '96.50', '95.40', '95.60', '95.50', '175', 'tse']
['2230', '173.50', '166.00', '169.00', '167.50', '1233', 'otc']
['2231', '109.00', '106.00', '109.00', '107.00', '693', 'tse']
['2233', '126.00', '125.00', '126.00', '125.00', '101', 'tse']
['2235', '47.00', '46.25', '46.30', '46.90', '22', 'otc']
['2236', '76.90', '74.00', '76.40', '74.40', '603', 'tse']
['2239', '58.10', '57.80', '57.80', '58.00', '43', 'tse']
['2241', '51.00', '47.00', '48.00', '48.25', '34917', 'tse']
['2243', '14.00', '13.60', '13.65', '13.80', '119', 'tse']
['2247', '319.50', '316.50', '317.00', '319.50', '118', 'tse']
['2250', '102.00', '101.00', '101.50', '101.50', '54', 'tse']
['2254', '90.40', '89.90', '89.90', '90.00', '132', 'tse']
['2258', '43.15', '42.20', '42.25', '42.45', '123', 'tse']
['2301', '102.00', '99.50', '99.90', '101.00', '11849', 'tse']
['2302', '17.15', '16.95', '17.15', '17.00', '68', 'tse']
['2303', '50.50', '49.70', '49.70', '49.80', '44519', 'tse']
['2305', '22.55', '22.00', '22.10', '22.00', '518', 'tse']
['2308', '319.00', '304.00', '309.00', '315.00', '13740', 'tse']
['2312', '14.70', '14.55', '14.60', '14.60', '1885', 'tse']
['2313', '79.00', '75.60', '76.00', '77.60', '23451', 'tse']
['2314', '30.80', '30.10', '30.80', '30.25', '448', 'tse']
['2316', '45.60', '43.80', '44.35', '44.05', '7488', 'tse']
['2317', '158.00', '154.00', '156.50', '155.00', '100344', 'tse']
['2321', '18.05', '16.50', '16.50', '18.05', '23', 'tse']
['2323', '13.75', '12.40', '12.60', '13.75', '102302', 'tse']
['2324', '36.35', '35.40', '35.40', '36.00', '17889', 'tse']
['2327', '620.00', '612.00', '618.00', '615.00', '1717', 'tse']
['2328', '34.10', '33.60', '33.60', '33.70', '1142', 'tse']
['2329', '64.40', '62.50', '64.30', '62.90', '12209', 'tse']
['2330', '789.00', '782.00', '788.00', '782.00', '34721', 'tse']
['2331', '31.35', '30.55', '31.25', '30.65', '2690', 'tse']
['2332', '17.90', '17.65', '17.70', '17.70', '1457', 'tse']
['2337', '26.10', '25.80', '25.90', '26.00', '5316', 'tse']
['2338', '67.40', '66.30', '67.30', '66.30', '709', 'tse']
['2340', '38.40', '37.75', '38.10', '37.80', '1017', 'tse']
['2342', '30.40', '29.95', '30.40', '30.00', '211', 'tse']
['2344', '25.55', '25.10', '25.20', '25.15', '33360', 'tse']
['2345', '432.00', '405.00', '405.00', '428.00', '5021', 'tse']
['2347', '77.20', '75.60', '76.60', '76.50', '5146', 'tse']
['2348', '204.50', '187.00', '194.50', '199.50', '2261', 'tse']
['2349', '7.78', '7.35', '7.38', '7.78', '5689', 'tse']
['2351', '101.50', '96.80', '96.80', '100.00', '1802', 'tse']
['2352', '41.60', '41.15', '41.30', '41.60', '5226', 'tse']
['2353', '45.15', '44.55', '44.60', '44.55', '15033', 'tse']
['2354', '62.50', '61.10', '61.30', '61.40', '14315', 'tse']
['2355', '40.75', '40.15', '40.60', '40.25', '1737', 'tse']
['2356', '54.40', '53.30', '54.40', '53.30', '16831', 'tse']
['2357', '422.50', '412.50', '412.50', '419.00', '2391', 'tse']
['2359', '119.00', '104.00', '114.00', '105.50', '72555', 'tse']
['2360', '260.00', '250.50', '251.00', '256.50', '2602', 'tse']
['2362', '42.40', '41.50', '42.40', '41.70', '3631', 'tse']
['2363', '76.00', '68.60', '76.00', '68.60', '30762', 'tse']
['2364', '84.00', '83.00', '83.50', '83.50', '116', 'tse']
['2365', '19.30', '18.80', '18.95', '18.85', '2209', 'tse']
['2367', '26.80', '26.15', '26.40', '26.15', '14551', 'tse']
['2368', '197.00', '191.00', '191.00', '192.50', '5880', 'tse']
['2369', '22.35', '21.90', '22.15', '22.00', '1863', 'tse']
['2371', '70.20', '67.20', '70.00', '67.50', '146222', 'tse']
['2373', '73.20', '72.90', '72.90', '73.10', '29', 'tse']
['2374', '40.80', '39.10', '40.40', '39.50', '15519', 'tse']
['2375', '63.00', '61.90', '62.70', '62.60', '338', 'tse']
['2376', '303.00', '294.50', '297.50', '295.50', '7842', 'tse']
['2377', '158.00', '155.50', '155.50', '156.00', '2651', 'tse']
['2379', '531.00', '514.00', '530.00', '520.00', '4942', 'tse']
['2380', '6.90', '6.71', '6.71', '6.88', '86', 'tse']
['2382', '269.00', '257.00', '266.00', '257.50', '40911', 'tse']
['2383', '402.00', '390.00', '393.00', '397.00', '6005', 'tse']
['2385', '204.00', '200.00', '202.00', '202.50', '2789', 'tse']
['2387', '61.30', '60.60', '60.80', '60.70', '587', 'tse']
['2388', '136.00', '130.50', '131.50', '131.00', '9209', 'tse']
['2390', '13.35', '13.20', '13.20', '13.20', '353', 'tse']
['2392', '45.95', '45.45', '45.60', '45.50', '1011', 'tse']
['2393', '61.90', '60.90', '61.90', '61.20', '2305', 'tse']
['2395', '373.00', '366.50', '366.50', '368.00', '1133', 'tse']
['2397', '66.40', '66.10', '66.40', '66.20', '34', 'tse']
['2399', '20.55', '20.20', '20.20', '20.30', '571', 'tse']
['2401', '28.20', '27.60', '27.90', '27.70', '2182', 'tse']
['2402', '32.50', '32.10', '32.25', '32.10', '1521', 'tse']
['2404', '419.00', '405.50', '412.50', '408.00', '1664', 'tse']
['2405', '18.15', '17.90', '17.90', '17.90', '1856', 'tse']
['2406', '20.50', '20.00', '20.45', '20.20', '2772', 'tse']
['2408', '66.20', '65.20', '66.00', '65.70', '11654', 'tse']
['2409', '18.60', '17.50', '17.55', '18.25', '86728', 'tse']
['2412', '124.50', '123.50', '123.50', '123.50', '4395', 'tse']
['2413', '24.50', '24.20', '24.50', '24.25', '120', 'tse']
['2414', '36.50', '36.35', '36.40', '36.45', '91', 'tse']
['2415', '29.50', '29.10', '29.25', '29.50', '90', 'tse']
['2417', '37.30', '36.30', '36.50', '36.70', '1466', 'tse']
['2419', '30.25', '29.90', '30.00', '30.00', '474', 'tse']
['2420', '53.90', '53.40', '53.60', '53.40', '111', 'tse']
['2421', '117.50', '112.50', '113.50', '113.00', '9450', 'tse']
['2423', '47.65', '43.55', '44.00', '45.45', '3205', 'tse']
['2424', '29.00', '28.60', '28.60', '29.00', '10', 'tse']
['2425', '37.95', '37.25', '37.90', '37.25', '545', 'tse']
['2426', '17.50', '17.35', '17.35', '17.40', '166', 'tse']
['2427', '29.10', '28.40', '29.05', '28.50', '2996', 'tse']
['2428', '160.00', '156.50', '157.00', '156.50', '160', 'tse']
['2429', '19.40', '19.15', '19.35', '19.25', '23', 'tse']
['2430', '36.30', '36.00', '36.00', '36.25', '62', 'tse']
['2431', '12.65', '12.30', '12.65', '12.30', '313', 'tse']
['2432', '39.95', '39.35', '39.95', '39.75', '9', 'tse']
['2433', '53.20', '52.80', '52.80', '53.20', '25', 'tse']
['2434', '32.45', '32.00', '32.00', '32.00', '19', 'tse']
['2436', '62.20', '60.70', '62.00', '60.80', '741', 'tse']
['2438', '20.70', '19.40', '20.15', '20.70', '99', 'tse']
['2439', '121.00', '119.00', '119.50', '119.50', '2860', 'tse']
['2440', '16.05', '15.05', '15.10', '16.00', '1489', 'tse']
['2441', '60.90', '60.00', '60.30', '60.00', '1230', 'tse']
['2442', '31.60', '29.55', '30.05', '31.20', '7145', 'tse']
['2444', '11.10', '11.00', '11.10', '11.05', '223', 'tse']
['2449', '--', '--', '--', '--', '0', 'tse']
['2450', '39.20', '38.95', '39.10', '39.05', '129', 'tse']
['2451', '91.90', '90.10', '90.10', '91.40', '1016', 'tse']
['2453', '58.80', '57.30', '58.50', '57.40', '685', 'tse']
['2454', '1,005.00', '987.00', '991.00', '1,005.00', '5856', 'tse']
['2455', '146.00', '142.00', '145.00', '143.00', '2126', 'tse']
['2457', '51.60', '50.60', '51.60', '50.70', '2098', 'tse']
['2458', '165.00', '162.00', '164.50', '163.50', '2675', 'tse']
['2459', '71.40', '70.50', '71.00', '71.30', '124', 'tse']
['2460', '30.80', '30.05', '30.60', '30.15', '637', 'tse']
['2461', '25.70', '24.95', '25.70', '25.20', '3357', 'tse']
['2462', '33.00', '32.55', '32.70', '32.65', '400', 'tse']
['2464', '52.00', '47.80', '48.00', '50.70', '21896', 'tse']
['2465', '129.50', '121.50', '129.00', '122.50', '3943', 'tse']
['2466', '37.20', '36.55', '37.20', '36.55', '51', 'tse']
['2467', '131.00', '124.00', '127.50', '126.00', '2885', 'tse']
['2468', '26.90', '26.30', '26.60', '26.40', '225', 'tse']
['2471', '57.20', '56.80', '56.80', '56.90', '188', 'tse']
['2472', '75.50', '74.20', '74.80', '75.30', '1618', 'tse']
['2474', '217.00', '213.00', '215.50', '213.50', '2420', 'tse']
['2476', '74.80', '72.70', '73.50', '72.90', '1182', 'tse']
['2477', '21.10', '20.85', '21.10', '20.90', '64', 'tse']
['2478', '46.05', '45.80', '45.80', '45.90', '69', 'tse']
